date,code,name,family_id,close,ret_1,ret_3,ret_5,ret_10,ret_20,ret_60,vol_5,vol_20,vol_60,ma_gap_5_20,ma_gap_20_60,drawdown_20,drawdown_60,amount_log,amount_z20,turnover_rate,amplitude,intraday_range,volume_chg_5,liquidity_shock_20,month_sin,month_cos,days_since_start,family_CSI_1000,family_CSI_2000,family_CSI_300,family_CSI_500,family_CSI_800,family_CSI_A100,family_CSI_A50,family_CSI_A500,fwd_ret_5,is_trainable,ret_1_zscore,ret_3_zscore,ret_5_zscore,ret_10_zscore,ret_20_zscore,ret_60_zscore,vol_5_norm,vol_20_norm,vol_60_norm,volume_chg_5_clip,liquidity_shock_20_norm,turnover_ratio
2021-03-04,510300,沪深300ETF华泰柏瑞,CSI_300,4.868,-0.0331678252234358,-0.0262052410482095,-0.0377544969361534,-0.0892422825070158,-0.0197341925090616,0.0491379310344828,0.0258189030488148,0.0196259166365665,0.0155937020778831,-0.028096121929902,0.0373812733675407,-0.0965107646622122,-0.0965107646622122,0.0,,,2.820258192651429,0.0291700903861954,-0.036341855302527,,1.0,6.123233995736766e-17,653,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0324568611339359,True,-2.4265345452412923,-1.1019875150886298,-1.2174971998753086,-2.055601999617222,-0.4585985309641801,0.252598027161622,2.3730432126897023,1.6304443824768147,1.2171466245355957,-0.036341855302527,,
2021-03-04,510310,沪深300ETF易方达,CSI_300,4.555,-0.0298189563365283,-0.0227419008796395,-0.0347531256622166,-0.086625225586525,-0.0159861741196802,0.0478490913273519,0.0231852571021306,0.0178215996775465,0.0145169099139829,-0.0268278301886794,0.036290234588107,-0.0924486949591553,-0.0924486949591553,0.0,,,2.768903088391904,0.0285400658616904,-0.3435922856262671,,1.0,6.123233995736766e-17,653,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0342480790340284,True,-2.2447417844727835,-1.002208364998998,-1.1683144067648576,-2.0602223232910717,-0.4135408501618912,0.23552681251642457,2.1908004906835736,1.5194201608748195,1.1619748234118465,-0.3435922856262671,,
2021-03-04,510500,中证500ETF南方,CSI_500,5.957,-0.0176451187335092,-0.012106135986733,-0.0168344611322001,-0.0327975320668939,-0.0038461538461539,0.0005038629492777,0.0186324551120081,0.0139957738439017,0.0116863312936017,-0.0038496395639848,0.0065445354802535,-0.04688,-0.04688,0.0,,,1.7645118733509269,0.0179620614403223,0.6363967465295151,,1.0,6.123233995736766e-17,653,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0302165519556822,True,-1.2414349528808264,-0.5131903061156187,-0.5690358669752497,-0.8224169542546875,-0.24388775175425076,-0.3200612966933393,1.5391591424678521,1.0571302357449965,0.8391739046284384,0.6363967465295151,,
2021-03-04,512100,中证1000ETF南方,CSI_1000,2.428,-0.0166059133252328,-0.004510045100451,0.0070510161758605,0.0033057851239668,0.0112453144523116,-0.0326693227091633,0.0189540134069055,0.0162088335523517,0.0133730996844626,0.0151461340798459,-0.0213448917421437,-0.0166059133252328,-0.0452221785292962,0.0,,,2.0251113811259547,0.0205930807248763,1.1210774494136713,,1.0,6.123233995736766e-17,653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0370675453047775,True,-1.0245754563320444,-0.21290991231762996,0.09796712370071556,-0.06172408202170178,-0.03136929131285805,-0.5734803865296788,1.3458121372824565,1.0569244853944038,0.8318104338002785,1.1210774494136713,,
2021-03-04,512500,中证500ETF华夏,CSI_500,3.307,-0.0157738095238094,-0.0110645933014353,-0.0154807978565049,-0.0302052785923754,-0.0024132730015082,0.0045565006075334,0.0184290635803633,0.013477851245875,0.0112460524984675,-0.0036445444319459,0.0069369283200853,-0.0439433362243423,-0.0439433362243423,0.0,,,1.7857142857142874,0.0181433323253704,0.1865787688639228,,1.0,6.123233995736766e-17,653,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0296341094647716,True,-1.1460046521223124,-0.49063056108432457,-0.5485490587885178,-0.7915232930096849,-0.2241805844723326,-0.28194298479544583,1.5816448311975155,1.0538655901728862,0.8346518974022112,0.1865787688639228,,
2021-03-05,510300,沪深300ETF华泰柏瑞,CSI_300,4.847,-0.0043138866064091,-0.0168356997971601,-0.0128309572301424,-0.0985679747070856,-0.0166362345303306,0.0450625269512721,0.0227116292463798,0.0195825553619845,0.015607454017615,-0.0297895761054378,0.0358107557823867,-0.1004083147735708,-0.1004083147735708,0.0,,,2.7115858668857964,0.0272333402104395,-0.2908207351282204,,1.0,6.123233995736766e-17,654,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0255828347431401,True,-0.34212924723727717,-0.7270889876284249,-0.45891159989453606,-2.2601945145246827,-0.40875095236784686,0.21322081547969113,2.087450327783022,1.6268420974030293,1.2182200147377364,-0.2908207351282204,,
2021-03-05,510310,沪深300ETF易方达,CSI_300,4.527,-0.0061470911086717,-0.0169381107491857,-0.0139403180135047,-0.0907812813818035,-0.0177912779344759,0.0428472702142364,0.0203160016686708,0.0178460421563583,0.0145425282160507,-0.028684637595633,0.0346955687369154,-0.0980274955170352,-0.0980274955170352,0.0,,,2.590559824368833,0.0260658272586702,-0.2169657260401932,,1.0,6.123233995736766e-17,654,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0256240335763199,True,-0.4884824222674069,-0.7609868986955386,-0.5121896762778005,-2.154088166695165,-0.4433349516665606,0.1859191673931242,1.9196813832339266,1.5215040588278859,1.164025385287461,-0.2169657260401932,,
2021-03-05,510500,中证500ETF南方,CSI_500,5.967,0.0016786973308711,-0.0023407456946998,0.0079391891891891,-0.0452800000000001,0.0127291242362523,-0.0013389121338912,0.0150336162334218,0.0135682393604001,0.0116795131080714,-0.0029082811227628,0.0071946861426273,-0.0452800000000001,-0.0452800000000001,0.0,,,1.9976498237367768,0.0199430199430199,0.1299777476325987,,1.0,6.123233995736766e-17,654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0310038545332662,True,0.07574912066219076,-0.1523109274509458,0.14278972576845422,-1.0872374103890876,0.005357071718369558,-0.3369600316875331,1.24187219187834,1.0248376569727202,0.8386843032958906,0.1299777476325987,,
2021-03-05,512100,中证1000ETF南方,CSI_1000,2.431,0.0012355848434926,-0.0032800328003279,0.024441635061104,-0.0129922858302883,0.0279069767441859,-0.0291533546325878,0.0164293414935373,0.0157833318255178,0.0133724476233899,0.0185884463730623,-0.0195077048956769,-0.0153908464965571,-0.0440424695241841,0.0,,,2.0181219110378885,0.0201563142739613,0.2346263582832513,,1.0,6.123233995736766e-17,654,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0361990950226244,True,0.03562769995323761,-0.17252262929965845,0.5489198384954486,-0.374677433565803,0.19468789201365694,-0.5452838220854448,1.1665501503499607,1.0291789235551867,0.8317698754243937,0.2346263582832513,,
2021-03-05,512500,中证500ETF华夏,CSI_500,3.31,0.0009071666162685,-0.0018094089264173,0.008838768668089,-0.0430760335357039,0.0128518971848226,0.0015128593040847,0.0145556540387957,0.0130603210258854,0.0112354328546694,-0.0025330875189231,0.0075458590902683,-0.0430760335357039,-0.0430760335357039,0.0,,,1.8748110069549389,0.0187311178247733,0.4408239080405889,,1.0,6.123233995736766e-17,654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0305135951661631,True,0.024927176764303862,-0.1356069489440295,0.178188303015524,-1.0745466695385046,0.013011464051267484,-0.31071596052580114,1.249215668217181,1.0212178985136517,0.8338637358809106,0.4408239080405889,,
2021-03-08,510300,沪深300ETF华泰柏瑞,CSI_300,4.661,-0.0383742521147103,-0.0742800397219465,-0.0676135227045409,-0.0984526112185687,-0.0663060897435898,0.00258120025812,0.0239832907758062,0.0210230742763012,0.0164063523919477,-0.0399542478504378,0.0323990498812352,-0.1349294729027469,-0.1349294729027469,0.0,,,5.260986177016709,0.054709289851963,0.0098771337233309,,1.0,6.123233995736766e-17,657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.008581849388543,True,-2.8026462414600952,-3.02557915611067,-2.1263017775770363,-2.2576636025303976,-1.207961925728314,-0.1972406159687562,2.2043301098379944,1.7465147738538838,1.2805770134035737,0.0098771337233309,,
2021-03-08,510310,沪深300ETF易方达,CSI_300,4.359,-0.0371106693174287,-0.0715654952076677,-0.0647929628835013,-0.096580310880829,-0.0639896929353661,0.0018386577798208,0.0221990167994717,0.0193800416843622,0.0153418573721293,-0.0383948581335363,0.0314162765679062,-0.1315002988643155,-0.1315002988643155,0.0,,,5.1248067152639765,0.0532232163340216,0.2330807321501296,,1.0,6.123233995736766e-17,657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0082587749483825,True,-2.7857274256951228,-3.0314511097037165,-2.1153216742783463,-2.285061094313132,-1.2058618792644338,-0.22080083451000587,2.0976095577782625,1.652288604087207,1.2280059679655788,0.2330807321501296,,
2021-03-08,510500,中证500ETF南方,CSI_500,5.818,-0.0249706720294955,-0.0405672823218997,-0.0351575456053069,-0.060096930533118,-0.0197135636057287,-0.0300100033344449,0.0154005290659237,0.0146224923987907,0.0121052630858661,-0.0089911751740429,0.006721019094058,-0.06912,-0.06912,0.0,,,3.938327467739223,0.0403918872464763,0.6570290910986891,,1.0,6.123233995736766e-17,657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0130629082158816,True,-1.7407722524709397,-1.5649701631786395,-1.0955162320711116,-1.4015844067779322,-0.4824882581729542,-0.599881522550838,1.2721815224114976,1.1044676063730772,0.8692566242651807,0.6570290910986891,,
2021-03-08,512100,中证1000ETF南方,CSI_1000,2.368,-0.0259152612093789,-0.0409072498987443,-0.029110291102911,-0.0397404703974048,-0.0054598908021838,-0.0625494853523357,0.0152655278390578,0.0168636980879497,0.0137142303618927,0.0129382303839733,-0.018716468034566,-0.0409072498987443,-0.0688163586315376,0.0,,,3.5787741670094504,0.0367398648648647,-0.093197407498229,,1.0,6.123233995736766e-17,657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0211148648648648,True,-1.5777689110739963,-1.4080070760652017,-0.8397246166274906,-0.8882924516556483,-0.25801724399427817,-0.813106547297612,1.083914641547222,1.0996260382269663,0.8530288546205013,-0.093197407498229,,
2021-03-08,512500,中证500ETF华夏,CSI_500,3.232,-0.0235649546827794,-0.0380952380952379,-0.0334928229665071,-0.0588235294117647,-0.017927681555758,-0.025331724969843,0.0143717602743971,0.0140372971309907,0.0116333346992874,-0.0083710882414714,0.007080697796221,-0.0656259034403006,-0.0656259034403006,0.0,,,3.927492447129906,0.0402227722772276,0.1761522705090665,,1.0,6.123233995736766e-17,657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0126856435643565,True,-1.6929090882598998,-1.5275107316274854,-1.0867992613960964,-1.4208285678685335,-0.46524532870359814,-0.5644904677024543,1.2334332807571686,1.0976100088588912,0.8633949451328246,0.1761522705090665,,
