date,code,name,family_id,close,ret_1,ret_3,ret_5,ret_10,ret_20,ret_60,vol_5,vol_20,vol_60,ma_gap_5_20,ma_gap_20_60,drawdown_20,drawdown_60,amount_log,amount_z20,turnover_rate,amplitude,intraday_range,volume_chg_5,liquidity_shock_20,month_sin,month_cos,days_since_start,family_CSI_1000,family_CSI_2000,family_CSI_300,family_CSI_500,family_CSI_800,family_CSI_A100,family_CSI_A50,family_CSI_A500,fwd_ret_5,is_trainable,dataset_split,prediction
2026-06-02,159352,中证A500ETF,CSI_A500,1.347,0.013544018058690765,-0.010286554004408477,-0.02036363636363636,-0.0007418397626113293,0.015837104072398134,0.058130400628436885,0.011199455725211234,0.012303740359207015,0.01221247872998286,-0.005016969160395401,0.043029922148546174,-0.03163191948238675,-0.03163191948238675,0.0,,,2.483069977426647,0.024498886414254004,0.06415482201487932,,1.2246467991473532e-16,-1.0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,future_unlabeled,0.0158679639095546
2026-06-02,159531,中证2000ETF南方,CSI_2000,1.542,-0.005161290322580614,-0.03383458646616544,-0.039252336448598046,-0.06032906764168189,-0.003875968992248069,0.03351206434316367,0.016764355060496245,0.016500387303287345,0.017941058172395254,-0.026663344131572342,0.05155584670815583,-0.06432038834951448,-0.06432038834951448,0.0,,,2.9677419354838737,0.02983138780804153,0.49067465870572513,,1.2246467991473532e-16,-1.0,988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.014244947042654867
2026-06-02,159601,中证A50ETF华夏,CSI_A50,1.175,0.027996500437445393,0.006855184233076184,0.0059931506849315586,0.02889667250437844,0.039823008849557695,0.14077669902912615,0.017618666747490536,0.01371122643792739,0.01169089879989314,0.007108183079056918,0.05658764444580133,-0.007601351351351315,-0.007601351351351315,0.0,,,2.624671916010501,0.025531914893617044,0.08154161893725331,,1.2246467991473532e-16,-1.0,1667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,False,future_unlabeled,0.010309552390317065
2026-06-02,159627,中证A100ETF华夏,CSI_A100,1.393,0.014566642388929463,-0.003576537911301747,-0.012056737588652444,0.010885341074020394,0.019765739385065872,0.07650695517774331,0.010111593422237166,0.01142259825435753,0.011255620029444427,-0.0022252530328044084,0.04404196852360731,-0.023141654978962034,-0.023141654978962034,0.0,,,2.476329206117976,0.024407753050968994,-0.06734228926074315,,1.2246467991473532e-16,-1.0,1280,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,future_unlabeled,0.012248430438159196
2026-06-02,159800,中证800ETF鹏华,CSI_800,1.5,0.012145748987854255,-0.0053050397877983935,-0.015748031496062964,0.001335113484646211,0.01902173913043481,0.05337078651685401,0.00920997187836215,0.010913997941733618,0.01132695704322364,-0.00428158916658361,0.038716127697717706,-0.02849740932642486,-0.02849740932642486,0.0,,,1.4844804318488543,0.01466666666666668,-0.5513936183629713,,1.2246467991473532e-16,-1.0,690,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,False,future_unlabeled,0.010517017323539397
2026-06-02,159845,中证1000ETF华夏,CSI_1000,3.466,0.0028935185185186008,-0.029675251959686455,-0.03480924533556118,-0.047278724573941666,0.0014446691707599157,0.03896882494004816,0.01455281484784341,0.01578819062254608,0.015884603999536683,-0.023087761393914885,0.0523253537943591,-0.06222943722943719,-0.06222943722943719,0.0,,,2.517361111111117,0.025100980957876568,1.1209336855726915,,1.2246467991473532e-16,-1.0,1889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.01297070509417456
2026-06-02,510300,沪深300ETF华泰柏瑞,CSI_300,4.936,0.013968775677896339,0.000811030008110114,-0.007240547063556035,0.013760525775313281,0.02321724709784423,0.07071583514099777,0.009720961094497155,0.010231035788703899,0.010596931346055749,0.0015374746723957333,0.03776455795179601,-0.01614510663743285,-0.01614510663743285,0.0,,,2.0542317173377267,0.02025931928687207,-0.29703609630968153,,1.2246467991473532e-16,-1.0,2569,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.010530477331251375
2026-06-02,510310,沪深300ETF易方达,CSI_300,4.776,0.013367281985996016,0.0,-0.007893643539676032,0.01250794996820015,0.022698072805139136,0.07085201793721962,0.010493934262216707,0.010489033802020759,0.01072452633404785,0.0015985192663638959,0.038112601941111546,-0.016676961087090825,-0.016676961087090825,0.0,,,2.079354975599403,0.020519262981574513,-0.7897383616288769,,1.2246467991473532e-16,-1.0,2569,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.010351343991656018
2026-06-02,510500,中证500ETF南方,CSI_500,8.406,0.004301075268817289,-0.02809573361082185,-0.039533820840950695,-0.03412616339193364,-0.002846975088967918,0.010700973908861489,0.012326714276337055,0.016020151285724024,0.016015862842635183,-0.021309926970304427,0.04675684311428263,-0.06693306693306689,-0.06693306693306689,0.0,,,2.891278375149354,0.02878896026647643,0.9006039306235785,,1.2246467991473532e-16,-1.0,2569,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.017062698852742513
2026-06-02,512100,中证1000ETF南方,CSI_1000,3.368,0.002679368859779707,-0.02995391705069128,-0.03743926836238931,-0.04912478825522304,0.0017846519928612636,0.04014823965410752,0.01457519977023678,0.01566672334733254,0.016256469314780173,-0.023524011704630254,0.053111782477341274,-0.06392440244580322,-0.06392440244580322,0.0,,,2.5900565644537124,0.025831353919239963,1.436721582532003,,1.2246467991473532e-16,-1.0,2569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.014268334759069497
2026-06-02,512500,中证500ETF华夏,CSI_500,4.655,0.003881820142333625,-0.027168234064785746,-0.03862040479140838,-0.03403195683751814,-0.0025712449110777413,0.012396694214876103,0.011476211311984402,0.01536036387811146,0.015759112422207417,-0.021148664814988005,0.04657923005458131,-0.06694728402485461,-0.06694728402485461,0.0,,,2.9113651067500497,0.02900107411385602,0.1794556882438445,,1.2246467991473532e-16,-1.0,2569,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.016255745596598977
2026-06-02,563360,中证A500ETF华泰柏瑞,CSI_A500,1.369,0.014074074074073906,-0.00940665701881327,-0.018637992831541217,0.0,0.01633259094283601,0.059597523219814263,0.01125203410397978,0.011985122146908927,0.012014346590056053,-0.004938988959907187,0.042951291568820604,-0.03113941967445155,-0.03113941967445155,0.0,,,2.4444444444444384,0.02410518626734837,0.12182508783233503,,1.2246467991473532e-16,-1.0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,future_unlabeled,0.015422014209546864
2026-06-03,159136,中证A50ETF广发,CSI_A50,1.068,0.003759398496240518,0.008498583569405138,0.012322274881516604,0.021032504780114758,0.010406811731315191,0.08097165991902844,0.009868054276697492,0.009572442160315256,0.010269469614961007,0.0026045366292559713,0.03246467510878581,-0.011111111111111072,-0.011111111111111072,0.0,,,1.8796992481203023,0.01872659176029964,-0.227653997378768,,1.2246467991473532e-16,-1.0,160,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,False,future_unlabeled,0.0017257512332211759
2026-06-03,159352,中证A500ETF,CSI_A500,1.356,0.006681514476614803,0.007429420505200568,-0.002941176470588225,0.004444444444444473,0.005189028910304039,0.053613053613053685,0.011271229600372577,0.011771171166627736,0.01216530388869089,-0.005863912963304574,0.042376790794228514,-0.025161754133716685,-0.025161754133716685,0.0,,,2.078693392724575,0.020648967551622436,-0.019799575000530978,,1.2246467991473532e-16,-1.0,596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,future_unlabeled,0.011500641823447136
2026-06-03,159531,中证2000ETF南方,CSI_2000,1.539,-0.0019455252918288979,-0.007736943907156735,-0.021614748887476165,-0.06101281269066505,-0.02285714285714291,0.018530774321641408,0.015400217961164598,0.015979065097786033,0.017874245299058282,-0.029811650243233068,0.050055665917177805,-0.06614077669902907,-0.06614077669902907,0.0,,,2.075226977950715,0.02079272254710853,-0.17692708940510338,,1.2246467991473532e-16,-1.0,989,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.007895206031014346
2026-06-03,159601,中证A50ETF华夏,CSI_A50,1.183,0.006808510638297793,0.015450643776824036,0.02070750647109576,0.036809815950920255,0.03138622493461196,0.13531669865643003,0.016942759990233924,0.013420824992299336,0.011641620089346409,0.009693612601696433,0.05596344249809593,-0.0008445945945945166,-0.0008445945945945166,0.0,,,2.1276595744680966,0.02113271344040586,0.0761400679717954,,1.2246467991473532e-16,-1.0,1668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,False,future_unlabeled,0.005849877350574715
2026-06-03,159627,中证A100ETF华夏,CSI_A100,1.398,0.003589375448671772,0.007930785868781376,-0.0007147962830593713,0.01011560693641611,0.0021505376344084226,0.07044410413476254,0.009865623989638308,0.010418560400780959,0.011211132423075315,-0.0024762246545845246,0.04295588382074045,-0.01963534361851338,-0.01963534361851338,0.0,,,1.7946877243359753,0.017882689556509394,-0.06675627992942956,,1.2246467991473532e-16,-1.0,1281,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,future_unlabeled,0.006763972641977144
2026-06-03,159800,中证800ETF鹏华,CSI_800,1.508,0.005333333333333412,0.006004002668445585,-0.0019854401058900795,0.004663557628247883,0.003326679973386648,0.050139275766016844,0.009266625730580328,0.009913260413994884,0.011299259422979139,-0.004845025552531967,0.03802962452635206,-0.023316062176165775,-0.023316062176165775,0.0,,,1.5333333333333274,0.015251989389920364,0.32662298987492555,,1.2246467991473532e-16,-1.0,691,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,False,future_unlabeled,0.007902654086177274
2026-06-03,159845,中证1000ETF华夏,CSI_1000,3.482,0.00461627236006934,0.001438021282714974,-0.015271493212669629,-0.04393190554640303,-0.015828151498021414,0.03415503415503429,0.014426348054398012,0.014962430851106965,0.0158534794231181,-0.02533960657294032,0.05091186525228486,-0.0579004329004329,-0.0579004329004329,0.0,,,2.250432775533752,0.02240091901206199,0.4692974497032114,,1.2246467991473532e-16,-1.0,1890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.007905733463092816
2026-06-03,510300,沪深300ETF华泰柏瑞,CSI_300,4.965,0.005875202593192741,0.00853138330286396,0.006690997566909829,0.0192978854444672,0.015752864157119406,0.06682423721529873,0.009332909025876574,0.009900266504547903,0.01055844539334019,0.002095838844236475,0.037441772098456116,-0.010364759816623548,-0.010364759816623548,0.0,,,1.7828200972447341,0.017724068479355506,0.18725429201049448,,1.2246467991473532e-16,-1.0,2570,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.0077981325515592455
2026-06-03,510310,沪深300ETF易方达,CSI_300,4.807,0.006490787269681775,0.006280092108017721,0.008179530201342322,0.019944833439422993,0.01606425702811265,0.06751054852320681,0.009864460473291287,0.010195905111345544,0.010690144610255118,0.0024378966836198224,0.03779421654337578,-0.01029442042413009,-0.01029442042413009,0.0,,,1.800670016750425,0.01789057624297905,-0.46386529267712484,,1.2246467991473532e-16,-1.0,2570,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.007612724857082246
2026-06-03,510500,中证500ETF南方,CSI_500,8.455,0.0058291696407326565,0.0014212957479569077,-0.01845832365915956,-0.033493369913122906,-0.023446523446523426,0.010034643411778621,0.012691222545505523,0.014788637478187094,0.01601174505919231,-0.023831627504685038,0.045356549414206526,-0.06149406149406156,-0.06149406149406156,0.0,,,2.2008089459909437,0.02188054405677099,-0.010611309282283932,,1.2246467991473532e-16,-1.0,2570,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.00982584518468681
2026-06-03,512100,中证1000ETF南方,CSI_1000,3.389,0.006235154394299336,0.001773573751108426,-0.013965667733488507,-0.04400564174894217,-0.012816778327992995,0.03766074709124312,0.014317928518574927,0.014958601832796608,0.016239673852809135,-0.02566310713055453,0.05179571564438934,-0.05808782657031686,-0.05808782657031686,0.0,,,2.2862232779097376,0.022720566538801994,0.8437164423111345,,1.2246467991473532e-16,-1.0,2570,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.009105669142488143
2026-06-03,512500,中证500ETF华夏,CSI_500,4.683,0.006015037593984918,0.0010688328345447307,-0.01803313063535339,-0.03183791606367581,-0.023153942428035035,0.009920207030407635,0.011994398768930157,0.014058866556081311,0.015740683595500297,-0.023599741715095268,0.0451962641238326,-0.06133493686109437,-0.06133493686109437,0.0,,,2.2126745435016058,0.021994448003416562,0.06822952809793881,,1.2246467991473532e-16,-1.0,2570,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.009491314773934854
2026-06-03,563360,中证A500ETF华泰柏瑞,CSI_A500,1.378,0.006574141709276837,0.0073099415204676,-0.0021723388848661207,0.004373177842565523,0.005839416058394109,0.05513016845329233,0.011367071424085192,0.011456608211034029,0.011967935879235874,-0.005663665408074392,0.04230681904185252,-0.024769992922859307,-0.024769992922859307,0.0,,,1.972242512783047,0.01959361393323651,0.10876543751626921,,1.2246467991473532e-16,-1.0,596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,future_unlabeled,0.01094246785272137
2026-06-04,159136,中证A50ETF广发,CSI_A50,1.057,-0.010299625468164875,0.009551098376313183,0.0018957345971564177,0.026213592233009564,-0.0037700282752121117,0.06659939455095865,0.011464050964350764,0.00983724185973915,0.010376120526379979,0.003173400274712135,0.031159951159951182,-0.02129629629629637,-0.02129629629629637,0.0,,,0.8426966292134734,0.00851466414380312,-0.7603799565897262,,1.2246467991473532e-16,-1.0,161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,False,future_unlabeled,-0.0027291899467105293
2026-06-04,159352,中证A500ETF,CSI_A500,1.349,-0.005162241887905705,0.015048908954100826,-0.00881704628949298,0.016578749058025588,-0.00808823529411773,0.04736024844720488,0.011412355645601297,0.011681266533354604,0.012190817736524348,-0.007231404958677579,0.04114009142242536,-0.030194104960460155,-0.030194104960460155,0.0,,,1.0324483775811217,0.010378057820607868,-0.12154168553103895,,1.2246467991473532e-16,-1.0,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,future_unlabeled,0.007338992257542468
2026-06-04,159531,中证2000ETF南方,CSI_2000,1.534,-0.0032488628979856493,-0.010322580645161339,-0.03884711779448624,-0.031565656565656575,-0.04244694132334581,-0.0019518542615484247,0.011501265855355536,0.015398252439885723,0.017744080144793842,-0.035499999999999976,0.04786334115592439,-0.06917475728155331,-0.06917475728155331,0.0,,,1.2345679012345618,0.012385919165580121,-0.592223029363811,,1.2246467991473532e-16,-1.0,990,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.008100757993934804
2026-06-04,159601,中证A50ETF华夏,CSI_A50,1.167,-0.013524936601859716,0.0209973753280841,0.0,0.04010695187165769,0.013020833333333481,0.11888782358581018,0.018523888546641748,0.013819412540849245,0.011816309714473484,0.009038619556285932,0.05465685529236475,-0.014358108108108003,-0.014358108108108003,0.0,,,1.1834319526627228,0.011996572407883472,-0.0635678431249902,,1.2246467991473532e-16,-1.0,1669,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,False,future_unlabeled,0.0022229952419432725
2026-06-04,159627,中证A100ETF华夏,CSI_A100,1.389,-0.006437768240343256,0.011653313911143437,-0.006437768240343256,0.01832844574780057,-0.006437768240343256,0.057077625570776114,0.010277562666037125,0.010508751591083406,0.011234817189454677,-0.003446295232624852,0.04164433420170255,-0.025946704067321136,-0.025946704067321136,0.0,,,0.8583690987124473,0.008639308855291584,-0.3960216998191681,,1.2246467991473532e-16,-1.0,1282,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,future_unlabeled,0.003140730751429017
2026-06-04,159800,中证800ETF鹏华,CSI_800,1.497,-0.007294429708222694,0.010121457489878694,-0.007294429708222694,0.012170385395537497,-0.0053156146179400565,0.037422037422037535,0.009788460635651515,0.01004875404268056,0.011335469909612103,-0.0060412932350792925,0.03711098870834473,-0.030440414507772018,-0.030440414507772018,0.0,,,0.5968169761273141,0.006012024048096123,-0.45664488017429194,,1.2246467991473532e-16,-1.0,692,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,False,future_unlabeled,0.0037453636639143808
2026-06-04,159845,中证1000ETF华夏,CSI_1000,3.486,0.0011487650775416913,0.00868055555555558,-0.02407614781634937,-0.009377664109121886,-0.03112840466926059,0.026501766784452485,0.01284363098336413,0.014387506563662158,0.01581945313604037,-0.028623365727469707,0.04880695733790885,-0.05681818181818177,-0.05681818181818177,0.0,,,1.6082711085583012,0.016064257028112462,0.23071958581890462,,1.2246467991473532e-16,-1.0,1891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.006942769277694871
2026-06-04,510300,沪深300ETF华泰柏瑞,CSI_300,4.926,-0.007854984894259731,0.011914543960558799,-0.0012165450121655041,0.02454242928452577,0.002850162866449457,0.055496035997428805,0.010238249065120181,0.010033846083408774,0.0106193871871282,0.001708984375,0.03664490820318678,-0.018138329679091125,-0.018138329679091125,0.0,,,1.0271903323262872,0.010353227771010994,0.38684994284087026,,1.2246467991473532e-16,-1.0,2571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.004589607318697155
2026-06-04,510310,沪深300ETF易方达,CSI_300,4.774,-0.006864988558352492,0.012942923827710562,-0.00041876046901168085,0.0257842715943275,0.0039957939011567856,0.0566622399291723,0.010576774676676386,0.010284510810755387,0.010735756327937832,0.0021537459420275518,0.03703636449477199,-0.017088737904056073,-0.017088737904056073,0.0,,,1.040149781568542,0.010473397570171726,1.547806820691473,,1.2246467991473532e-16,-1.0,2571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.005314687898430875
2026-06-04,510500,中证500ETF南方,CSI_500,8.448,-0.0008279124778237668,0.00931899641577072,-0.0232396808879638,-0.0064683053040103244,-0.03682590354577586,0.0032062700391879417,0.012123480938049774,0.014411388460949347,0.01599491219479626,-0.026654804681632838,0.0433529960138872,-0.06227106227106227,-0.06227106227106227,0.0,,,1.3956238911886496,0.013967803030303068,-0.10923943536482883,,1.2246467991473532e-16,-1.0,2571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.007387619678016906
2026-06-04,512100,中证1000ETF南方,CSI_1000,3.385,-0.0011802891708468932,0.00774039892825229,-0.02505760368663601,-0.013694638694638717,-0.030918980818780417,0.025757575757575646,0.012549151139301936,0.014345168908881304,0.01619163501935945,-0.029153010177678018,0.049716309202848974,-0.05919955530850474,-0.05919955530850474,0.0,,,1.4753614635585668,0.014771048744460806,0.08890481856149202,,1.2246467991473532e-16,-1.0,2571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.007154731645382217
2026-06-04,512500,中证500ETF华夏,CSI_500,4.68,-0.0006406149903908087,0.009273237006685475,-0.021943573667711713,-0.008264462809917439,-0.036243822075782584,0.003215434083601254,0.011541842681938894,0.013669224376183432,0.015722921125542,-0.026188935957096038,0.04322365055349353,-0.061936259771497304,-0.061936259771497304,0.0,,,1.4947683109118148,0.014957264957265019,0.14919192135688997,,1.2246467991473532e-16,-1.0,2571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,False,future_unlabeled,0.0071870061774923465
