index_component_type,secucode,stock_code,stock_name,close_price,change_rate,trade_date,industry,region,weight,eps,roe,free_cap,pe,source
3,600487.SH,600487,亨通光电,91.43,9.997593840231,2026-06-03 00:00:00,通信设备,苏州市,1.56,0.4563,3.44,2235.63,51.0,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,002008.SZ,002008,大族激光,130.6,2.834645669291,2026-06-03 00:00:00,自动化设备,深圳市,1.0,0.34,1.87,1249.49,94.94,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,002281.SZ,002281,光迅科技,224.0,4.132769280833,2026-06-03 00:00:00,通信设备,武汉市,0.99,0.3,2.35,1747.11,188.28,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,688525.SH,688525,佰维存储,314.0,3.493737640079,2026-06-03 00:00:00,半导体,深圳市,0.94,6.21,41.98,1480.72,12.77,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,688347.SH,688347,华虹公司,233.24,2.975717439294,2026-06-03 00:00:00,半导体,香港特别行政区,0.88,0.08,0.31,951.04,725.99,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,300604.SZ,300604,长川科技,214.25,3.193333975532,2026-06-03 00:00:00,半导体,杭州市,0.88,0.5571,7.17,1048.69,96.39,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,002353.SZ,002353,杰瑞股份,143.04,-3.41008845972,2026-06-03 00:00:00,专用设备,烟台市,0.87,0.58,2.52,988.46,62.24,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,300136.SZ,300136,信维通信,95.6,3.946939219311,2026-06-03 00:00:00,消费电子,深圳市,0.85,0.1101,1.31,788.89,220.47,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,301308.SZ,301308,江波龙,532.51,2.504331087584,2026-06-03 00:00:00,半导体,深圳市,0.83,9.21,39.4,1500.89,14.58,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,300857.SZ,300857,协创数据,240.0,1.897847407974,2026-06-03 00:00:00,消费电子,深圳市,0.76,2.17,15.66,1168.46,39.13,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,002156.SZ,002156,通富微电,70.22,9.99373433584,2026-06-03 00:00:00,半导体,南通市,0.74,0.2168,2.1,1065.55,80.96,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,002436.SZ,002436,兴森科技,39.82,-5.684509711037,2026-06-03 00:00:00,元件,深圳市,0.68,0.01,0.35,604.44,902.67,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,300757.SZ,300757,罗博特科,687.65,5.696367912203,2026-06-03 00:00:00,自动化设备,苏州市,0.62,-0.23,-2.35,1117.89,-742.28,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,600549.SH,600549,厦门钨业,60.01,7.525533058592,2026-06-03 00:00:00,小金属,厦门市,0.59,0.6972,6.24,932.51,21.52,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,300058.SZ,300058,蓝色光标,16.55,-3.159742539497,2026-06-03 00:00:00,广告营销,北京市,0.58,0.035,1.59,575.6,117.79,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,000657.SZ,000657,中钨高新,71.71,7.818373176966,2026-06-03 00:00:00,小金属,海口市,0.58,0.4,9.03,1041.89,44.35,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,000426.SZ,000426,兴业银锡,42.08,-2.071212473819,2026-06-03 00:00:00,贵金属,赤峰市,0.58,0.7533,13.17,747.01,13.96,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,688120.SH,688120,华海清科,247.86,1.266546821376,2026-06-03 00:00:00,半导体,天津市,0.58,0.7,3.26,876.56,88.61,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,688777.SH,688777,中控技术,92.35,-1.849293229886,2026-06-03 00:00:00,自动化设备,杭州市,0.57,0.1,0.75,726.98,244.59,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,002851.SZ,002851,麦格米特,157.98,6.779317336938,2026-06-03 00:00:00,其他电源设备Ⅱ,深圳市,0.57,0.2019,1.43,723.69,200.29,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,600988.SH,600988,赤峰黄金,33.45,-2.049780380673,2026-06-03 00:00:00,贵金属,赤峰市,0.54,0.52,7.13,556.58,16.08,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,002202.SZ,002202,金风科技,23.61,1.592082616179,2026-06-03 00:00:00,风电设备,乌鲁木齐市,0.54,0.2091,2.23,794.12,27.48,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,601168.SH,601168,西部矿业,32.75,-0.63713592233,2026-06-03 00:00:00,工业金属,西宁市,0.52,0.67,8.26,780.43,12.3,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,600673.SH,600673,东阳光,34.79,-2.330151600225,2026-06-03 00:00:00,综合Ⅱ,韶关市,0.51,0.04,1.24,1044.24,219.45,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,300450.SZ,300450,先导智能,47.7,-1.016808466487,2026-06-03 00:00:00,电池,无锡市,0.5,0.26,3.03,743.84,49.25,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,300054.SZ,300054,鼎龙股份,70.4,4.389086595492,2026-06-03 00:00:00,电子化学品Ⅱ,武汉市,0.49,0.26,4.71,519.66,66.49,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,002837.SZ,002837,英维克,68.32,1.229811823974,2026-06-03 00:00:00,专用设备,深圳市,0.49,0.01,0.25,772.33,2514.08,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,002273.SZ,002273,水晶光电,36.85,-0.593471810089,2026-06-03 00:00:00,光学光电子,台州市,0.49,0.18,2.49,501.93,51.94,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,600879.SH,600879,航天电子,19.98,3.042805569881,2026-06-03 00:00:00,航天装备Ⅱ,武汉市,0.49,0.009,0.15,659.2,526.89,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,300395.SZ,300395,菲利华,118.99,-0.426778242678,2026-06-03 00:00:00,航空装备Ⅱ,荆州市,0.48,0.2761,3.06,609.88,108.82,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,000933.SZ,000933,神火股份,30.72,-0.518134715026,2026-06-03 00:00:00,工业金属,商丘市,0.46,1.035,8.9,690.41,7.54,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,300223.SZ,300223,北京君正,144.36,1.469037745132,2026-06-03 00:00:00,半导体,北京市,0.46,0.661,2.54,607.14,54.6,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,300390.SZ,300390,天华新能,81.38,0.09840098401,2026-06-03 00:00:00,电池,苏州市,0.45,1.17,8.19,547.09,17.44,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,002185.SZ,002185,华天科技,19.16,4.528096017458,2026-06-03 00:00:00,半导体,天水市,0.45,0.0266,0.48,636.62,183.43,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,300285.SZ,300285,国瓷材料,60.47,3.455945252352,2026-06-03 00:00:00,电子化学品Ⅱ,东营市,0.44,0.14,1.97,516.21,105.95,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,688002.SH,688002,睿创微纳,121.91,-1.455015762671,2026-06-03 00:00:00,军工电子Ⅱ,烟台市,0.43,1.0399,6.85,567.78,29.65,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,600118.SH,600118,中国卫星,81.58,6.780104712042,2026-06-03 00:00:00,航天装备Ⅱ,北京市,0.43,-0.04,-0.67,964.67,-564.93,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,002080.SZ,002080,中材科技,63.62,-2.766315145958,2026-06-03 00:00:00,玻璃玻纤,南京市,0.42,0.3024,2.51,1067.62,52.6,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
3,600580.SH,600580,卧龙电驱,38.81,-2.731829573935,2026-06-03 00:00:00,电机Ⅱ,绍兴市,0.42,0.1772,2.49,604.52,54.92,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
