index_component_type,secucode,stock_code,stock_name,close_price,change_rate,trade_date,industry,region,weight,eps,roe,free_cap,pe,source
12,603259.SH,603259,药明康德,96.56,-0.196382428941,2026-06-05 00:00:00,医疗服务,无锡市,,1.59,5.68,2388.2,15.48,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,000538.SZ,000538,云南白药,48.81,0.432098765432,2026-06-05 00:00:00,中药Ⅱ,昆明市,,1.14,4.96,865.37,10.69,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,000333.SZ,000333,美的集团,81.69,-0.885707352584,2026-06-05 00:00:00,白色家电,佛山市,,1.69,5.56,5605.6,12.27,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,002252.SZ,002252,上海莱士,5.19,0.972762645914,2026-06-05 00:00:00,生物制品,上海市,,0.048,0.97,341.92,27.08,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,600019.SH,600019,宝钢股份,5.74,0.34965034965,2026-06-05 00:00:00,普钢,上海市,,0.1,1.07,1250.29,14.05,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,601668.SH,601668,中国建筑,4.72,0.212314225053,2026-06-05 00:00:00,房屋建设Ⅱ,北京市,,0.33,2.77,1950.32,3.51,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,002422.SZ,002422,科伦药业,34.61,2.1546635183,2026-06-05 00:00:00,化学制药,成都市,,0.29,1.86,449.45,30.34,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,601012.SH,601012,隆基绿能,13.13,-1.574212893553,2026-06-05 00:00:00,光伏设备,西安市,,-0.25,-3.61,995.0,-12.96,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,300750.SZ,300750,宁德时代,403.0,-1.273885350318,2026-06-05 00:00:00,电池,宁德市,,4.58,5.98,17155.76,22.48,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,601728.SH,601728,中国电信,6.11,1.663893510815,2026-06-05 00:00:00,通信服务,北京市,,0.08,1.58,4743.18,19.02,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,000792.SZ,000792,盐湖股份,29.45,0.340715502555,2026-06-05 00:00:00,农化制品,海西蒙古族藏族自治州,,0.572,6.54,1558.35,12.87,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,601088.SH,601088,中国神华,48.52,-1.019991840065,2026-06-05 00:00:00,煤炭开采,北京市,,0.53,2.4,8001.45,24.66,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,300476.SZ,300476,胜宏科技,338.9,-7.586169284468,2026-06-05 00:00:00,元件,惠州市,,1.48,7.62,2932.15,64.63,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,603986.SH,603986,兆易创新,488.0,-7.804500198371,2026-06-05 00:00:00,半导体,北京市,,2.19,6.12,3259.08,58.54,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,600309.SH,600309,万华化学,72.46,0.401829014826,2026-06-05 00:00:00,化学制品,烟台市,,1.19,3.38,2268.34,15.25,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,600028.SH,600028,中国石化,4.89,1.452282157676,2026-06-05 00:00:00,炼化及贸易,北京市,,0.141,2.04,4633.4,8.69,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,002371.SZ,002371,北方华创,603.36,-3.77033492823,2026-06-05 00:00:00,半导体,北京市,,2.2556,4.25,4369.85,66.88,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,600900.SH,600900,长江电力,27.61,-0.396825396825,2026-06-05 00:00:00,电力,北京市,,0.2763,3.01,6755.67,24.98,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,000002.SZ,000002,万科A,3.25,1.246105919003,2026-06-05 00:00:00,房地产开发,深圳市,,-0.5,-5.23,315.8,-1.63,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,600150.SH,600150,中国船舶,35.95,-2.548116020602,2026-06-05 00:00:00,航海装备Ⅱ,上海市,,0.642,3.3,2705.46,14.0,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,601899.SH,601899,紫金矿业,29.63,-2.340145023072,2026-06-05 00:00:00,工业金属,龙岩市,,0.755,10.35,6104.31,9.81,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,002027.SZ,002027,分众传媒,5.39,-0.919117647059,2026-06-05 00:00:00,广告营销,上海市,,0.1239,12.13,778.43,10.87,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,600519.SH,600519,贵州茅台,1272.86,0.383280757098,2026-06-05 00:00:00,白酒Ⅱ,遵义市,,21.76,10.57,15911.79,14.6,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,600989.SH,600989,宝丰能源,23.43,-0.636132315522,2026-06-05 00:00:00,化学原料,银川市,,0.5,7.28,1718.21,11.73,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,600031.SH,600031,三一重工,18.65,2.811466372657,2026-06-05 00:00:00,工程机械,北京市,,0.2711,2.77,1580.47,17.28,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,000063.SZ,000063,中兴通讯,39.13,3.683094859565,2026-06-05 00:00:00,通信设备,深圳市,,0.27,1.72,1576.01,35.71,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,002460.SZ,002460,赣锋锂业,65.65,-1.706842341668,2026-06-05 00:00:00,能源金属,新余市,,0.88,4.02,795.16,18.73,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,601985.SH,601985,中国核电,8.99,-2.810810810811,2026-06-05 00:00:00,电力,北京市,,0.1,1.73,1697.61,22.39,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,601127.SH,601127,赛力斯,75.01,-1.780803980621,2026-06-05 00:00:00,乘用车,重庆市,,0.43,1.83,1168.06,43.3,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,000100.SZ,000100,TCL科技,4.89,-0.609756097561,2026-06-05 00:00:00,光学光电子,惠州市,,0.0692,2.47,935.56,16.34,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,601600.SH,601600,中国铝业,10.68,-2.018348623853,2026-06-05 00:00:00,工业金属,北京市,,0.323,7.11,1406.92,8.29,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,002352.SZ,002352,顺丰控股,34.86,1.78102189781,2026-06-05 00:00:00,物流,深圳市,,0.51,2.52,1662.83,17.39,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,603501.SH,603501,豪威集团,95.39,-3.51001416144,2026-06-05 00:00:00,半导体,上海市,,0.41,1.56,1154.78,59.81,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,002230.SZ,002230,科大讯飞,46.03,0.414485165794,2026-06-05 00:00:00,软件开发,合肥市,,-0.07,-0.91,1007.73,-162.86,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,002179.SZ,002179,中航光电,37.78,-3.671596124426,2026-06-05 00:00:00,军工电子Ⅱ,洛阳市,,0.1901,1.63,792.06,50.21,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,300124.SZ,300124,汇川技术,75.08,1.254214430209,2026-06-05 00:00:00,自动化设备,深圳市,,0.37,2.83,1809.66,50.15,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,600547.SH,600547,山东黄金,28.05,-2.298850574713,2026-06-05 00:00:00,贵金属,济南市,,0.29,4.2,1013.85,22.36,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,600406.SH,600406,国电南瑞,23.45,-1.470588235294,2026-06-05 00:00:00,电网设备,南京市,,0.09,1.36,1877.92,65.28,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,600690.SH,600690,海尔智家,20.31,-0.24557956778,2026-06-05 00:00:00,白色家电,青岛市,,0.5,3.86,1269.99,10.24,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,002625.SZ,002625,光启技术,37.5,-1.858152316148,2026-06-05 00:00:00,航空装备Ⅱ,深圳市,,0.08,1.81,807.97,114.67,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,300308.SZ,300308,中际旭创,1179.99,-7.81328125,2026-06-05 00:00:00,通信设备,烟台市,,5.18,17.54,13093.35,57.35,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,000338.SZ,000338,潍柴动力,31.12,-7.765263781861,2026-06-05 00:00:00,汽车零部件,潍坊市,,0.36,3.27,1541.45,21.84,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,002415.SZ,002415,海康威视,31.28,2.122102513875,2026-06-05 00:00:00,计算机设备,杭州市,,0.303,3.28,2829.71,25.77,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,300014.SZ,300014,亿纬锂能,58.23,-2.39691585652,2026-06-05 00:00:00,电池,惠州市,,0.7,3.35,1230.1,21.87,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,300274.SZ,300274,阳光电源,153.75,-6.449650136903,2026-06-05 00:00:00,光伏设备,合肥市,,1.12,4.81,2440.82,34.78,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,600276.SH,600276,恒瑞医药,47.08,0.965043963114,2026-06-05 00:00:00,化学制药,连云港市,,0.34,4.15,3003.23,34.23,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,600089.SH,600089,特变电工,25.71,0.233918128655,2026-06-05 00:00:00,电网设备,昌吉回族自治州,,0.3614,2.55,1299.07,17.9,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,600036.SH,600036,招商银行,38.58,1.259842519685,2026-06-05 00:00:00,银行Ⅱ,深圳市,,1.49,3.37,7958.65,6.43,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,688271.SH,688271,联影医疗,112.98,1.254705144291,2026-06-05 00:00:00,医疗器械,上海市,,0.48,1.83,931.13,58.36,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,600426.SH,600426,华鲁恒升,27.55,-2.821869488536,2026-06-05 00:00:00,农化制品,德州市,,0.526,3.32,582.7,13.05,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,000938.SZ,000938,紫光股份,27.87,0.541125541126,2026-06-05 00:00:00,IT服务Ⅱ,北京市,,0.2755,5.21,797.1,25.29,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,002241.SZ,002241,歌尔股份,24.82,-0.481154771451,2026-06-05 00:00:00,消费电子,潍坊市,,0.14,1.37,780.14,43.8,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,600438.SH,600438,通威股份,13.6,-2.087832973362,2026-06-05 00:00:00,光伏设备,成都市,,-0.543,-6.49,612.27,-6.26,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,603019.SH,603019,中科曙光,82.37,-2.405213270142,2026-06-05 00:00:00,计算机设备,天津市,,0.156,1.02,1204.83,132.24,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,601318.SH,601318,中国平安,53.48,0.469659966184,2026-06-05 00:00:00,保险Ⅱ,深圳市,,1.43,2.5,5701.0,9.68,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,601669.SH,601669,中国电建,5.22,0.772200772201,2026-06-05 00:00:00,基础建设,北京市,,0.1112,1.31,682.33,11.52,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,601766.SH,601766,中国中车,5.66,0.354609929078,2026-06-05 00:00:00,轨交设备Ⅱ,北京市,,0.12,1.94,1376.95,12.02,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,600941.SH,600941,中国移动,97.33,-0.64311964067,2026-06-05 00:00:00,通信服务,香港特别行政区,,1.36,2.1,878.66,17.98,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,000725.SZ,000725,京东方A,6.43,4.552845528455,2026-06-05 00:00:00,光学光电子,北京市,,0.05,1.26,2336.77,34.88,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,600346.SH,600346,恒力石化,16.96,1.374775851763,2026-06-05 00:00:00,炼化及贸易,大连市,,0.56,5.69,1193.83,7.63,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,600111.SH,600111,北方稀土,49.66,0.0,2026-06-05 00:00:00,小金属,包头市,,0.2539,3.65,1795.24,48.9,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,001979.SZ,001979,招商蛇口,8.45,-2.085747392816,2026-06-05 00:00:00,房地产开发,深圳市,,0.004,0.04,710.95,486.89,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,601816.SH,601816,京沪高铁,4.95,0.0,2026-06-05 00:00:00,铁路公路,北京市,,0.0642,1.51,2421.82,19.27,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,002594.SZ,002594,比亚迪,93.01,-0.460188356164,2026-06-05 00:00:00,乘用车,深圳市,,0.448,1.65,3242.9,51.9,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,601919.SH,601919,中远海控,15.0,3.662750518314,2026-06-05 00:00:00,航运港口,天津市,,0.38,2.51,1883.48,9.77,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,002028.SZ,002028,思源电气,177.49,-7.940871369295,2026-06-05 00:00:00,电网设备,上海市,,0.7,3.48,1083.9,63.13,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,603993.SH,603993,洛阳钼业,18.19,-2.934898612593,2026-06-05 00:00:00,工业金属,洛阳市,,0.36,9.06,3176.13,12.54,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,002463.SZ,002463,沪电股份,133.22,-5.396960658997,2026-06-05 00:00:00,元件,苏州市,,0.6455,7.81,2561.57,51.6,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,600048.SH,600048,保利发展,5.36,-0.371747211896,2026-06-05 00:00:00,房地产开发,广州市,,0.08,0.47,641.62,17.52,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
12,601390.SH,601390,中国中铁,4.69,0.643776824034,2026-06-05 00:00:00,基础建设,北京市,,0.177,1.36,960.46,6.64,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
