index_component_type,secucode,stock_code,stock_name,close_price,change_rate,trade_date,industry,region,weight,eps,roe,free_cap,pe,source
1,600276.SH,600276,恒瑞医药,47.08,0.965043963114,2026-06-05 00:00:00,化学制药,连云港市,0.78,0.34,4.15,3003.23,34.23,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,688012.SH,688012,中微公司,276.0,-4.626973979751,2026-06-05 00:00:00,半导体,上海市,0.71,1.48,4.0,2586.05,69.48,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,002463.SZ,002463,沪电股份,133.22,-5.396960658997,2026-06-05 00:00:00,元件,苏州市,0.71,0.6455,7.81,2561.57,51.6,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,300408.SZ,300408,三环集团,134.83,-3.020930734374,2026-06-05 00:00:00,元件,潮州市,0.7,0.41,3.59,2521.06,81.68,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601288.SH,601288,农业银行,6.36,0.952380952381,2026-06-05 00:00:00,银行Ⅱ,北京市,0.68,0.2,2.65,20303.93,7.4,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601211.SH,601211,国泰海通,16.25,0.308641975309,2026-06-05 00:00:00,证券Ⅱ,上海市,0.68,0.36,1.95,2193.25,11.21,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,000338.SZ,000338,潍柴动力,31.12,-7.765263781861,2026-06-05 00:00:00,汽车零部件,潍坊市,0.68,0.36,3.27,1541.45,21.84,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601328.SH,601328,交通银行,6.83,1.636904761905,2026-06-05 00:00:00,银行Ⅱ,上海市,0.67,0.3,2.27,1780.75,5.77,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,000651.SZ,000651,格力电器,38.46,-1.08024691358,2026-06-05 00:00:00,白色家电,珠海市,0.65,1.09,4.07,2123.76,8.85,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601088.SH,601088,中国神华,48.52,-1.019991840065,2026-06-05 00:00:00,煤炭开采,北京市,0.65,0.53,2.4,8001.45,24.66,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600183.SH,600183,生益科技,137.36,-4.051411008662,2026-06-05 00:00:00,元件,东莞市,0.65,0.48,6.68,3289.09,72.03,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600150.SH,600150,中国船舶,35.95,-2.548116020602,2026-06-05 00:00:00,航海装备Ⅱ,上海市,0.62,0.642,3.3,2705.46,14.0,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600919.SH,600919,江苏银行,11.38,1.245551601423,2026-06-05 00:00:00,银行Ⅱ,南京市,0.62,0.58,4.09,2088.38,4.93,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,603993.SH,603993,洛阳钼业,18.19,-2.934898612593,2026-06-05 00:00:00,工业金属,洛阳市,0.61,0.36,9.06,3176.13,12.54,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600887.SH,600887,伊利股份,25.67,0.038971161341,2026-06-05 00:00:00,饮料乳品,呼和浩特市,0.61,0.85,9.44,1615.65,7.52,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,000858.SZ,000858,五粮液,81.08,-0.024660912454,2026-06-05 00:00:00,白酒Ⅱ,宜宾市,0.59,2.0772,6.5,3147.13,9.76,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601816.SH,601816,京沪高铁,4.95,0.0,2026-06-05 00:00:00,铁路公路,北京市,0.54,0.0642,1.51,2421.82,19.27,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,300124.SZ,300124,汇川技术,75.08,1.254214430209,2026-06-05 00:00:00,自动化设备,深圳市,0.52,0.37,2.83,1809.66,50.15,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600309.SH,600309,万华化学,72.46,0.401829014826,2026-06-05 00:00:00,化学制品,烟台市,0.51,1.19,3.38,2268.34,15.25,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600089.SH,600089,特变电工,25.71,0.233918128655,2026-06-05 00:00:00,电网设备,昌吉回族自治州,0.48,0.3614,2.55,1299.07,17.9,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600111.SH,600111,北方稀土,49.66,0.0,2026-06-05 00:00:00,小金属,包头市,0.47,0.2539,3.65,1795.24,48.9,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600522.SH,600522,中天科技,46.07,0.021710811984,2026-06-05 00:00:00,通信设备,南通市,0.47,0.272,2.43,1572.35,42.78,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,603019.SH,603019,中科曙光,82.37,-2.405213270142,2026-06-05 00:00:00,计算机设备,天津市,0.46,0.156,1.02,1204.83,132.24,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600000.SH,600000,浦发银行,9.34,1.632208922742,2026-06-05 00:00:00,银行Ⅱ,上海市,0.46,0.52,2.32,3110.77,4.35,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,000063.SZ,000063,中兴通讯,39.13,3.683094859565,2026-06-05 00:00:00,通信设备,深圳市,0.45,0.27,1.72,1576.01,35.71,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601857.SH,601857,中国石油,10.61,-0.37558685446,2026-06-05 00:00:00,炼化及贸易,北京市,0.45,0.264,3.0,17179.93,10.04,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,002028.SZ,002028,思源电气,177.49,-7.940871369295,2026-06-05 00:00:00,电网设备,上海市,0.45,0.7,3.48,1083.9,63.13,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600584.SH,600584,长电科技,75.65,-5.531968031968,2026-06-05 00:00:00,半导体,无锡市,0.43,0.16,1.01,1353.69,116.59,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601688.SH,601688,华泰证券,18.85,-1.360544217687,2026-06-05 00:00:00,证券Ⅱ,南京市,0.42,0.51,2.61,1377.32,8.86,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,002415.SZ,002415,海康威视,31.28,2.122102513875,2026-06-05 00:00:00,计算机设备,杭州市,0.42,0.303,3.28,2829.71,25.77,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600031.SH,600031,三一重工,18.65,2.811466372657,2026-06-05 00:00:00,工程机械,北京市,0.4,0.2711,2.77,1580.47,17.28,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601601.SH,601601,中国太保,31.05,0.096711798839,2026-06-05 00:00:00,保险Ⅱ,上海市,0.4,1.04,3.2,2125.39,7.44,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601225.SH,601225,陕西煤业,27.14,-0.985041955491,2026-06-05 00:00:00,煤炭开采,西安市,0.4,0.4342,4.21,2631.22,15.62,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,002230.SZ,002230,科大讯飞,46.03,0.414485165794,2026-06-05 00:00:00,软件开发,合肥市,0.4,-0.07,-0.91,1007.73,-162.86,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,000001.SZ,000001,平安银行,10.98,1.478743068392,2026-06-05 00:00:00,银行Ⅱ,深圳市,0.39,0.67,2.83,2130.73,3.67,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,002916.SZ,002916,深南电路,373.0,-5.180741267985,2026-06-05 00:00:00,元件,深圳市,0.39,1.28,4.83,2479.74,74.71,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,002050.SZ,002050,三花智控,47.51,1.063603488619,2026-06-05 00:00:00,家电零部件Ⅱ,绍兴市,0.39,0.22,2.88,1750.36,53.88,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,002142.SZ,002142,宁波银行,30.56,0.361247947455,2026-06-05 00:00:00,银行Ⅱ,宁波市,0.38,1.24,3.6,2016.79,6.17,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,000100.SZ,000100,TCL科技,4.89,-0.609756097561,2026-06-05 00:00:00,光学光电子,惠州市,0.38,0.0692,2.47,935.56,16.34,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601668.SH,601668,中国建筑,4.72,0.212314225053,2026-06-05 00:00:00,房屋建设Ⅱ,北京市,0.36,0.33,2.77,1950.32,3.51,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600406.SH,600406,国电南瑞,23.45,-1.470588235294,2026-06-05 00:00:00,电网设备,南京市,0.36,0.09,1.36,1877.92,65.28,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,002714.SZ,002714,牧原股份,35.06,-0.19925989183,2026-06-05 00:00:00,养殖业,南阳市,0.36,-0.22,-1.57,1332.35,-41.65,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,000792.SZ,000792,盐湖股份,29.45,0.340715502555,2026-06-05 00:00:00,农化制品,海西蒙古族藏族自治州,0.35,0.572,6.54,1558.35,12.87,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601728.SH,601728,中国电信,6.11,1.663893510815,2026-06-05 00:00:00,通信服务,北京市,0.35,0.08,1.58,4743.18,19.02,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601919.SH,601919,中远海控,15.0,3.662750518314,2026-06-05 00:00:00,航运港口,天津市,0.34,0.38,2.51,1883.48,9.77,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600176.SH,600176,中国巨石,36.96,-3.724928366762,2026-06-05 00:00:00,玻璃玻纤,嘉兴市,0.34,0.3193,4.0,1479.56,29.19,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601229.SH,601229,上海银行,9.32,0.975081256771,2026-06-05 00:00:00,银行Ⅱ,上海市,0.34,0.45,2.54,1324.28,5.23,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600941.SH,600941,中国移动,97.33,-0.64311964067,2026-06-05 00:00:00,通信服务,香港特别行政区,0.33,1.36,2.1,878.66,17.98,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,000425.SZ,000425,徐工机械,9.52,0.740740740741,2026-06-05 00:00:00,工程机械,徐州市,0.33,0.175,3.34,856.85,13.55,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600660.SH,600660,福耀玻璃,53.6,0.18691588785,2026-06-05 00:00:00,汽车零部件,福州市,0.32,0.66,4.46,1073.6,20.43,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601988.SH,601988,中国银行,6.05,2.542372881356,2026-06-05 00:00:00,银行Ⅱ,北京市,0.32,0.18,2.12,12751.31,8.61,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600938.SH,600938,中国海油,35.18,-0.761636107193,2026-06-05 00:00:00,油气开采Ⅱ,香港特别行政区,0.32,0.82,4.77,1051.88,10.68,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601939.SH,601939,建设银行,10.22,1.894317048853,2026-06-05 00:00:00,银行Ⅱ,北京市,0.32,0.33,2.46,980.47,7.75,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601600.SH,601600,中国铝业,10.68,-2.018348623853,2026-06-05 00:00:00,工业金属,北京市,0.32,0.323,7.11,1406.92,8.29,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,300760.SZ,300760,迈瑞医疗,144.39,1.262360614349,2026-06-05 00:00:00,医疗器械,深圳市,0.32,1.9225,5.96,1749.14,18.79,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600016.SH,600016,民生银行,3.57,2.0,2026-06-05 00:00:00,银行Ⅱ,北京市,0.32,0.26,2.02,1266.0,3.39,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,300433.SZ,300433,蓝思科技,45.61,4.514207149404,2026-06-05 00:00:00,消费电子,长沙市,0.32,-0.0284,-0.27,2266.68,-402.34,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,603501.SH,603501,豪威集团,95.39,-3.51001416144,2026-06-05 00:00:00,半导体,上海市,0.31,0.41,1.56,1154.78,59.81,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,002352.SZ,002352,顺丰控股,34.86,1.78102189781,2026-06-05 00:00:00,物流,深圳市,0.31,0.51,2.52,1662.83,17.39,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600926.SH,600926,杭州银行,15.85,1.084183673469,2026-06-05 00:00:00,银行Ⅱ,杭州市,0.3,0.88,4.69,1148.97,4.33,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601012.SH,601012,隆基绿能,13.13,-1.574212893553,2026-06-05 00:00:00,光伏设备,西安市,0.3,-0.25,-3.61,995.0,-12.96,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,603799.SH,603799,华友钴业,49.96,-2.612085769981,2026-06-05 00:00:00,能源金属,嘉兴市,0.29,1.33,5.05,943.05,9.49,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600690.SH,600690,海尔智家,20.31,-0.24557956778,2026-06-05 00:00:00,白色家电,青岛市,0.29,0.5,3.86,1269.99,10.24,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,002938.SZ,002938,鹏鼎控股,106.15,-4.369369369369,2026-06-05 00:00:00,元件,深圳市,0.29,0.2,1.35,2451.41,132.91,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,002460.SZ,002460,赣锋锂业,65.65,-1.706842341668,2026-06-05 00:00:00,能源金属,新余市,0.28,0.88,4.02,795.16,18.73,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,300014.SZ,300014,亿纬锂能,58.23,-2.39691585652,2026-06-05 00:00:00,电池,惠州市,0.28,0.7,3.35,1230.1,21.87,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601985.SH,601985,中国核电,8.99,-2.810810810811,2026-06-05 00:00:00,电力,北京市,0.28,0.1,1.73,1697.61,22.39,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601169.SH,601169,北京银行,5.14,1.38067061144,2026-06-05 00:00:00,银行Ⅱ,北京市,0.28,0.38,2.91,1086.75,3.35,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601766.SH,601766,中国中车,5.66,0.354609929078,2026-06-05 00:00:00,轨交设备Ⅱ,北京市,0.26,0.12,1.94,1376.95,12.02,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600028.SH,600028,中国石化,4.89,1.452282157676,2026-06-05 00:00:00,炼化及贸易,北京市,0.26,0.141,2.04,4633.4,8.69,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,002709.SZ,002709,天赐材料,48.62,-1.578947368421,2026-06-05 00:00:00,电池,广州市,0.26,0.82,8.84,733.68,14.98,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600050.SH,600050,中国联通,4.34,0.93023255814,2026-06-05 00:00:00,通信服务,北京市,0.25,0.068,1.24,1344.98,15.87,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,300498.SZ,300498,温氏股份,12.89,0.546021840874,2026-06-05 00:00:00,养殖业,云浮市,0.25,-0.161,-2.59,766.87,-20.04,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600489.SH,600489,中金黄金,22.2,-1.552106430155,2026-06-05 00:00:00,贵金属,北京市,0.25,0.49,7.54,1076.1,11.3,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,300033.SZ,300033,同花顺,211.4,-4.430379746835,2026-06-05 00:00:00,软件开发,杭州市,0.25,0.34,2.67,926.8,155.42,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601009.SH,601009,南京银行,11.16,1.362397820163,2026-06-05 00:00:00,银行Ⅱ,南京市,0.25,0.53,3.57,1379.77,5.23,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,300442.SZ,300442,润泽科技,78.17,-4.414282220592,2026-06-05 00:00:00,通信服务,廊坊市,0.25,0.36,4.17,1275.38,54.86,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,000977.SZ,000977,浪潮信息,62.14,-1.925505050505,2026-06-05 00:00:00,计算机设备,济南市,0.24,0.4119,2.75,911.49,37.71,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,000568.SZ,000568,泸州老窖,86.88,0.323325635104,2026-06-05 00:00:00,白酒Ⅱ,泸州市,0.24,2.52,7.32,1278.06,8.62,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600999.SH,600999,招商证券,16.89,-1.401050788091,2026-06-05 00:00:00,证券Ⅱ,深圳市,0.24,0.36,2.54,1253.58,11.23,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600905.SH,600905,三峡能源,4.21,-2.093023255814,2026-06-05 00:00:00,电力,北京市,0.23,0.0364,1.17,1203.54,28.93,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,002241.SZ,002241,歌尔股份,24.82,-0.481154771451,2026-06-05 00:00:00,消费电子,潍坊市,0.23,0.14,1.37,780.14,43.8,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,002466.SZ,002466,天齐锂业,59.06,-0.67272115708,2026-06-05 00:00:00,能源金属,遂宁市,0.23,1.12,4.31,871.56,13.48,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601127.SH,601127,赛力斯,75.01,-1.780803980621,2026-06-05 00:00:00,乘用车,重庆市,0.23,0.43,1.83,1168.06,43.3,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601006.SH,601006,大秦铁路,5.17,0.779727095517,2026-06-05 00:00:00,铁路公路,大同市,0.23,0.12,1.44,1026.91,10.77,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601100.SH,601100,恒立液压,117.2,2.626970227671,2026-06-05 00:00:00,工程机械,常州市,0.23,0.49,3.71,1571.44,60.24,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,000408.SZ,000408,藏格矿业,76.08,-2.021893110109,2026-06-05 00:00:00,农化制品,海西蒙古族藏族自治州,0.23,1.0,9.24,1193.62,18.96,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601689.SH,601689,拓普集团,68.0,0.591715976331,2026-06-05 00:00:00,汽车零部件,宁波市,0.22,0.32,2.27,1181.73,53.54,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,000807.SZ,000807,云铝股份,27.64,-3.356643356643,2026-06-05 00:00:00,工业金属,昆明市,0.22,1.038,10.64,958.53,6.66,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,002625.SZ,002625,光启技术,37.5,-1.858152316148,2026-06-05 00:00:00,航空装备Ⅱ,深圳市,0.22,0.08,1.81,807.97,114.67,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600809.SH,600809,山西汾酒,122.03,-0.05733005733,2026-06-05 00:00:00,白酒Ⅱ,吕梁市,0.22,4.41,12.57,1488.72,6.91,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600893.SH,600893,航发动力,42.37,-0.888888888889,2026-06-05 00:00:00,航空装备Ⅱ,西安市,0.21,0.001,0.01,1129.21,11032.55,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,688126.SH,688126,沪硅产业,28.49,-1.247833622184,2026-06-05 00:00:00,半导体,上海市,0.21,-0.146,-2.87,778.25,-48.73,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,688271.SH,688271,联影医疗,112.98,1.254705144291,2026-06-05 00:00:00,医疗器械,上海市,0.21,0.48,1.83,931.13,58.36,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,000776.SZ,000776,广发证券,18.81,-1.77545691906,2026-06-05 00:00:00,证券Ⅱ,广州市,0.21,0.58,3.32,1110.55,7.82,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,000938.SZ,000938,紫光股份,27.87,0.541125541126,2026-06-05 00:00:00,IT服务Ⅱ,北京市,0.21,0.2755,5.21,797.1,25.29,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,002027.SZ,002027,分众传媒,5.39,-0.919117647059,2026-06-05 00:00:00,广告营销,上海市,0.21,0.1239,12.13,778.43,10.87,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,688111.SH,688111,金山办公,234.25,-1.434822856181,2026-06-05 00:00:00,软件开发,北京市,0.21,4.74,15.7,1085.45,12.36,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601818.SH,601818,光大银行,3.13,1.294498381877,2026-06-05 00:00:00,银行Ⅱ,北京市,0.21,0.17,2.0,1452.53,4.03,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,605117.SH,605117,德业股份,104.91,-6.56394727467,2026-06-05 00:00:00,光伏设备,宁波市,0.21,1.31,10.87,1335.61,28.11,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,603288.SH,603288,海天味业,34.03,0.680473372781,2026-06-05 00:00:00,调味发酵品Ⅱ,佛山市,0.21,0.42,5.97,1892.27,20.37,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600104.SH,600104,上汽集团,11.77,-0.423011844332,2026-06-05 00:00:00,乘用车,上海市,0.2,0.265,1.01,1352.99,11.18,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,600010.SH,600010,包钢股份,2.42,0.0,2026-06-05 00:00:00,普钢,包头市,0.2,-0.0102,-0.89,757.9,-59.14,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601628.SH,601628,中国人寿,32.82,1.015697137581,2026-06-05 00:00:00,保险Ⅱ,北京市,0.2,0.69,3.27,6834.28,11.89,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
1,601888.SH,601888,中国中免,57.2,2.896204353301,2026-06-05 00:00:00,旅游零售Ⅱ,北京市,0.2,1.1351,4.16,1116.82,12.65,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
