index_component_type,secucode,stock_code,stock_name,close_price,change_rate,trade_date,industry,region,weight,eps,roe,free_cap,pe,source
13,688221.SH,688221,前沿生物,19.32,0.782472613459,2026-06-03 00:00:00,化学制药,南京市,,0.61,22.91,72.37,7.96,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,688089.SH,688089,嘉必优,12.59,-2.251552795031,2026-06-03 00:00:00,化学制品,武汉市,,-0.26,-2.67,21.19,-12.16,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,688799.SH,688799,华纳药厂,47.18,0.811965811966,2026-06-03 00:00:00,化学制药,长沙市,,0.2,1.28,61.96,57.63,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002915.SZ,002915,中欣氟材,19.08,0.315457413249,2026-06-03 00:00:00,化学制品,绍兴市,,-0.0152,-0.36,54.96,-320.39,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,603289.SH,603289,泰瑞机器,10.12,-1.171875,2026-06-03 00:00:00,专用设备,杭州市,,0.02,0.37,29.69,134.86,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300867.SZ,300867,圣元环保,21.25,3.8104543234,2026-06-03 00:00:00,环境治理,厦门市,,0.4134,2.83,40.72,12.85,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002862.SZ,002862,实丰文化,16.28,-2.398081534772,2026-06-03 00:00:00,文娱用品,汕头市,,0.04,2.32,20.55,102.35,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300612.SZ,300612,宣亚国际,12.91,-1.375095492743,2026-06-03 00:00:00,广告营销,北京市,,-0.11,-4.41,23.22,-29.55,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,920885.BJ,920885,星辰科技,14.87,-1.392572944297,2026-06-03 00:00:00,自动化设备,桂林市,,0.003,0.14,13.16,1073.87,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,603040.SH,603040,新坐标,87.19,8.001981915025,2026-06-03 00:00:00,汽车零部件,杭州市,,0.49,4.33,118.36,44.98,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,603165.SH,603165,荣晟环保,16.46,-2.256532066508,2026-06-03 00:00:00,造纸,嘉兴市,,0.29,3.54,51.48,16.97,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002852.SZ,002852,道道全,7.98,-0.869565217391,2026-06-03 00:00:00,农产品加工,岳阳市,,0.04,0.63,22.81,48.57,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300695.SZ,300695,兆丰股份,61.3,-1.049233252623,2026-06-03 00:00:00,汽车零部件,杭州市,,-0.16,-0.57,62.68,-94.7,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002879.SZ,002879,长缆科技,15.62,-1.076630778974,2026-06-03 00:00:00,电网设备,长沙市,,0.01,0.08,21.42,556.51,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300700.SZ,300700,岱勒新材,20.34,5.27950310559,2026-06-03 00:00:00,通用设备,长沙市,,0.0062,0.32,55.04,819.29,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300648.SZ,300648,星云股份,48.6,-0.123304562269,2026-06-03 00:00:00,电池,福州市,,-0.092,-1.37,64.49,-132.01,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,603187.SH,603187,海容冷链,12.99,-1.366742596811,2026-06-03 00:00:00,通用设备,青岛市,,0.27,2.45,49.67,12.01,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,688589.SH,688589,力合微,20.57,-1.295585412668,2026-06-03 00:00:00,半导体,深圳市,,-0.03,-0.35,29.89,-202.45,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300611.SZ,300611,美力科技,26.28,-1.903695408735,2026-06-03 00:00:00,汽车零部件,绍兴市,,0.08,1.37,38.97,80.06,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,603767.SH,603767,中马传动,16.9,-1.572510192196,2026-06-03 00:00:00,汽车零部件,台州市,,0.02,0.45,52.16,214.81,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300930.SZ,300930,屹通新材,35.57,4.402700322865,2026-06-03 00:00:00,金属新材料,杭州市,,0.18,1.95,16.76,48.6,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,301025.SZ,301025,读客文化,9.12,-2.250803858521,2026-06-03 00:00:00,出版,上海市,,0.0102,0.49,25.28,299.78,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,603155.SH,603155,新亚强,19.48,5.869565217391,2026-06-03 00:00:00,化学制品,宿迁市,,0.11,1.49,61.52,45.29,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,605277.SH,605277,新亚电子,24.2,-1.42566191446,2026-06-03 00:00:00,消费电子,温州市,,0.14,2.58,76.99,44.07,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300941.SZ,300941,创识科技,15.82,-1.555693839452,2026-06-03 00:00:00,计算机设备,福州市,,0.0011,0.02,19.58,3561.8,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,003028.SZ,003028,振邦智能,26.58,-0.11273957159,2026-06-03 00:00:00,家电零部件Ⅱ,深圳市,,0.04,0.33,18.75,168.76,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,003007.SZ,003007,直真科技,40.74,-1.379811183733,2026-06-03 00:00:00,软件开发,北京市,,-0.23,-2.67,29.57,-51.63,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,605319.SH,605319,无锡振华,26.68,7.277844792923,2026-06-03 00:00:00,汽车零部件,无锡市,,0.29,3.57,92.89,23.17,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,688556.SH,688556,高测股份,10.91,-0.182982616651,2026-06-03 00:00:00,光伏设备,青岛市,,-0.06,-1.28,90.64,-45.11,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,301116.SZ,301116,益客食品,9.68,-0.717948717949,2026-06-03 00:00:00,养殖业,宿迁市,,0.0698,2.03,43.46,34.66,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300946.SZ,300946,恒而达,46.55,0.431499460626,2026-06-03 00:00:00,通用设备,莆田市,,0.09,1.21,35.29,126.39,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,688311.SH,688311,盟升电子,28.59,0.669014084507,2026-06-03 00:00:00,军工电子Ⅱ,成都市,,-0.09,-0.91,49.69,-81.29,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,605305.SH,605305,中际联合,39.6,-1.736972704715,2026-06-03 00:00:00,工程机械,北京市,,0.61,4.29,84.16,16.33,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300884.SZ,300884,狄耐克,10.91,-1.356238698011,2026-06-03 00:00:00,计算机设备,厦门市,,-0.0077,-0.15,20.88,-354.83,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300903.SZ,300903,科翔股份,69.97,5.44002411091,2026-06-03 00:00:00,元件,惠州市,,-0.1233,-3.31,231.38,-146.46,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300909.SZ,300909,汇创达,46.44,-2.334384858044,2026-06-03 00:00:00,光学光电子,深圳市,,0.06,0.53,59.97,190.96,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300858.SZ,300858,科拓生物,15.73,-0.253646163602,2026-06-03 00:00:00,化学制品,北京市,,0.06,0.81,30.79,69.3,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300812.SZ,300812,易天股份,37.03,6.408045977011,2026-06-03 00:00:00,消费电子,深圳市,,0.0638,1.15,47.07,145.16,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300928.SZ,300928,华安鑫创,33.08,-1.283199045061,2026-06-03 00:00:00,汽车零部件,北京市,,-0.2233,-1.75,17.73,-37.04,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300815.SZ,300815,玉禾田,19.97,-1.819075712881,2026-06-03 00:00:00,环境治理,安庆市,,0.412,3.55,77.96,12.12,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300788.SZ,300788,中信出版,26.4,-2.004454342984,2026-06-03 00:00:00,出版,北京市,,0.22,1.87,50.2,30.17,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,603867.SH,603867,新化股份,37.14,1.033732317737,2026-06-03 00:00:00,化学制品,杭州市,,0.37,2.62,80.11,24.85,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300805.SZ,300805,电声股份,8.44,-1.860465116279,2026-06-03 00:00:00,广告营销,广州市,,0.01,0.17,24.34,345.95,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300842.SZ,300842,帝科股份,82.22,0.415241817294,2026-06-03 00:00:00,光伏设备,无锡市,,0.1,0.91,106.16,205.91,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,605166.SH,605166,聚合顺,11.0,7.212475633528,2026-06-03 00:00:00,化学纤维,杭州市,,0.11,1.71,34.62,25.41,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,605066.SH,605066,天正电气,7.21,-2.038043478261,2026-06-03 00:00:00,电网设备,温州市,,0.04,1.08,36.23,47.08,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,301172.SZ,301172,君逸数码,32.64,2.867948313899,2026-06-03 00:00:00,IT服务Ⅱ,成都市,,0.0129,0.15,32.24,630.88,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,605389.SH,605389,长龄液压,83.51,2.315608919383,2026-06-03 00:00:00,工程机械,无锡市,,0.26,1.78,147.94,103.75,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,688499.SH,688499,利元亨,51.76,-3.791821561338,2026-06-03 00:00:00,电池,惠州市,,0.11,0.81,87.33,115.66,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,688513.SH,688513,苑东生物,47.71,2.206512425021,2026-06-03 00:00:00,化学制药,成都市,,0.29,1.72,84.22,41.42,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,688168.SH,688168,安博通,59.79,3.228591160221,2026-06-03 00:00:00,软件开发,北京市,,0.16,1.21,64.61,133.5,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,603538.SH,603538,美诺华,43.27,-1.770715096481,2026-06-03 00:00:00,化学制药,宁波市,,0.14,1.32,103.48,84.29,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300293.SZ,300293,蓝英装备,17.22,-0.462427745665,2026-06-03 00:00:00,专用设备,沈阳市,,-0.0031,-0.14,58.28,-1370.75,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002348.SZ,002348,高乐股份,15.29,2.548625083836,2026-06-03 00:00:00,文娱用品,揭阳市,,-0.0148,-3.46,138.15,-258.46,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002404.SZ,002404,嘉欣丝绸,7.55,2.027027027027,2026-06-03 00:00:00,服装家纺,嘉兴市,,0.1,2.7,34.39,19.25,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002339.SZ,002339,积成电子,8.44,-0.822561692127,2026-06-03 00:00:00,电网设备,济南市,,-0.15,-4.12,40.4,-14.49,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300019.SZ,300019,硅宝科技,16.88,0.956937799043,2026-06-03 00:00:00,化学制品,成都市,,0.117,1.68,62.22,36.06,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002666.SZ,002666,德联集团,4.48,-0.884955752212,2026-06-03 00:00:00,化学制品,佛山市,,0.04,0.89,22.43,28.18,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002478.SZ,002478,常宝股份,7.1,-0.837988826816,2026-06-03 00:00:00,特钢Ⅱ,常州市,,0.07,1.11,51.31,23.9,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002451.SZ,002451,摩恩电气,8.32,-0.478468899522,2026-06-03 00:00:00,电网设备,上海市,,0.01,0.79,36.54,153.98,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002584.SZ,002584,西陇科学,7.41,-0.269179004038,2026-06-03 00:00:00,电子化学品Ⅱ,汕头市,,0.02,0.55,34.71,90.49,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002662.SZ,002662,峰璟股份,3.39,-1.739130434783,2026-06-03 00:00:00,汽车零部件,北京市,,0.01,0.47,50.85,61.02,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002658.SZ,002658,雪迪龙,7.68,-0.130039011704,2026-06-03 00:00:00,环保设备Ⅱ,北京市,,0.02,0.53,27.54,85.65,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,000417.SZ,000417,合百集团,7.79,1.432291666667,2026-06-03 00:00:00,一般零售,合肥市,,0.0824,1.36,60.69,23.63,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,000045.SZ,000045,深纺织A,11.29,0.355555555556,2026-06-03 00:00:00,光学光电子,深圳市,,0.0438,0.74,51.6,64.37,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300193.SZ,300193,佳士科技,7.69,-0.774193548387,2026-06-03 00:00:00,通用设备,深圳市,,0.05,1.09,32.25,35.38,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,600336.SH,600336,澳柯玛,7.72,-1.152368758003,2026-06-03 00:00:00,白色家电,青岛市,,0.047,1.67,61.61,41.1,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002565.SZ,002565,顺灏股份,14.62,1.668984700974,2026-06-03 00:00:00,包装印刷,上海市,,0.0189,1.1,154.97,193.87,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002660.SZ,002660,茂硕电源,7.69,-1.029601029601,2026-06-03 00:00:00,消费电子,深圳市,,-0.0816,-2.88,26.38,-23.57,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002628.SZ,002628,成都路桥,5.11,1.590457256461,2026-06-03 00:00:00,基础建设,成都市,,0.02,0.48,38.52,71.79,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002526.SZ,002526,山东矿机,3.06,-1.923076923077,2026-06-03 00:00:00,专用设备,潍坊市,,0.0056,0.31,54.2,135.58,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300039.SZ,300039,上海凯宝,5.18,-1.893939393939,2026-06-03 00:00:00,中药Ⅱ,上海市,,0.062,5.66,47.5,20.88,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002135.SZ,002135,东南网架,7.24,-1.630434782609,2026-06-03 00:00:00,专业工程,杭州市,,0.01,0.23,75.58,132.37,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002169.SZ,002169,智光电气,16.13,2.804333970682,2026-06-03 00:00:00,电网设备,广州市,,0.0294,0.81,122.37,138.46,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002467.SZ,002467,二六三,5.51,-1.782531194296,2026-06-03 00:00:00,通信服务,北京市,,-0.01,-0.77,75.31,-155.42,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002314.SZ,002314,南山控股,2.5,-4.580152671756,2026-06-03 00:00:00,房地产开发,深圳市,,-0.0528,-2.1,33.46,-11.83,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300277.SZ,300277,汽轮科技,15.18,-2.190721649485,2026-06-03 00:00:00,IT服务Ⅱ,杭州市,,0.06,0.86,116.53,67.81,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002471.SZ,002471,中超控股,7.02,-0.425531914894,2026-06-03 00:00:00,电网设备,无锡市,,-0.0035,-0.26,94.31,-507.23,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300066.SZ,300066,三川智慧,5.45,2.830188679245,2026-06-03 00:00:00,通用设备,鹰潭市,,0.0144,0.57,54.4,94.53,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002406.SZ,002406,远东传动,8.02,-4.637336504162,2026-06-03 00:00:00,汽车零部件,许昌市,,0.06,1.1,48.3,32.52,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002609.SZ,002609,捷顺科技,7.82,-1.012658227848,2026-06-03 00:00:00,IT服务Ⅱ,深圳市,,0.0029,0.08,35.88,680.69,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002377.SZ,002377,国创高新,2.89,-0.687285223368,2026-06-03 00:00:00,炼化及贸易,武汉市,,0.0075,1.73,25.21,96.95,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300107.SZ,300107,建新股份,6.21,-1.584786053883,2026-06-03 00:00:00,化学制品,沧州市,,0.0117,0.45,21.57,132.89,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,603600.SH,603600,永艺股份,10.43,0.675675675676,2026-06-03 00:00:00,家居用品,湖州市,,0.22,3.1,31.29,11.96,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,603800.SH,603800,洪田股份,75.87,6.874207634878,2026-06-03 00:00:00,专用设备,苏州市,,-0.08,-2.0,157.81,-246.26,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002823.SZ,002823,凯中精密,19.67,3.580832016851,2026-06-03 00:00:00,电机Ⅱ,深圳市,,0.16,2.51,43.06,30.88,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300425.SZ,300425,中建环能,4.34,-0.686498855835,2026-06-03 00:00:00,环境治理,成都市,,0.0002,0.01,29.54,5936.9,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,603088.SH,603088,宁波精达,10.32,0.096993210475,2026-06-03 00:00:00,通用设备,宁波市,,0.016,0.7,45.19,161.54,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300480.SZ,300480,光力科技,33.26,1.619309501986,2026-06-03 00:00:00,专用设备,郑州市,,0.09,2.38,89.86,97.64,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002819.SZ,002819,东方中科,23.17,-0.643224699828,2026-06-03 00:00:00,通用设备,北京市,,-0.1209,-1.32,54.82,-48.42,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300520.SZ,300520,科大国创,35.29,1.964750072233,2026-06-03 00:00:00,软件开发,合肥市,,-0.13,-2.24,99.6,-66.34,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002833.SZ,002833,弘亚数控,18.05,-0.331308669244,2026-06-03 00:00:00,专用设备,广州市,,0.34,4.88,52.03,13.19,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002845.SZ,002845,同兴达,15.29,-0.455729166667,2026-06-03 00:00:00,光学光电子,深圳市,,-0.13,-1.73,38.26,-29.41,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,603966.SH,603966,法兰泰克,9.27,-0.64308681672,2026-06-03 00:00:00,专用设备,苏州市,,0.1364,2.56,48.13,22.23,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,603098.SH,603098,森特股份,12.3,0.572363041701,2026-06-03 00:00:00,专业工程,北京市,,0.04,0.76,66.27,77.13,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300473.SZ,300473,德尔股份,35.69,-0.557258289217,2026-06-03 00:00:00,汽车零部件,阜新市,,0.2725,2.49,53.72,32.92,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300543.SZ,300543,朗科智能,8.64,0.348432055749,2026-06-03 00:00:00,家电零部件Ⅱ,深圳市,,-0.027,-0.58,21.62,-80.02,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300545.SZ,300545,联得装备,33.5,-3.179190751445,2026-06-03 00:00:00,光学光电子,深圳市,,0.15,1.26,40.05,57.15,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300429.SZ,300429,强力新材,13.26,0.302571860817,2026-06-03 00:00:00,电子化学品Ⅱ,常州市,,-0.0537,-1.61,53.37,-62.15,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300340.SZ,300340,科恒股份,9.57,-0.623052959502,2026-06-03 00:00:00,电池,江门市,,-0.0778,-28.54,26.17,-30.75,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300729.SZ,300729,乐歌股份,11.08,-1.247771836007,2026-06-03 00:00:00,家居用品,宁波市,,0.0024,0.02,36.44,1173.29,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002783.SZ,002783,凯龙股份,8.44,-1.170960187354,2026-06-03 00:00:00,化学制品,荆门市,,0.02,0.37,38.92,109.23,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300160.SZ,300160,秀强股份,4.87,-1.417004048583,2026-06-03 00:00:00,家电零部件Ⅱ,宿迁市,,0.0484,1.41,37.12,25.14,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300322.SZ,300322,硕贝德,28.09,-1.886133426476,2026-06-03 00:00:00,消费电子,惠州市,,0.02,1.03,123.72,309.79,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300230.SZ,300230,永利股份,4.87,0.0,2026-06-03 00:00:00,塑料,上海市,,0.0504,1.25,30.67,24.18,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300250.SZ,300250,初灵信息,16.64,-1.304863582444,2026-06-03 00:00:00,IT服务Ⅱ,杭州市,,-0.0112,-0.43,26.2,-370.11,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,603166.SH,603166,福达股份,12.34,-0.161812297735,2026-06-03 00:00:00,汽车零部件,桂林市,,0.12,2.79,79.06,26.52,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300452.SZ,300452,山河药辅,12.52,-2.340093603744,2026-06-03 00:00:00,化学制药,淮南市,,0.2,4.56,24.87,15.59,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300501.SZ,300501,海顺新材,13.17,0.3046458492,2026-06-03 00:00:00,包装印刷,上海市,,-0.06,-0.7,18.79,-84.57,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002735.SZ,002735,王子新材,16.18,9.993201903467,2026-06-03 00:00:00,包装印刷,深圳市,,0.03,0.64,46.12,150.54,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300436.SZ,300436,广生堂,97.94,1.629137698454,2026-06-03 00:00:00,化学制药,宁德市,,-0.1628,-9.8,133.91,-150.42,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300389.SZ,300389,艾比森,13.85,-0.21613832853,2026-06-03 00:00:00,光学光电子,深圳市,,0.1064,2.37,30.39,32.54,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002734.SZ,002734,利民股份,16.93,1.437986818454,2026-06-03 00:00:00,农化制品,徐州市,,0.28,3.28,73.53,15.24,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,603988.SH,603988,中电电机,20.62,-2.459791863765,2026-06-03 00:00:00,电机Ⅱ,无锡市,,0.02,0.68,48.5,269.36,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300135.SZ,300135,宝利国际,3.61,1.404494382022,2026-06-03 00:00:00,炼化及贸易,无锡市,,0.0096,1.02,33.27,94.4,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,601886.SH,601886,江河集团,8.72,0.345224395857,2026-06-03 00:00:00,装修装饰Ⅱ,北京市,,0.13,2.08,98.8,16.17,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002548.SZ,002548,金新农,4.1,0.737100737101,2026-06-03 00:00:00,饲料,深圳市,,-0.23,-16.23,32.98,-4.6,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002483.SZ,002483,润邦股份,5.81,-2.188552188552,2026-06-03 00:00:00,专用设备,南通市,,0.08,1.5,51.43,18.82,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,603002.SH,603002,宏昌电子,17.31,-5.82154515778,2026-06-03 00:00:00,电子化学品Ⅱ,广州市,,0.0004,0.01,196.31,10474.69,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,601188.SH,601188,龙江交通,3.14,-0.632911392405,2026-06-03 00:00:00,铁路公路,哈尔滨市,,0.041,1.2,40.99,19.1,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002438.SZ,002438,江苏神通,16.78,-3.005780346821,2026-06-03 00:00:00,通用设备,南通市,,0.1684,2.27,78.68,24.9,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300310.SZ,300310,宜通世纪,5.08,-1.359223300971,2026-06-03 00:00:00,通信服务,广州市,,-0.0057,-0.27,35.12,-221.63,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300283.SZ,300283,温州宏丰,17.26,3.044776119403,2026-06-03 00:00:00,电网设备,温州市,,0.11,4.92,63.38,38.09,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,002641.SZ,002641,公元股份,4.22,0.0,2026-06-03 00:00:00,装修建材,台州市,,-0.03,-0.59,47.85,-40.64,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300099.SZ,300099,尤洛卡,7.26,-0.137551581843,2026-06-03 00:00:00,专用设备,泰安市,,0.0192,0.59,42.23,94.47,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
13,300111.SZ,300111,向日葵,3.33,-0.299401197605,2026-06-03 00:00:00,化学制药,绍兴市,,-0.0041,-0.77,42.86,-205.48,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
