index_component_type,secucode,stock_code,stock_name,close_price,change_rate,trade_date,industry,region,weight,eps,roe,free_cap,pe,source
8,300408.SZ,300408,三环集团,134.83,-3.020930734374,2026-06-05 00:00:00,元件,潮州市,,0.41,3.59,2521.06,81.68,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,000938.SZ,000938,紫光股份,27.87,0.541125541126,2026-06-05 00:00:00,IT服务Ⅱ,北京市,,0.2755,5.21,797.1,25.29,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,002352.SZ,002352,顺丰控股,34.86,1.78102189781,2026-06-05 00:00:00,物流,深圳市,,0.51,2.52,1662.83,17.39,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,000100.SZ,000100,TCL科技,4.89,-0.609756097561,2026-06-05 00:00:00,光学光电子,惠州市,,0.0692,2.47,935.56,16.34,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,002252.SZ,002252,上海莱士,5.19,0.972762645914,2026-06-05 00:00:00,生物制品,上海市,,0.048,0.97,341.92,27.08,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,001979.SZ,001979,招商蛇口,8.45,-2.085747392816,2026-06-05 00:00:00,房地产开发,深圳市,,0.004,0.04,710.95,486.89,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,300502.SZ,300502,新易盛,748.0,-3.600793875815,2026-06-05 00:00:00,通信设备,成都市,,2.8,14.52,6701.24,66.98,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,002027.SZ,002027,分众传媒,5.39,-0.919117647059,2026-06-05 00:00:00,广告营销,上海市,,0.1239,12.13,778.43,10.87,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,300750.SZ,300750,宁德时代,403.0,-1.273885350318,2026-06-05 00:00:00,电池,宁德市,,4.58,5.98,17155.76,22.48,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,300498.SZ,300498,温氏股份,12.89,0.546021840874,2026-06-05 00:00:00,养殖业,云浮市,,-0.161,-2.59,766.87,-20.04,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,000063.SZ,000063,中兴通讯,39.13,3.683094859565,2026-06-05 00:00:00,通信设备,深圳市,,0.27,1.72,1576.01,35.71,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,000538.SZ,000538,云南白药,48.81,0.432098765432,2026-06-05 00:00:00,中药Ⅱ,昆明市,,1.14,4.96,865.37,10.69,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,002415.SZ,002415,海康威视,31.28,2.122102513875,2026-06-05 00:00:00,计算机设备,杭州市,,0.303,3.28,2829.71,25.77,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,000725.SZ,000725,京东方A,6.43,4.552845528455,2026-06-05 00:00:00,光学光电子,北京市,,0.05,1.26,2336.77,34.88,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,002594.SZ,002594,比亚迪,93.01,-0.460188356164,2026-06-05 00:00:00,乘用车,深圳市,,0.448,1.65,3242.9,51.9,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,301236.SZ,301236,软通动力,41.8,0.529100529101,2026-06-05 00:00:00,IT服务Ⅱ,北京市,,-0.35,-2.82,328.43,-30.92,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,300015.SZ,300015,爱尔眼科,8.54,0.470588235294,2026-06-05 00:00:00,医疗服务,长沙市,,0.1274,5.25,679.39,16.86,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,002311.SZ,002311,海大集团,44.09,-1.076957594795,2026-06-05 00:00:00,饲料,广州市,,0.54,3.55,724.91,20.44,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,002422.SZ,002422,科伦药业,34.61,2.1546635183,2026-06-05 00:00:00,化学制药,成都市,,0.29,1.86,449.45,30.34,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,000651.SZ,000651,格力电器,38.46,-1.08024691358,2026-06-05 00:00:00,白色家电,珠海市,,1.09,4.07,2123.76,8.85,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,000568.SZ,000568,泸州老窖,86.88,0.323325635104,2026-06-05 00:00:00,白酒Ⅱ,泸州市,,2.52,7.32,1278.06,8.62,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,000858.SZ,000858,五粮液,81.08,-0.024660912454,2026-06-05 00:00:00,白酒Ⅱ,宜宾市,,2.0772,6.5,3147.13,9.76,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,300760.SZ,300760,迈瑞医疗,144.39,1.262360614349,2026-06-05 00:00:00,医疗器械,深圳市,,1.9225,5.96,1749.14,18.79,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,002558.SZ,002558,巨人网络,25.79,2.138613861386,2026-06-05 00:00:00,游戏Ⅱ,重庆市,,0.57,6.81,490.15,11.34,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,002371.SZ,002371,北方华创,603.36,-3.77033492823,2026-06-05 00:00:00,半导体,北京市,,2.2556,4.25,4369.85,66.88,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,300308.SZ,300308,中际旭创,1179.99,-7.81328125,2026-06-05 00:00:00,通信设备,烟台市,,5.18,17.54,13093.35,57.35,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,300476.SZ,300476,胜宏科技,338.9,-7.586169284468,2026-06-05 00:00:00,元件,惠州市,,1.48,7.62,2932.15,64.63,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,000977.SZ,000977,浪潮信息,62.14,-1.925505050505,2026-06-05 00:00:00,计算机设备,济南市,,0.4119,2.75,911.49,37.71,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,300059.SZ,300059,东方财富,18.52,-1.173959445037,2026-06-05 00:00:00,证券Ⅱ,上海市,,0.2365,3.99,2473.03,19.6,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,002714.SZ,002714,牧原股份,35.06,-0.19925989183,2026-06-05 00:00:00,养殖业,南阳市,,-0.22,-1.57,1332.35,-41.65,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,000002.SZ,000002,万科A,3.25,1.246105919003,2026-06-05 00:00:00,房地产开发,深圳市,,-0.5,-5.23,315.8,-1.63,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,300395.SZ,300395,菲利华,119.23,-2.334534731324,2026-06-05 00:00:00,航空装备Ⅱ,荆州市,,0.2761,3.06,611.11,109.03,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,002463.SZ,002463,沪电股份,133.22,-5.396960658997,2026-06-05 00:00:00,元件,苏州市,,0.6455,7.81,2561.57,51.6,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,000792.SZ,000792,盐湖股份,29.45,0.340715502555,2026-06-05 00:00:00,农化制品,海西蒙古族藏族自治州,,0.572,6.54,1558.35,12.87,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,000333.SZ,000333,美的集团,81.69,-0.885707352584,2026-06-05 00:00:00,白色家电,佛山市,,1.69,5.56,5605.6,12.27,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,002271.SZ,002271,东方雨虹,12.81,-0.233644859813,2026-06-05 00:00:00,装修建材,北京市,,0.17,1.98,245.25,19.04,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,002475.SZ,002475,立讯精密,68.77,-7.802654511329,2026-06-05 00:00:00,消费电子,深圳市,,0.5,4.2,4999.08,34.23,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
8,300124.SZ,300124,汇川技术,75.08,1.254214430209,2026-06-05 00:00:00,自动化设备,深圳市,,0.37,2.83,1809.66,50.15,eastmoney_datacenter:RPT_INDEX_TS_COMPONENT
