Date,Close,High,Low,Open,Volume
2013-03-06,0.9394654631614685,0.9394654631614685,0.9394654631614685,0.9394654631614685,0
2013-03-08,0.9421899318695068,0.9421899318695068,0.9421899318695068,0.9421899318695068,0
2013-03-15,0.9396533966064453,0.9396533966064453,0.9396533966064453,0.9396533966064453,0
2013-03-19,0.9395594000816345,0.9395594000816345,0.9395594000816345,0.9395594000816345,0
2013-03-20,0.9558120965957642,0.9558120965957642,0.9558120965957642,0.9558120965957642,0
2013-03-21,0.9568455219268799,0.95684552192688,0.95684552192688,0.95684552192688,0
2013-03-22,0.9580667614936829,0.9580667614936829,0.9580667614936829,0.9580667614936829,0
2013-03-25,0.956000030040741,0.956000030040741,0.956000030040741,0.956000030040741,0
2013-03-26,0.9375865459442139,0.9497996075801104,0.9281918443805597,0.9488600982261917,123568875
2013-03-27,0.9413443207740784,0.9526179845867891,0.9366469981831171,0.9375865074985112,116624668
2013-03-28,0.9122210144996643,0.9347681761769435,0.9084631448873666,0.9347681761769435,37692488
2013-03-29,0.9103419780731201,0.9159788100339527,0.9047052021087906,0.9131603940535363,114551106
2013-04-01,0.9112814664840698,0.9140998264033031,0.9028262747333671,0.9065840879590114,43745004
2013-04-02,0.9075235724449158,0.9216155396452297,0.904705156606253,0.9094024790063576,19657587
2013-04-03,0.9047052264213562,0.9150393252997574,0.9037657730681388,0.907523642477513,10851529
2013-04-08,0.9018867611885071,0.9028262704870008,0.8708844102472476,0.8990684012825297,9201780
2013-04-09,0.9084631204605103,0.9150393501078284,0.9018868348166862,0.9018868348166862,15859722
2013-04-10,0.9075235724449158,0.9112814415642995,0.9018867407675902,0.9037657033255321,3507635
2013-04-11,0.9037657380104065,0.9159787991179935,0.9028262846936311,0.9056446446439573,6159738
2013-04-12,0.8981289267539978,0.9084630814654926,0.8962500200772734,0.8990684360888634,5533555
2013-04-15,0.8906132578849792,0.8962500339992152,0.8849764257742391,0.8962500339992152,1639273
2013-04-16,0.8962500095367432,0.8990684255151867,0.880279078986401,0.8830974949648446,3126986
2013-04-17,0.8981289267539978,0.8981289267539978,0.8887342813773687,0.8962500200772734,2894086
2013-04-18,0.8981289267539978,0.9018867961039502,0.8671265746125202,0.8671265746125202,2375800
2013-04-19,0.9263129234313965,0.9281918301173521,0.9000078938489959,0.9000078938489959,4110217
2013-04-22,0.9234945178031921,0.92819184056747,0.919736648392469,0.9253734805068059,2231340
2013-04-23,0.8953105807304382,0.9216156105946849,0.8924921646748031,0.9216156105946849,1452964
2013-04-24,0.9112814664840698,0.9159787890126269,0.8953105362890754,0.8953105362890754,1600290
2013-04-25,0.9028263092041016,0.9140998613044721,0.8990684398384768,0.9047052158886622,1211206
2013-04-26,0.8934316039085388,0.90564466529461,0.8830975051953651,0.8830975051953651,1386800
2013-05-02,0.8924921751022339,0.9000079140074014,0.885915945557591,0.8924921751022339,736360
2013-05-03,0.9122210144996643,0.9225551139361027,0.8943711758386306,0.8943711758386306,11054454
2013-05-06,0.9206762313842773,0.9244341010955797,0.9122210385329743,0.9122210385329743,34675849
2013-05-07,0.9234945178031921,0.9263129338603606,0.9159788349782502,0.9206761577425281,44269827
2013-05-08,0.9291313290596008,0.9375865210447926,0.9234944970718043,0.9300707823920659,47736298
2013-05-09,0.9234945178031921,0.92819184056747,0.9140998722746364,0.9253734805068059,42596125
2013-05-10,0.9272523522377014,0.9300707681885585,0.9197366136997509,0.9206761230143714,45200539
2013-05-13,0.9225550293922424,0.9300707679280882,0.9178577068064644,0.9300707679280882,39363612
2013-05-14,0.9075235724449158,0.9234944462066715,0.9037657033255321,0.9225549929259506,45728038
2013-05-15,0.9159787893295288,0.9159787893295288,0.909402504189373,0.9122209201060828,43201025
2013-05-16,0.9300708174705505,0.9319497242063454,0.9084631100263841,0.9159788489625738,33764191
