Date,Close,High,Low,Open,Volume
2012-05-04,2.1722261905670166,2.1722261905670166,2.1722261905670166,2.1722261905670166,0
2012-05-11,2.11008358001709,2.11008358001709,2.11008358001709,2.11008358001709,0
2012-05-18,2.0596721172332764,2.0596721172332764,2.0596721172332764,2.0596721172332764,0
2012-05-25,2.0596721172332764,2.0596721172332764,2.0596721172332764,2.0596721172332764,0
2012-05-28,2.092479944229126,2.092479944229126,2.092479944229126,2.092479944229126,0
2012-05-29,2.122086763381958,2.122086763381958,2.122086763381958,2.122086763381958,0
2012-05-30,2.114884853363037,2.114884853363037,2.114884853363037,2.114884853363037,0
2012-05-31,2.1084837913513184,2.1084837913513184,2.1084837913513184,2.1084837913513184,0
2012-06-01,2.109283924102783,2.109283924102783,2.109283924102783,2.109283924102783,0
2012-06-04,2.050870656967163,2.050870656967163,2.050870656967163,2.050870656967163,0
2012-06-05,2.050870656967163,2.050870656967163,2.050870656967163,2.050870656967163,0
2012-06-06,2.050070285797119,2.050070285797119,2.050070285797119,2.050070285797119,0
2012-06-07,2.040468454360962,2.040468454360962,2.040468454360962,2.040468454360962,0
2012-06-08,2.026864767074585,2.026864767074585,2.026864767074585,2.026864767074585,0
2012-06-11,2.0548720359802246,2.0548720359802246,2.0548720359802246,2.0548720359802246,0
2012-06-12,2.0412683486938477,2.0412683486938477,2.0412683486938477,2.0412683486938477,0
2012-06-13,2.074075698852539,2.074075698852539,2.074075698852539,2.074075698852539,0
2012-06-14,2.0596721172332764,2.0596721172332764,2.0596721172332764,2.0596721172332764,0
2012-06-15,2.0668740272521973,2.0668740272521973,2.0668740272521973,2.0668740272521973,0
2012-06-18,2.0772767066955566,2.0772767066955566,2.0772767066955566,2.0772767066955566,0
2012-06-19,2.0596721172332764,2.0596721172332764,2.0596721172332764,2.0596721172332764,0
2012-06-20,2.056471824645996,2.056471824645996,2.056471824645996,2.056471824645996,0
2012-06-21,2.0252645015716553,2.0252645015716553,2.0252645015716553,2.0252645015716553,0
2012-06-25,1.9828546047210693,1.9828546047210696,1.9828546047210696,1.9828546047210696,0
2012-06-26,1.9852550029754639,1.9852550029754639,1.9852550029754639,1.9852550029754639,0
2012-06-27,1.9788538217544556,1.9788538217544556,1.9788538217544556,1.9788538217544556,0
2012-06-28,1.9620496034622192,1.962049603462219,1.962049603462219,1.962049603462219,0
2012-06-29,1.9900566339492798,1.9900566339492798,1.9900566339492798,1.9900566339492798,0
2012-07-02,1.9940574169158936,1.9940574169158936,1.9940574169158936,1.9940574169158936,0
2012-07-03,1.996457815170288,1.996457815170288,1.996457815170288,1.996457815170288,0
2012-07-04,1.9940574169158936,1.9940574169158936,1.9940574169158936,1.9940574169158936,0
2012-07-05,1.9684514999389648,1.968451499938965,1.968451499938965,1.968451499938965,0
2012-07-06,2.002859354019165,2.002859354019165,2.002859354019165,2.002859354019165,0
2012-07-09,1.9580488204956055,1.9580488204956057,1.9580488204956057,1.9580488204956057,0
2012-07-10,1.9508476257324219,1.9508476257324219,1.9508476257324219,1.9508476257324219,0
2012-07-11,1.9660508632659912,1.9660508632659914,1.9660508632659914,1.9660508632659914,0
2012-07-12,1.9852550029754639,1.9852550029754639,1.9852550029754639,1.9852550029754639,0
2012-07-13,1.9868558645248413,1.9868558645248413,1.9868558645248413,1.9868558645248413,0
2012-07-16,1.946846842765808,1.946846842765808,1.946846842765808,1.946846842765808,0
2012-07-17,1.9580488204956055,1.9580488204956057,1.9580488204956057,1.9580488204956057,0
2012-07-18,1.9580488204956055,1.9580488204956057,1.9580488204956057,1.9580488204956057,0
2012-07-19,1.9668508768081665,1.9668508768081665,1.9668508768081665,1.9668508768081665,0
2012-07-20,1.946846842765808,1.9612500580639793,1.9420457074068695,1.9564489227050408,270297800
2012-07-23,1.9228413105010986,1.929242696973286,1.9140391656285416,1.929242696973286,185688542
2012-07-24,1.9268417358398438,1.9388445714972002,1.9164393418630017,1.9180397835435161,230423665
2012-07-25,1.914839267730713,1.9316432408764892,1.9124388909170964,1.9204407192983965,138906724
2012-07-26,1.906037449836731,1.9260421176076414,1.9044371985133948,1.9164398465530204,254895999
2012-07-27,1.9084376096725464,1.9172395624054344,1.9020362241901934,1.911638302413723,372468536
2012-07-30,1.9020363092422485,1.9196402154952061,1.89803530005291,1.9116383878951477,230320619
2012-07-31,1.8972350358963013,1.908437555562096,1.8932340269993149,1.9028362957291987,421498384
2012-08-01,1.9116383790969849,1.921240648484309,1.8980352913173544,1.8980352913173544,261555591
2012-08-02,1.8972350358963013,1.9116382482125225,1.8876327671664175,1.9092376810300515,208725821
2012-08-03,1.9084376096725464,1.9092377351631882,1.8948345224385887,1.9004357824303002,173736637
2012-08-06,1.9332436323165894,1.9364445165242006,1.906037452002451,1.9068375776650284,314425730
2012-08-07,1.9356441497802734,1.9372445918424874,1.9300428887304935,1.9324434564344914,258440372
2012-08-08,1.9372446537017822,1.9492474926050418,1.9332436438078118,1.938845095815101,232950212
2012-08-09,1.9564489126205444,1.95884948028764,1.930042859061137,1.9380446876919075,201000366
2012-08-10,1.9508476257324219,1.9580493286380065,1.9468468068595244,1.9580493286380065,111870103
2012-08-13,1.914039134979248,1.9452463227833834,1.9116385673959577,1.9452463227833834,295936636
2012-08-14,1.9108383655548096,1.9172397516690864,1.8884331325975823,1.9148391841815753,322602237
2012-08-15,1.893234133720398,1.9068372213354658,1.8916338826942813,1.9068372213354658,191010978
2012-08-16,1.8876327276229858,1.8964346799219203,1.886032476720598,1.8940343035683387,122866266
2012-08-17,1.8796309232711792,1.8884328756754578,1.8684284037059877,1.887632750214688,175726529
2012-08-20,1.8692289590835571,1.8748302201544254,1.7940118066705877,1.8668283913705213,170506151
2012-08-21,1.8764305114746094,1.894034609696385,1.8668282413938897,1.8692288089140696,234889417
2012-08-22,1.862826943397522,1.8796307209364498,1.8588259349671588,1.8780302794085881,129801974
2012-08-23,1.8716291189193726,1.87883082048904,1.8580260320290707,1.8668279845395943,167054637
2012-08-24,1.853224754333496,1.8660277147632762,1.8508241873292506,1.8644272731675822,158441884
2012-08-27,1.8148162364959717,1.844423171884829,1.8140161109271795,1.844423171884829,314323326
2012-08-28,1.8148162364959717,1.827619199489791,1.8084148503883763,1.812415859789595,217624127
2012-08-29,1.8028135299682617,1.8196173110265252,1.800412962562992,1.81001523218407,213328159
2012-08-30,1.794811725616455,1.8044139953627565,1.7812086373282783,1.7972122930530305,232674434
2012-08-31,1.794811725616455,1.8012131115949062,1.7908107162959548,1.7924111581798798,203186243
2012-09-03,1.8060141801834106,1.8164165751005716,1.7868098321742742,1.790810650569311,238842576
2012-09-04,1.7868096828460693,1.8140158561502089,1.7860095573896542,1.8092147218545132,224764716
2012-09-05,1.7860099077224731,1.7932114198000193,1.7788082048662874,1.786810033335836,218155984
2012-09-06,1.8036137819290161,1.8036137819290161,1.786009874094647,1.788410250889541,169650767
2012-09-07,1.8860327005386353,1.908437742059705,1.8140160595840578,1.8140160595840578,558933727
2012-09-10,1.8924341201782227,1.8964349387588484,1.8828318503389176,1.8884331108189698,239091508
2012-09-11,1.87803053855896,1.880431105792717,1.8652277676837348,1.8796309803076676,286374277
2012-09-12,1.8876327276229858,1.9028362558672731,1.8676282558929347,1.8924338618873502,277382682
2012-09-13,1.8692289590835571,1.8908338777222335,1.8684288334387609,1.8820319232935332,205652699
2012-09-14,1.882031798362732,1.8964350129062035,1.8684287094109437,1.883632240324733,323767643
2012-09-17,1.8380213975906372,1.8788308496740662,1.8364211466249236,1.8772304079297444,270617163
2012-09-18,1.8156163692474365,1.830019581922381,1.8100151092750356,1.8260187637043557,222930580
2012-09-19,1.8228180408477783,1.8276189844743398,1.8100150793602,1.8156163392400269,278485038
2012-09-20,1.783609390258789,1.8188173983591234,1.7812088225725566,1.8188173983591234,408269501
2012-09-21,1.7828090190887451,1.8004131179875587,1.775607507029873,1.7772077582524495,277052151
2012-09-24,1.7988128662109375,1.8108157055427567,1.7636048554686992,1.7716066847636924,314290169
2012-09-25,1.7964119911193848,1.8060142609426448,1.7884101631928766,1.7932112981045067,172181047
2012-09-26,1.7772074937820435,1.8020132918269591,1.7748069265267739,1.7948115900611503,162960701
2012-09-27,1.8284190893173218,1.8692283454854794,1.7796078162133777,1.7804079415955227,479172703
2012-09-28,1.8708293437957764,1.8716294694160425,1.8124159763862526,1.81721692088649,502110976
2012-10-08,1.842822551727295,1.8716291679825003,1.8324201572246206,1.8684284752382798,190407801
2012-10-09,1.8852320909500122,1.8948343591245411,1.8524246593180278,1.8524246593180278,368639934
2012-10-10,1.8852320909500122,1.8884327834153238,1.871629004888492,1.8780303898191155,192738074
2012-10-11,1.8724294900894165,1.8852324531892912,1.868428671433685,1.878831067028669,236234561
2012-10-12,1.8708293437957764,1.894834829411527,1.8572262543580484,1.8788311723343598,283715279
2012-10-15,1.8644275665283203,1.8756302779037017,1.8524249203971108,1.8756302779037017,173331951
2012-10-16,1.8652279376983643,1.8820317190877105,1.8572261097826814,1.8636274958037773,303313385
2012-10-17,1.8724294900894165,1.878831067028669,1.8540252664043397,1.8748300575943073,233149992
2012-10-18,1.8956348896026611,1.901236150308474,1.875630414335991,1.87643053992864,282792795
2012-10-19,1.8956348896026611,1.900436024715825,1.8908337544894973,1.8932343220460792,163313551
2012-10-22,1.9028366804122925,1.9076378157478462,1.8820318878106554,1.8876331487759201,233199489
2012-10-23,1.8812311887741089,1.9036362258060229,1.8796307472238643,1.9020359750343634,261856331
2012-10-24,1.87803053855896,1.8876328074939877,1.8740297203551044,1.8764302875888612,215470345
2012-10-25,1.862826943397522,1.8860322962693146,1.8620266272443,1.8780302794085881,243580691
2012-10-26,1.82121741771698,1.866027683070862,1.8148158422215184,1.8636271161073874,305971025
2012-10-29,1.8124158382415771,1.8236183591859951,1.8068143869907416,1.8180170987137863,238310475
2012-10-30,1.8164167404174805,1.8316202714152936,1.8108154796874725,1.8148162984466345,330497135
2012-10-31,1.8292194604873657,1.8308199022452873,1.8124156805329315,1.8180169405177429,243353492
2012-11-01,1.8676280975341797,1.8756299237034344,1.8300193428379563,1.8332200351499413,338128104
2012-11-02,1.8716291189193726,1.8748298115796898,1.8548253393687535,1.8676283007886274,266208981
