stock_code,date,open,close,high,low,volume,amount,amplitude,pct_chg,price_change,turnover_rate
300903,2025-09-08,10.87,11.97,11.99,10.85,521043.0,623688471.0,,,,
300903,2025-09-09,11.84,11.64,11.98,11.47,307766.0,358239624.0,4.2606516290726795,-2.7568922305764416,-0.33000000000000007,
300903,2025-09-10,11.67,11.8,11.98,11.54,273112.0,322272160.0,3.7800687285223478,1.3745704467353963,0.16000000000000014,
300903,2025-09-11,11.7,12.06,12.18,11.62,426629.0,514514574.0,4.74576271186441,2.2033898305084727,0.2599999999999998,
300903,2025-09-12,11.93,11.99,12.15,11.71,349373.0,418898227.0,3.648424543946928,-0.5804311774461052,-0.07000000000000028,
300903,2025-09-15,12.02,12.8,12.93,11.84,603690.0,772723200.0,9.09090909090909,6.755629691409512,0.8100000000000005,
300903,2025-09-16,12.7,12.76,13.07,12.51,402656.0,513789055.99999994,4.3750000000000036,-0.3125000000000072,-0.040000000000000924,
300903,2025-09-17,12.69,13.07,13.38,12.66,444758.0,581298706.0,5.642633228840131,2.4294670846395023,0.3100000000000005,
300903,2025-09-18,13.07,12.76,13.24,12.58,383977.0,489954651.99999994,5.04973221117062,-2.371843917368022,-0.3100000000000005,
300903,2025-09-19,12.76,12.55,12.98,12.47,283971.0,356383605.0,3.9968652037617542,-1.6457680250783626,-0.20999999999999908,
300903,2025-09-22,12.55,13.35,13.59,12.47,434756.0,580399260.0,8.924302788844615,6.374501992031864,0.7999999999999989,
300903,2025-09-23,13.4,13.05,13.48,12.73,347406.0,453364830.0,5.617977528089887,-2.2471910112359472,-0.29999999999999893,
300903,2025-09-24,12.96,13.13,13.15,12.66,243020.0,319085260.0,3.754789272030653,0.6130268199233722,0.08000000000000007,
300903,2025-09-25,12.98,12.82,13.26,12.8,214106.0,274483892.0,3.5034272658034964,-2.3610053313023647,-0.3100000000000005,
300903,2025-09-26,12.76,12.52,12.97,12.52,191667.0,239967084.0,3.510140405616233,-2.3400936037441555,-0.3000000000000007,
300903,2025-09-29,12.5,12.86,13.0,12.48,188425.0,242314550.0,4.153354632587856,2.715654952076676,0.33999999999999986,
300903,2025-09-30,13.0,12.95,13.19,12.75,216116.0,279870220.0,3.4214618973561395,0.6998444790046645,0.08999999999999986,
300903,2025-10-09,13.18,13.44,13.99,13.18,367616.0,494075904.0,6.254826254826259,3.7837837837837855,0.4900000000000002,
300903,2025-10-10,13.4,13.05,13.4,12.65,247656.0,323191080.0,5.580357142857143,-2.9017857142857055,-0.3899999999999988,
300903,2025-10-13,12.3,13.65,13.94,11.92,426123.0,581657895.0,15.47892720306513,4.597701149425284,0.5999999999999996,
