stock_code,date,open,close,high,low,volume,amount,amplitude,pct_chg,price_change,turnover_rate
603800,2025-09-08,48.96,50.03,51.0,48.29,80978.0,405132934.00000006,,,,
603800,2025-09-09,50.5,50.61,54.0,48.8,132822.0,672212142.0,10.393763741754952,1.1593044173495868,0.5799999999999983,
603800,2025-09-10,49.99,50.65,52.34,48.88,84559.0,428291334.99999994,6.836593558585262,0.0790357636830649,0.03999999999999915,
603800,2025-09-11,50.66,53.62,55.66,49.4,136867.0,733880854.0,12.359328726554784,5.863770977295161,2.969999999999999,
603800,2025-09-12,52.5,54.65,56.08,52.4,119530.0,653231450.0,6.863110779559865,1.9209250279746386,1.0300000000000011,
603800,2025-09-15,54.68,60.12,60.12,54.01,125505.0,754536060.0,11.180237877401646,10.009149130832569,5.469999999999999,
603800,2025-09-16,62.35,56.51,63.18,55.38,180229.0,1018474078.9999999,12.97405189620758,-6.004657351962741,-3.6099999999999994,
603800,2025-09-17,55.5,55.8,59.58,55.5,130382.0,727531560.0,7.219961068837372,-1.2564147938417993,-0.7100000000000009,
603800,2025-09-18,54.0,52.0,55.1,51.5,145948.0,758929600.0,6.451612903225809,-6.810035842293901,-3.799999999999997,
603800,2025-09-19,52.0,52.3,55.0,51.18,105152.0,549944960.0,7.346153846153847,0.5769230769230715,0.29999999999999716,
603800,2025-09-22,51.6,49.62,52.0,49.0,113889.0,565117218.0,5.736137667304016,-5.124282982791587,-2.6799999999999997,
603800,2025-09-23,49.67,48.0,50.09,45.44,136320.0,654336000.0,9.371221281741244,-3.2648125755743598,-1.6199999999999974,
603800,2025-09-24,47.83,52.8,52.8,47.24,113654.0,600093119.9999999,11.583333333333323,9.999999999999993,4.799999999999997,
603800,2025-09-25,52.8,53.23,55.71,52.12,161098.0,857524653.9999999,6.799242424242431,0.8143939393939389,0.4299999999999997,
603800,2025-09-26,53.23,49.4,53.6,48.6,109186.0,539378840.0,9.39319932368965,-7.195190681946268,-3.8299999999999983,
603800,2025-09-29,49.43,50.16,52.88,49.1,73629.0,369323063.99999994,7.65182186234818,1.5384615384615346,0.759999999999998,
603800,2025-09-30,49.5,49.08,50.66,48.63,68884.0,338082672.0,4.047049441786272,-2.1531100478468868,-1.0799999999999983,
603800,2025-10-09,49.24,50.89,51.85,49.24,70834.0,360474226.0,5.317848410757945,3.6878565607172007,1.8100000000000023,
603800,2025-10-10,49.7,48.54,49.99,47.58,57709.0,280119486.0,4.735704460601304,-4.617803104735707,-2.3500000000000014,
603800,2025-10-13,45.84,50.31,50.88,45.8,77430.0,389550330.0,10.46559538524929,3.646477132262058,1.7700000000000031,
603800,2025-10-14,51.57,49.67,51.98,49.22,66603.0,330817101.0,5.485986881335714,-1.2721129000198779,-0.6400000000000006,
603800,2025-10-15,49.67,50.15,50.27,48.0,34820.0,174622300.0,4.57016307630361,0.9663780954298306,0.4799999999999969,
603800,2025-10-16,49.9,49.98,51.66,49.0,55393.0,276854213.99999994,5.304087736789624,-0.33898305084746105,-0.1700000000000017,
603800,2025-10-17,50.4,48.39,50.52,48.33,44109.0,213443451.00000003,4.381752701080442,-3.1812725090035943,-1.5899999999999963,
603800,2025-10-20,49.91,50.48,50.98,48.59,77141.0,389407768.0,4.939036991113853,4.319074188881992,2.0899999999999963,
603800,2025-10-21,51.41,52.43,52.85,50.48,71329.0,373977947.0,4.694928684627585,3.8629160063391503,1.9500000000000028,
603800,2025-10-22,52.44,51.76,52.88,50.81,47062.0,243592912.0,3.9481213045966057,-1.2778943353042183,-0.6700000000000017,
603800,2025-10-23,51.88,50.6,51.9,48.97,41667.0,210835020.00000003,5.660741885625966,-2.2411128284389426,-1.1599999999999966,
603800,2025-10-24,52.0,54.46,55.5,50.65,96354.0,524743884.0,9.584980237154154,7.628458498023714,3.8599999999999994,
603800,2025-10-27,54.44,51.97,57.89,51.97,112273.0,583482781.0,10.870363569592364,-4.572163055453547,-2.490000000000002,
603800,2025-10-28,51.0,52.17,53.1,51.0,49447.0,257964999.00000003,4.040792765056766,0.3848374061958877,0.20000000000000284,
603800,2025-10-29,51.33,53.96,54.32,51.17,64027.0,345489692.0,6.037952846463482,3.4310906651332163,1.7899999999999991,
603800,2025-10-30,54.02,56.28,56.88,53.0,115082.0,647681496.0,7.190511489992592,4.29948109710897,2.3200000000000003,
603800,2025-10-31,56.01,52.4,56.01,52.3,98382.0,515521680.0,6.5920398009950265,-6.894100923951675,-3.8800000000000026,
603800,2025-11-03,52.4,50.44,52.71,48.85,88090.0,444325959.99999994,7.366412213740457,-3.740458015267177,-1.9600000000000009,
603800,2025-11-04,48.0,47.88,49.78,47.77,59049.0,282726612.0,3.984932593180012,-5.0753370340999115,-2.559999999999995,
603800,2025-11-05,47.0,48.5,48.5,46.5,27298.0,132395300.0,4.177109440267335,1.2949039264828683,0.6199999999999974,
603800,2025-11-06,48.33,48.23,49.43,48.18,32631.0,157379313.0,2.5773195876288657,-0.5567010309278415,-0.2700000000000031,
603800,2025-11-07,48.0,46.88,48.5,46.53,47041.0,220528208.0,4.0845946506323845,-2.7990877047480702,-1.3499999999999943,
603800,2025-11-10,47.98,46.98,47.98,45.6,39619.0,186130062.0,5.07679180887371,0.213310580204766,0.09999999999999432,
603800,2025-11-11,47.0,46.22,47.27,45.85,27987.0,129355913.99999999,3.0225627926777388,-1.617709663686671,-0.759999999999998,
603800,2025-11-12,46.22,45.68,47.1,45.3,32902.0,150296336.0,3.8944180008654357,-1.1683254002596262,-0.5399999999999991,
603800,2025-11-13,45.73,46.51,47.15,45.1,34270.0,159389770.0,4.487740805604197,1.8169877408056003,0.8299999999999983,
603800,2025-11-14,45.81,47.34,48.09,45.81,36859.0,174490506.0,4.902171576005163,1.7845624596861005,0.8300000000000054,
603800,2025-11-17,47.58,45.23,47.58,44.5,39628.0,179237444.0,6.5061258977608745,-4.457118715673862,-2.1100000000000065,
603800,2025-11-18,45.3,45.21,46.0,44.89,21209.0,95885889.0,2.4541233694450577,-0.04421843908909136,-0.01999999999999602,
603800,2025-11-19,44.97,44.7,46.25,44.27,24397.0,109054590.00000001,4.379562043795613,-1.1280690112806857,-0.509999999999998,
603800,2025-11-20,44.97,44.1,45.31,44.1,22311.0,98391510.0,2.7069351230425074,-1.342281879194634,-0.6000000000000014,
603800,2025-11-21,44.0,42.31,44.14,41.91,35716.0,151114396.00000003,5.056689342403637,-4.058956916099771,-1.7899999999999991,
603800,2025-11-24,43.48,44.02,44.3,42.56,30865.0,135867730.0,4.112502954384294,4.041597731032855,1.7100000000000009,
603800,2025-11-25,44.5,44.16,44.97,43.95,21137.0,93340992.0,2.317128577919118,0.31803725579280656,0.13999999999999346,
603800,2025-11-26,43.9,43.86,44.49,43.7,14022.0,61500492.00000001,1.788949275362317,-0.6793478260869502,-0.29999999999999716,
603800,2025-11-27,44.04,45.05,46.17,43.77,41706.0,187885529.99999997,5.471956224350202,2.713178294573638,1.1899999999999977,
603800,2025-11-28,44.8,46.35,47.17,44.68,45511.0,210943485.0,5.5271920088790285,2.885682574916769,1.3000000000000043,
