stock_code,date,open,close,high,low,volume,amount,amplitude,pct_chg,price_change,turnover_rate
300124,2025-09-08,73.01,81.51,84.95,73.0,1202466.0,9801300366.000002,,,,
300124,2025-09-09,80.01,78.38,80.4,77.96,785435.0,6156239530.0,2.9934977303398504,-3.8400196294933258,-3.1300000000000097,
300124,2025-09-10,78.38,79.02,79.93,76.72,619240.0,4893234480.0,4.095432508292942,0.8165348303138564,0.6400000000000006,
300124,2025-09-11,78.5,80.2,80.62,77.39,576815.0,4626056300.0,4.087572766388262,1.4932928372563996,1.1800000000000068,
300124,2025-09-12,80.84,79.18,81.71,78.99,592316.0,4689958088.0,3.3915211970074797,-1.2718204488778004,-1.019999999999996,
300124,2025-09-15,79.1,79.65,81.67,78.85,522526.0,4161919590.0000005,3.5615054306643184,0.5935842384440501,0.46999999999999886,
300124,2025-09-16,79.46,82.99,85.05,79.01,806533.0,6693417366.999999,7.583176396735708,4.1933458882611285,3.339999999999989,
300124,2025-09-17,83.0,83.55,83.94,81.98,596429.0,4983164295.0,2.3617303289552884,0.6747800939872302,0.5600000000000023,
300124,2025-09-18,83.16,82.1,86.98,80.81,958787.0,7871641269.999999,7.384799521244766,-1.7354877318970712,-1.4500000000000028,
300124,2025-09-19,82.2,81.2,83.5,81.1,559665.0,4544479800.0,2.923264311814867,-1.096224116930562,-0.8999999999999915,
300124,2025-09-22,81.2,81.29,81.88,80.51,439900.0,3575947100.0,1.6871921182265892,0.11083743842364951,0.09000000000000341,
300124,2025-09-23,81.3,82.1,83.44,80.25,602815.0,4949111150.0,3.9242219215155583,0.9964325255258801,0.8099999999999881,
300124,2025-09-24,82.12,85.83,86.9,81.6,722554.0,6201680982.0,6.455542021924497,4.543239951278933,3.730000000000004,
300124,2025-09-25,86.5,85.41,89.15,84.6,679153.0,5800645773.0,5.301176744727964,-0.4893393918210436,-0.4200000000000017,
300124,2025-09-26,85.16,81.04,85.35,80.95,625683.0,5070535032.0,5.151621589977744,-5.116496897318804,-4.36999999999999,
300124,2025-09-29,81.51,82.9,83.0,80.07,503742.0,4176021180.0000005,3.6154985192497615,2.295162882527146,1.8599999999999994,
300124,2025-09-30,82.55,83.32,83.91,82.0,410834.0,3423068887.9999995,2.303980699638114,0.5066344993968486,0.4199999999999875,
300124,2025-10-09,84.3,88.41,90.5,83.59,906926.0,8018132766.0,8.293326932309165,6.108977436389827,5.090000000000003,
300124,2025-10-10,89.1,83.83,89.36,83.25,746273.0,6256006559.0,6.910982920484107,-5.180409455943896,-4.579999999999998,
300124,2025-10-13,79.85,81.01,82.07,79.3,658997.0,5338534697.000001,3.304306334247878,-3.3639508529166093,-2.819999999999993,
300124,2025-10-14,82.0,78.65,82.97,78.4,507765.0,3993571725.0,5.641278854462403,-2.91322059005061,-2.3599999999999994,
300124,2025-10-15,78.55,80.21,80.69,77.68,398556.0,3196817676.0,3.827082008900179,1.9834710743801498,1.559999999999988,
300124,2025-10-16,80.1,80.28,81.81,79.46,331310.0,2659756680.0,2.929809250716879,0.08727091385114998,0.07000000000000739,
300124,2025-10-17,80.29,77.09,80.38,76.97,374769.0,2889094221.0,4.247633283507719,-3.973592426507222,-3.1899999999999977,
300124,2025-10-20,77.92,78.04,79.22,77.36,304144.0,2373539776.0,2.412764301465818,1.2323258528992123,0.9500000000000028,
300124,2025-10-21,78.15,78.92,79.46,77.44,255083.0,2013115036.0,2.588416196822137,1.1276268580215216,0.8799999999999955,
300124,2025-10-22,78.5,78.75,81.16,77.8,377076.0,2969473500.0,4.257475924987328,-0.2154080081094801,-0.1700000000000017,
300124,2025-10-23,78.2,78.75,79.05,76.9,260042.0,2047830750.0,2.7301587301587196,0.0,0.0,
300124,2025-10-24,76.5,77.88,78.2,75.5,496534.0,3867006791.9999995,3.4285714285714324,-1.1047619047619104,-0.8700000000000045,
300124,2025-10-27,78.57,77.77,79.23,76.82,467175.0,3633219975.0,3.0945043656908204,-0.14124293785310663,-0.10999999999999943,
300124,2025-10-28,77.5,76.81,78.29,76.7,406930.0,3125629330.0,2.044490163302049,-1.2344091552012264,-0.9599999999999937,
300124,2025-10-29,76.88,78.53,78.53,76.81,341958.0,2685396174.0,2.2392917588855603,2.2392917588855603,1.7199999999999989,
300124,2025-10-30,78.5,76.5,78.95,76.5,409853.0,3135375450.0,3.1198268177766493,-2.584999363300651,-2.030000000000001,
300124,2025-10-31,76.55,76.51,79.1,76.45,383514.0,2934265614.0,3.4640522875816884,0.013071895424843289,0.010000000000005116,
300124,2025-11-03,76.88,74.35,76.88,73.33,409994.0,3048305390.0,4.639916350803812,-2.823160371193322,-2.160000000000011,
