stock_code,date,open,close,high,low,volume,amount,amplitude,pct_chg,price_change,turnover_rate
688041,2025-09-08,179.9,179.26,182.41,175.03,32391946.0,580658023996.0,,,,
688041,2025-09-09,177.34,174.42,179.21,173.41,24336912.0,424484419103.99994,3.23552382014951,-2.6999888430213117,-4.840000000000003,
688041,2025-09-10,178.18,183.94,189.32,178.18,46981365.0,864175227810.0,6.38688223827542,5.45808966861599,9.52000000000001,
688041,2025-09-11,185.05,220.75,220.75,184.71,77578736.0,1712550597200.0,19.59334565619223,20.0119604218767,36.81,
688041,2025-09-12,215.91,219.93,233.24,215.59,81504861.0,1792536407973.0,7.995469988674975,-0.37146092865231856,-0.8199999999999932,
688041,2025-09-15,232.15,231.41,241.79,224.92,66250859.0,1533111128119.0,7.670622470786161,5.219842677215473,11.47999999999999,
688041,2025-09-16,233.98,245.91,255.87,233.91,64081001.0,1575815895591.0,9.489650404044772,6.265934920703513,14.5,
688041,2025-09-17,241.48,242.6,244.88,234.46,49119380.0,1191636158800.0,4.2373225976983395,-1.346020901956001,-3.3100000000000023,
688041,2025-09-18,249.97,243.72,264.91,236.92,76028572.0,1852968356784.0,11.537510305028869,0.4616652926628213,1.1200000000000045,
688041,2025-09-19,247.9,235.87,249.9,235.11,49765418.0,1173816914366.0,6.068439192515998,-3.220909240111601,-7.849999999999994,
688041,2025-09-22,231.91,261.12,274.69,229.91,71882818.0,1877004143616.0,18.985034128969346,10.705049391614024,25.25,
688041,2025-09-23,258.79,254.57,264.79,249.44,53757305.0,1368499713385.0,5.878523284313734,-2.5084252450980435,-6.550000000000011,
688041,2025-09-24,255.9,259.8,266.91,252.07,54606168.0,1418668244640.0002,5.829437875633434,2.054444749970546,5.230000000000018,
688041,2025-09-25,259.79,267.83,277.89,257.96,48105178.0,1288400982374.0,7.671285604311011,3.0908391070053782,8.029999999999973,
688041,2025-09-26,262.94,259.01,268.59,258.91,34330791.0,889201817691.0,3.6142329089347536,-3.2931337042153586,-8.819999999999993,
688041,2025-09-29,258.91,255.75,259.79,245.91,46371883.0,1185960907725.0,5.358866453032711,-1.258638662599896,-3.259999999999991,
688041,2025-09-30,260.41,252.51,262.41,251.41,38990798.0,984556640298.0,4.301075268817216,-1.26686217008798,-3.240000000000009,
688041,2025-10-09,261.91,262.96,273.24,261.3,46320724.0,1218049758304.0,4.7285256029464175,4.138449962377723,10.449999999999989,
688041,2025-10-10,256.91,241.4,256.91,238.49,47982149.0,1158289076860.0,7.004867660480688,-8.198965622147846,-21.559999999999974,
688041,2025-10-13,240.91,243.91,249.79,236.92,38308671.0,934386794361.0,5.331400165700085,1.0397680198840062,2.509999999999991,
688041,2025-10-14,248.71,227.51,248.89,224.29,46191968.0,1050913463968.0,10.085687343692342,-6.723791562461566,-16.400000000000006,
688041,2025-10-15,228.09,240.96,243.12,227.97,35901105.0,865073026080.0001,6.659047953936094,5.911828051514227,13.450000000000017,
688041,2025-10-16,229.91,232.92,238.49,227.75,29767646.0,693348010632.0,4.457171314741039,-3.3366533864541914,-8.04000000000002,
688041,2025-10-17,233.2,228.16,234.8,222.91,29385359.0,670456350944.0,5.104756998110946,-2.0436201270822565,-4.759999999999991,
688041,2025-10-20,234.91,228.65,236.61,227.11,28194944.0,644677394560.0,4.16374474053296,0.21476157082749348,0.4900000000000091,
688041,2025-10-21,229.11,236.81,240.3,225.51,33830368.0,801136944608.0,6.468401486988856,3.568773234200742,8.159999999999997,
688041,2025-10-22,233.67,241.7,247.11,232.79,35916285.0,868096608450.0,6.047041932350839,2.0649465816477286,4.889999999999986,
688041,2025-10-23,238.03,236.06,238.91,231.55,22349111.0,527573114266.0,3.04509722796855,-2.333471245345464,-5.639999999999986,
688041,2025-10-24,239.92,248.92,251.72,237.22,40447010.0,1006806972919.9999,6.142506142506143,5.447767516733028,12.859999999999985,
688041,2025-10-27,252.91,250.94,254.75,245.46,34773215.0,872599057210.0,3.732122770367987,0.8115057046440666,2.0200000000000102,
688041,2025-10-28,247.91,245.65,252.49,244.99,24542669.0,602890663985.0,2.988762253925241,-2.1080736431019336,-5.289999999999992,
688041,2025-10-29,244.98,246.75,252.67,242.15,25978803.0,641026964025.0,4.282515774475873,0.4477915733767532,1.0999999999999943,
688041,2025-10-30,244.91,238.11,248.79,236.29,32111392.0,764604354912.0001,5.065856129685916,-3.5015197568389,-8.639999999999986,
688041,2025-10-31,237.91,229.24,239.71,228.97,26190056.0,600380843744.0,4.510520347738444,-3.7251690395195514,-8.870000000000005,
688041,2025-11-03,225.9,226.08,227.04,220.77,22377081.0,505901047248.00006,2.735124760076767,-1.3784679811551197,-3.1599999999999966,
688041,2025-11-04,226.04,223.61,230.56,221.77,17825814.0,398603026854.00006,3.8880042462844973,-1.092533616418966,-2.469999999999999,
688041,2025-11-05,217.92,221.91,224.32,217.41,18213333.0,404172072603.0,3.0902016904431804,-0.7602522248557833,-1.700000000000017,
688041,2025-11-06,226.91,239.59,246.29,225.92,41999265.0,1006260390135.0,9.17939705285927,7.967193907439957,17.680000000000007,
688041,2025-11-07,233.88,232.58,237.16,230.62,21415506.0,498081838548.00006,2.729663174589921,-2.9258316290329276,-7.009999999999991,
688041,2025-11-10,231.91,224.78,233.12,220.59,24090569.0,541507809982.0,5.38739358500301,-3.3536847536331633,-7.800000000000011,
688041,2025-11-11,225.91,221.31,230.81,220.41,18570142.0,410975812602.0,4.626746151792867,-1.5437316487231956,-3.469999999999999,
688041,2025-11-12,220.91,219.89,221.86,215.91,17237803.0,379042050166.99994,2.688536442094807,-0.641633907189018,-1.420000000000016,
688041,2025-11-13,219.81,222.66,224.25,216.11,19094611.0,425160608526.0,3.7018509254627254,1.2597207694756518,2.7700000000000102,
688041,2025-11-14,217.91,212.12,217.91,212.12,19864159.0,421358540708.0,2.6003772568040926,-4.733674660917988,-10.539999999999992,
688041,2025-11-17,213.71,213.44,217.79,211.09,15265307.0,325822712608.0,3.1585894776541528,0.6222892702243981,1.3199999999999932,
688041,2025-11-18,212.69,214.91,218.11,211.92,15560599.0,334412833109.0,2.900112443778123,0.6887181409295347,1.4699999999999989,
688041,2025-11-19,214.91,212.94,218.81,212.75,11876154.0,252890823275.99997,2.819785026290076,-0.9166627890744957,-1.9699999999999989,
688041,2025-11-20,218.2,214.74,219.7,213.42,13272312.0,285009627888.0,2.949187564572181,0.8453085376162353,1.8000000000000114,
688041,2025-11-21,209.91,206.21,211.79,205.27,17564598.0,362199575358.0,3.0362298593648047,-3.972245506193537,-8.530000000000001,
688041,2025-11-24,208.88,208.17,210.73,203.18,17832895.0,371227375214.99994,3.6613161340381084,0.9504873672469712,1.9599999999999795,
