stock_code,date,open,close,high,low,volume,amount,amplitude,pct_chg,price_change,turnover_rate
000333,2025-09-08,76.18,76.54,77.59,76.01,550294.0,4211950276.0000005,,,,
000333,2025-09-09,76.53,76.69,77.11,75.86,383150.0,2938377350.0,1.6331330023517114,0.19597596028219422,0.14999999999999147,
000333,2025-09-10,76.51,76.53,76.78,75.91,271542.0,2078110926.0000002,1.134437345155828,-0.20863215543095137,-0.1599999999999966,
000333,2025-09-11,76.41,76.53,76.78,75.41,459605.0,3517357065.0,1.7901476545145754,0.0,0.0,
000333,2025-09-12,76.46,75.08,77.2,74.92,591171.0,4438511868.0,2.979223833790672,-1.8946818241212633,-1.4500000000000028,
000333,2025-09-15,74.71,74.68,75.46,74.01,480680.0,3589718240.0000005,1.9312733084709492,-0.5327650506126684,-0.3999999999999915,
000333,2025-09-16,74.64,73.97,74.71,73.56,456028.0,3373239115.9999995,1.5399035886448733,-0.9507230851633743,-0.710000000000008,
000333,2025-09-17,73.92,73.86,74.94,73.68,577227.0,4263398622.0,1.7033932675408827,-0.14870893605515673,-0.10999999999999943,
000333,2025-09-18,74.11,73.25,74.86,72.7,600840.0,4401153000.0,2.9244516653127492,-0.8258868128892491,-0.6099999999999994,
000333,2025-09-19,72.92,73.86,74.1,72.72,388478.0,2869298508.0,1.8839590443685945,0.8327645051194531,0.6099999999999994,
000333,2025-09-22,74.32,72.77,74.41,72.41,479740.0,3491067979.9999995,2.707825616030328,-1.4757649607365333,-1.0900000000000034,
000333,2025-09-23,72.76,73.04,73.16,72.23,421477.0,3078468008.0,1.2779991754843927,0.37103201868903424,0.27000000000001023,
000333,2025-09-24,73.02,73.61,73.86,72.46,306285.0,2254563885.0,1.9167579408543338,0.7803943044906806,0.5699999999999932,
000333,2025-09-25,72.81,72.35,73.26,72.06,478607.0,3462721644.9999995,1.6302132862382868,-1.711723950550204,-1.2600000000000051,
000333,2025-09-26,72.55,73.71,74.21,72.4,476983.0,3515841693.0,2.5017277125086226,1.8797512093987552,1.3599999999999994,
000333,2025-09-29,73.94,73.24,74.06,72.56,465939.0,3412537236.0,2.0350020350020355,-0.6376339709673028,-0.46999999999999886,
000333,2025-09-30,73.21,72.17,73.22,72.06,506108.0,3652581436.0,1.5838339705079147,-1.4609503003822955,-1.0699999999999932,
000333,2025-10-09,71.86,72.14,72.48,70.89,615939.0,4443383946.0,2.203131495081063,-0.04156851877511589,-0.030000000000001137,
000333,2025-10-10,71.96,72.34,73.24,71.61,433305.0,3134528370.0000005,2.259495425561402,0.27723870252287613,0.20000000000000284,
000333,2025-10-13,70.89,71.32,71.62,70.53,481605.0,3434806859.9999995,1.5067735692562942,-1.4100082941664502,-1.0200000000000102,
000333,2025-10-14,71.51,72.11,72.66,71.2,519095.0,3743194045.0000005,2.0471116096466546,1.1076836791923812,0.7900000000000063,
000333,2025-10-15,72.31,72.43,73.0,72.11,376333.0,2725779919.0,1.2342254888365005,0.4437664678962798,0.3200000000000074,
000333,2025-10-16,72.71,72.69,73.2,72.03,346780.0,2520743820.0,1.615352754383545,0.3589672787518858,0.2599999999999909,
000333,2025-10-17,72.21,72.31,73.1,72.15,276491.0,1999306421.0,1.3069197963956372,-0.5227679185582548,-0.37999999999999545,
000333,2025-10-20,72.6,72.38,72.91,71.9,297557.0,2153717566.0,1.3967639330659534,0.09680542110357236,0.06999999999999318,
000333,2025-10-21,72.41,72.42,72.77,72.09,283947.0,2056344174.0000002,0.9394860458690144,0.05526388505112773,0.04000000000000625,
000333,2025-10-22,72.31,73.39,73.5,72.12,393298.0,2886414022.0,1.90555095277547,1.3394090030378332,0.9699999999999989,
000333,2025-10-23,73.31,74.4,74.46,73.19,347633.0,2586389520.0000005,1.7304809919607522,1.376209292819192,1.0100000000000051,
000333,2025-10-24,74.4,74.12,74.51,73.97,244838.0,1814739256.0000002,0.7258064516129116,-0.3763440860215069,-0.28000000000000114,
000333,2025-10-27,74.25,74.39,74.86,73.88,340553.0,2533373767.0,1.3221802482460927,0.3642741500269779,0.269999999999996,
000333,2025-10-28,74.12,73.92,74.43,73.64,233658.0,1727199936.0,1.0619706949858936,-0.6318053501814744,-0.46999999999999886,
000333,2025-10-29,73.76,73.91,73.93,73.01,273587.0,2022081516.9999998,1.244588744588747,-0.013528138528145448,-0.010000000000005116,
000333,2025-10-30,74.01,74.81,75.61,74.01,499653.0,3737904093.0,2.1647950209714444,1.2176971992964494,0.9000000000000057,
000333,2025-10-31,74.71,75.91,76.34,74.61,509742.0,3869451522.0,2.3125250634941903,1.4703916588691275,1.0999999999999943,
000333,2025-11-03,75.9,74.9,76.46,74.69,281970.0,2111955300.0,2.3317086022921827,-1.330522987748638,-1.009999999999991,
000333,2025-11-04,74.63,74.67,75.3,74.41,302606.0,2259559002.0,1.1882510013351142,-0.3070761014686301,-0.23000000000000398,
000333,2025-11-05,74.51,75.45,75.9,73.81,266151.0,2008109295.0,2.7989821882951698,1.0445962233828863,0.7800000000000011,
000333,2025-11-06,75.45,76.54,76.94,75.45,355111.0,2718019594.0,1.9748177601060235,1.444665341285624,1.0900000000000034,
000333,2025-11-07,76.78,75.71,76.78,75.62,264420.0,2001923820.0,1.5155474261823838,-1.0844003135615528,-0.8300000000000125,
000333,2025-11-10,75.77,76.84,77.06,75.46,391008.0,3004505472.0000005,2.113327169462434,1.4925373134328486,1.1300000000000097,
000333,2025-11-11,76.84,76.74,76.9,76.19,227708.0,1747431191.9999998,0.9239979177511817,-0.13014055179595072,-0.10000000000000853,
000333,2025-11-12,76.74,79.0,80.06,76.74,737847.0,5828991300.0,4.326296585874391,2.945009121709676,2.260000000000005,
000333,2025-11-13,78.71,79.11,79.51,78.2,333370.0,2637290070.0,1.6582278481012687,0.13924050632911322,0.10999999999999943,
000333,2025-11-14,79.01,78.74,79.93,78.56,273127.0,2150601998.0,1.731765895588427,-0.4677031980786305,-0.37000000000000455,
000333,2025-11-17,78.74,77.93,78.9,77.42,261095.0,2034713335.0000002,1.8796037592075239,-1.0287020574040997,-0.8099999999999881,
000333,2025-11-18,78.29,77.4,78.66,77.0,235904.0,1825896960.0000002,2.1301167714615636,-0.6800975234184539,-0.5300000000000011,
000333,2025-11-19,77.38,77.4,78.09,77.02,214415.0,1659572100.0000002,1.3824289405684849,0.0,0.0,
000333,2025-11-20,77.5,77.94,78.88,77.03,261929.0,2041474625.9999998,2.390180878552964,0.6976744186046409,0.539999999999992,
000333,2025-11-21,77.1,78.75,79.29,77.1,439495.0,3461023125.0,2.809853733641278,1.0392609699769082,0.8100000000000023,
000333,2025-11-24,78.6,78.56,79.48,78.25,367739.0,2888957584.0,1.561904761904767,-0.24126984126983836,-0.18999999999999773,
000333,2025-11-25,78.99,78.7,79.0,77.61,291012.0,2290264440.0,1.7693482688391045,0.17820773930753636,0.14000000000000057,
000333,2025-11-26,78.69,79.8,80.0,78.41,320728.0,2559409440.0,2.0203303684879335,1.3977128335451008,1.0999999999999943,
000333,2025-11-27,79.6,79.8,80.73,78.95,316461.0,2525358780.0,2.2305764411027584,0.0,0.0,
000333,2025-11-28,79.8,79.86,80.07,79.33,181267.0,1447598262.0,0.927318295739342,0.07518796992481488,0.060000000000002274,
000333,2025-12-01,79.8,80.0,80.2,79.17,303520.0,2428160000.0,1.2897570748810432,0.17530678687703552,0.14000000000000057,
000333,2025-12-02,80.1,81.56,81.66,80.01,378049.0,3083367644.0,2.0624999999999893,1.9500000000000028,1.5600000000000023,
000333,2025-12-03,81.55,82.17,82.88,81.26,368660.0,3029279220.0,1.9862677783226954,0.7479156449239817,0.6099999999999994,
000333,2025-12-04,82.13,81.89,83.17,81.77,289180.0,2368095020.0,1.7037848363149637,-0.34075696726299276,-0.28000000000000114,
000333,2025-12-05,81.89,82.23,82.59,81.7,246165.0,2024214795.0,1.0868237880083045,0.4151911100256483,0.3400000000000034,
000333,2025-12-08,83.0,81.81,83.1,81.04,273365.0,2236399065.0,2.5051684300133625,-0.5107624954396226,-0.4200000000000017,
000333,2025-12-09,81.5,80.2,81.56,79.94,356479.0,2858961580.0,1.9801980198019857,-1.9679745752353004,-1.6099999999999994,
000333,2025-12-10,79.98,80.07,80.62,79.7,245720.0,1967480039.9999998,1.147132169576062,-0.16209476309228138,-0.13000000000000966,
000333,2025-12-11,80.12,79.3,80.56,79.18,272945.0,2164453850.0,1.7234919445485146,-0.9616585487698216,-0.769999999999996,
000333,2025-12-12,79.35,79.32,79.98,79.2,328959.0,2609302788.0,0.9836065573770506,0.025220680958380863,0.01999999999999602,
000333,2025-12-15,79.69,80.41,81.1,79.45,365547.0,2939363427.0,2.0801815431164794,1.374180534543625,1.0900000000000034,
000333,2025-12-16,80.25,79.96,80.85,79.84,214231.0,1712991075.9999998,1.2560626787712859,-0.5596318865812746,-0.45000000000000284,
000333,2025-12-17,79.71,80.47,80.92,79.38,230282.0,1853079254.0,1.9259629814907535,0.6378189094547339,0.5100000000000051,
000333,2025-12-18,80.27,79.83,80.61,79.51,214098.0,1709144334.0,1.366969056791344,-0.7953274512240593,-0.6400000000000006,
000333,2025-12-19,79.85,79.45,79.9,78.8,278018.0,2208853010.0,1.3779280972065746,-0.4760115244895346,-0.37999999999999545,
000333,2025-12-22,79.3,79.16,79.79,78.9,245037.0,1939712891.9999998,1.1202013845185659,-0.36500943989931556,-0.29000000000000625,
000333,2025-12-23,79.38,79.65,80.31,79.02,254680.0,2028526200.0,1.629610914603343,0.6189994946943015,0.4900000000000091,
000333,2025-12-24,79.43,78.8,79.94,78.76,217047.0,1710330359.9999998,1.481481481481472,-1.067168863779044,-0.8500000000000085,
000333,2025-12-25,78.52,78.59,78.88,78.18,226758.0,1782091122.0000002,0.8883248730964324,-0.2664974619289261,-0.20999999999999375,
000333,2025-12-26,78.59,78.87,79.07,78.55,214107.0,1688661909.0,0.6616617890316783,0.35627942486321557,0.28000000000000114,
000333,2025-12-29,78.79,78.41,79.72,78.25,256974.0,2014933134.0,1.8638265500190172,-0.5832382401420159,-0.46000000000000796,
000333,2025-12-30,78.16,78.85,79.38,78.12,213622.0,1684409470.0,1.6069378905751701,0.5611529141691082,0.4399999999999977,
000333,2025-12-31,78.87,78.15,80.28,77.85,287758.0,2248828770.0000005,3.0818008877615815,-0.8877615726062,-0.6999999999999886,
000333,2026-01-05,80.04,78.68,80.5,78.25,442947.0,3485106996.0,2.8790786948176583,0.6781829814459387,0.5300000000000011,
000333,2026-01-06,78.58,78.84,79.49,77.39,454525.0,3583475100.0,2.669039145907466,0.2033553634977079,0.1599999999999966,
