stock_code,date,open,close,high,low,volume,amount,amplitude,pct_chg,price_change,turnover_rate
603738,2025-09-08,14.65,14.91,14.93,14.59,100887.0,150422517.0,,,,
603738,2025-09-09,14.83,14.61,14.83,14.5,83833.0,122480012.99999999,2.213279678068411,-2.0120724346076506,-0.3000000000000007,
603738,2025-09-10,14.62,14.7,14.85,14.6,73820.0,108515400.0,1.7111567419575633,0.6160164271047218,0.08999999999999986,
603738,2025-09-11,14.7,15.15,15.15,14.51,141987.0,215110305.00000003,4.353741496598643,3.0612244897959258,0.45000000000000107,
603738,2025-09-12,15.17,15.16,15.28,14.98,117813.0,178604508.0,1.9801980198019733,0.0660066006600646,0.009999999999999787,
603738,2025-09-15,15.3,14.94,15.33,14.9,82870.0,123807780.0,2.8364116094986787,-1.4511873350923525,-0.22000000000000064,
603738,2025-09-16,14.94,15.14,15.15,14.9,75437.0,114211618.0,1.6733601070950468,1.3386880856760446,0.20000000000000107,
603738,2025-09-17,15.11,15.32,15.44,15.11,102910.0,157658120.0,2.179656538969617,1.1889035667106982,0.17999999999999972,
603738,2025-09-18,15.35,15.41,15.92,15.25,203431.0,313487171.0,4.373368146214099,0.587467362924281,0.08999999999999986,
603738,2025-09-19,15.42,15.39,15.7,15.27,107927.0,166099653.0,2.7903958468526913,-0.12978585334198295,-0.019999999999999574,
603738,2025-09-22,15.4,15.63,15.69,15.36,103647.0,162000261.0,2.1442495126705654,1.5594541910331396,0.2400000000000002,
603738,2025-09-23,15.63,15.51,15.73,15.13,118406.0,183647706.0,3.838771593090209,-0.7677543186180485,-0.120000000000001,
603738,2025-09-24,15.46,16.0,16.14,15.35,196097.0,313755200.0,5.093488072211483,3.1592520954223096,0.4900000000000002,
603738,2025-09-25,16.0,15.94,16.11,15.87,122901.0,195904194.0,1.5000000000000013,-0.3750000000000031,-0.0600000000000005,
603738,2025-09-26,15.8,15.7,15.95,15.67,91345.0,143411650.0,1.7565872020075244,-1.5056461731493114,-0.2400000000000002,
603738,2025-09-29,15.71,15.72,15.9,15.53,87073.0,136878756.0,2.3566878980891786,0.12738853503185574,0.02000000000000135,
603738,2025-09-30,15.6,15.66,15.89,15.6,83262.0,130388292.0,1.8447837150127284,-0.38167938931298023,-0.0600000000000005,
603738,2025-10-09,15.81,15.67,15.94,15.63,99679.0,156196993.0,1.9795657726692129,0.06385696040868319,0.009999999999999787,
603738,2025-10-10,15.55,15.26,15.59,15.2,106090.0,161893340.0,2.488832163369499,-2.6164645820038297,-0.41000000000000014,
603738,2025-10-13,14.66,15.31,15.31,14.36,113208.0,173321448.0,6.225425950196599,0.3276539973787727,0.05000000000000071,
603738,2025-10-14,15.4,14.8,15.48,14.73,117536.0,173953280.0,4.898758981058132,-3.3311561071195284,-0.5099999999999998,
603738,2025-10-15,14.85,15.05,15.2,14.69,82151.0,123637255.0,3.445945945945944,1.689189189189189,0.25,
603738,2025-10-16,15.07,14.78,15.1,14.72,64229.0,94930462.0,2.524916943521588,-1.7940199335548264,-0.27000000000000135,
603738,2025-10-17,14.76,14.17,14.8,14.15,102783.0,145643511.0,4.3978349120433045,-4.127198917456018,-0.6099999999999994,
603738,2025-10-20,14.37,14.53,14.66,14.34,68565.0,99624945.0,2.258292166549049,2.5405786873676743,0.35999999999999943,
603738,2025-10-21,14.48,14.8,14.97,14.43,80549.0,119212520.0,3.716448726772202,1.8582243633861069,0.27000000000000135,
603738,2025-10-22,14.67,14.87,15.36,14.67,124578.0,185247486.0,4.662162162162158,0.47297297297296287,0.06999999999999851,
603738,2025-10-23,14.73,14.77,14.88,14.54,67139.0,99164303.0,2.2864828513786257,-0.6724949562878254,-0.09999999999999964,
603738,2025-10-24,14.77,15.11,15.22,14.77,93862.0,141825481.99999997,3.0467163168585043,2.301963439404197,0.33999999999999986,
603738,2025-10-27,15.18,15.22,15.3,15.05,75916.0,115544152.0,1.6545334215751157,0.727994705493059,0.11000000000000121,
603738,2025-10-28,15.12,15.25,15.37,15.07,69352.0,105761800.0,1.9710906701708208,0.19710906701707856,0.02999999999999936,
603738,2025-10-29,15.2,15.1,15.29,15.03,59033.0,89139830.0,1.7049180327868836,-0.9836065573770515,-0.15000000000000036,
603738,2025-10-30,15.11,14.9,15.12,14.86,66779.0,99500710.0,1.7218543046357602,-1.3245033112582734,-0.1999999999999993,
603738,2025-10-31,14.73,14.83,15.01,14.65,64508.0,95665364.0,2.4161073825503316,-0.4697986577181227,-0.07000000000000028,
603738,2025-11-03,14.93,15.0,15.03,14.68,68531.0,102796500.0,2.360080917060011,1.1463250168577204,0.16999999999999993,
603738,2025-11-04,14.98,14.77,14.98,14.66,52012.0,76821724.0,2.1333333333333355,-1.533333333333336,-0.23000000000000043,
603738,2025-11-05,14.55,14.84,14.89,14.55,44875.0,66594500.0,2.301963439404197,0.4739336492891015,0.07000000000000028,
603738,2025-11-06,14.87,15.1,15.15,14.76,82953.0,125259030.0,2.628032345013481,1.7520215633423166,0.2599999999999998,
603738,2025-11-07,15.04,14.98,15.05,14.9,46323.0,69391854.0,0.9933774834437109,-0.7947019867549617,-0.11999999999999922,
603738,2025-11-10,14.95,15.05,15.14,14.89,54654.0,82254270.0,1.6688918558077435,0.4672897196261701,0.07000000000000028,
603738,2025-11-11,15.05,15.06,15.19,14.97,62379.0,93942774.0,1.461794019933547,0.06644518272425108,0.009999999999999787,
603738,2025-11-12,15.02,15.01,15.1,14.82,52207.0,78362707.0,1.8592297476759585,-0.33200531208499806,-0.05000000000000071,
603738,2025-11-13,15.0,15.02,15.09,14.85,52162.0,78347324.0,1.5989340439706876,0.06662225183211051,0.009999999999999787,
603738,2025-11-14,14.95,15.1,15.44,14.78,104098.0,157187980.0,4.394141145139815,0.5326231691078567,0.08000000000000007,
603738,2025-11-17,15.1,15.28,15.31,15.04,82402.0,125910256.0,1.7880794701986846,1.1920529801324484,0.17999999999999972,
603738,2025-11-18,15.23,15.61,15.88,15.17,202263.0,315732543.0,4.646596858638749,2.159685863874346,0.33000000000000007,
603738,2025-11-19,15.5,15.38,15.6,15.3,116862.0,179733756.0,1.9218449711723187,-1.473414477898774,-0.22999999999999865,
603738,2025-11-20,15.45,15.72,15.92,15.45,199673.0,313885956.0,3.0559167750325136,2.2106631989596868,0.33999999999999986,
603738,2025-11-21,15.5,15.6,15.95,15.17,234454.0,365748240.0,4.961832061068698,-0.7633587786259605,-0.120000000000001,
603738,2025-11-24,15.61,16.08,16.13,15.44,290923.0,467804184.0,4.42307692307692,3.076923076923068,0.47999999999999865,
603738,2025-11-25,16.01,15.76,16.61,15.68,360977.0,568899752.0,5.783582089552238,-1.990049751243772,-0.3199999999999985,
603738,2025-11-26,15.65,16.3,16.3,15.33,342914.0,558949820.0,6.154822335025385,3.4263959390863006,0.5400000000000009,
603738,2025-11-27,16.3,16.0,16.35,15.93,214143.0,342628800.0,2.5766871165644276,-1.8404907975460165,-0.3000000000000007,
603738,2025-11-28,15.87,16.09,16.1,15.74,171482.0,275914538.0,2.2500000000000075,0.5624999999999991,0.08999999999999986,
603738,2025-12-01,16.13,15.97,16.25,15.83,151429.0,241832113.0,2.6103169670602853,-0.7458048477315053,-0.11999999999999922,
603738,2025-12-02,15.86,16.08,16.35,15.76,195743.0,314754743.99999994,3.69442705072011,0.6887914840325463,0.10999999999999766,
603738,2025-12-03,16.07,15.77,16.07,15.6,147833.0,233132641.0,2.922885572139308,-1.9278606965174052,-0.3099999999999987,
603738,2025-12-04,15.7,15.54,15.81,15.31,114029.0,177201066.0,3.1705770450221946,-1.458465440710212,-0.23000000000000043,
603738,2025-12-05,15.52,15.62,15.65,15.3,97172.0,151782664.0,2.25225225225225,0.5148005148005153,0.08000000000000007,
603738,2025-12-08,15.62,17.18,17.18,15.6,309488.0,531700384.0,10.115236875800257,9.987195902688864,1.5600000000000005,
603738,2025-12-09,18.26,16.96,18.26,16.89,920360.0,1560930560.0000002,7.974388824214208,-1.2805587892898653,-0.21999999999999886,
603738,2025-12-10,16.96,16.67,17.09,16.55,370811.0,618141937.0000001,3.1839622641509386,-1.7099056603773533,-0.28999999999999915,
603738,2025-12-11,16.78,16.22,17.12,16.2,445410.0,722455019.9999999,5.518896220755858,-2.699460107978421,-0.45000000000000284,
603738,2025-12-12,16.23,16.15,16.37,16.09,285041.0,460341214.99999994,1.7262638717632623,-0.4315659679408156,-0.07000000000000028,
603738,2025-12-15,15.94,16.12,16.28,15.64,233883.0,377019396.00000006,3.962848297213626,-0.1857585139318736,-0.029999999999997584,
603738,2025-12-16,15.93,15.25,16.0,15.15,261642.0,399004050.0,5.272952853598013,-5.397022332506209,-0.870000000000001,
603738,2025-12-17,15.2,15.18,15.33,14.77,179311.0,272194098.0,3.6721311475409872,-0.4590163934426248,-0.07000000000000028,
603738,2025-12-18,15.0,15.19,15.41,14.92,115898.0,176049062.0,3.2279314888010555,0.06587615283267316,0.009999999999999787,
603738,2025-12-19,15.2,15.24,15.45,15.2,114022.0,173769528.0,1.6458196181698488,0.3291639236339744,0.05000000000000071,
603738,2025-12-22,15.35,15.5,15.69,15.32,150318.0,232992900.0,2.427821522309706,1.7060367454068228,0.2599999999999998,
603738,2025-12-23,15.49,15.24,15.51,15.11,128724.0,196175376.0,2.580645161290325,-1.6774193548387082,-0.2599999999999998,
603738,2025-12-24,15.28,15.58,15.61,15.25,120111.0,187132938.0,2.362204724409445,2.230971128608923,0.33999999999999986,
603738,2025-12-25,15.59,15.83,15.84,15.51,133341.0,211078802.99999997,2.118100128369705,1.6046213093709885,0.25,
603738,2025-12-26,15.83,15.61,15.83,15.52,121545.0,189731745.0,1.9583070120025299,-1.3897662665824424,-0.22000000000000064,
603738,2025-12-29,15.59,15.72,15.89,15.53,116758.0,183543576.0,2.306213965406798,0.7046764894298605,0.11000000000000121,
603738,2025-12-30,15.8,15.69,15.97,15.67,109517.0,171832173.0,1.90839694656489,-0.19083969465649578,-0.030000000000001137,
603738,2025-12-31,15.78,15.71,15.85,15.5,106355.0,167083705.0,2.2307202039515595,0.12746972594009784,0.02000000000000135,
