date,open,high,low,close,volume,amount
2024-01-02 15:00:00,7.717,7.722,7.734,7.734,130442281000,1315095130000.0
2024-01-03 15:00:00,7.739,7.75,7.761,7.745,130387220400,1314305433000.0
2024-01-04 15:00:00,7.749,7.753,7.773,7.759,130344966800,1313722678000.0
2024-01-05 15:00:00,7.765,7.775,7.81,7.796,130175486400,1311661377000.0
2024-01-08 15:00:00,7.803,7.803,7.858,7.855,130114541800,1310707476000.0
2024-01-09 15:00:00,7.86,7.881,7.882,7.865,130121052500,1310712546000.0
2024-01-10 15:00:00,7.874,7.899,7.901,7.88,129752004200,1307463225000.0
2024-01-11 15:00:00,7.883,7.94,7.883,7.93,130275389900,1312489833000.0
2024-01-12 15:00:00,7.941,7.965,7.949,7.949,130111315600,1310701871000.0
2024-01-15 15:00:00,7.959,7.985,7.972,7.962,129721024100,1307240400000.0
2024-01-16 15:00:00,7.964,7.97,7.999,7.968,130074331100,1310119879000.0
2024-01-17 15:00:00,7.977,7.982,8.031,8.03,129676917000,1306504688000.0
2024-01-18 15:00:00,8.03,8.044,8.1,8.036,130558057900,1314880722000.0
2024-01-19 15:00:00,8.048,8.067,8.065,8.063,130609982200,1315562657000.0
2024-01-22 15:00:00,8.063,8.063,8.197,8.18,130180403500,1310524117000.0
2024-01-23 15:00:00,8.19,8.236,8.218,8.226,130226022200,1310792468000.0
2024-01-24 15:00:00,8.23,8.26,8.287,8.258,130242578300,1311019025000.0
2024-01-25 15:00:00,8.264,8.342,8.284,8.341,130313911500,1312167970000.0
2024-01-26 15:00:00,8.346,8.359,8.376,8.368,130188641900,1310944492000.0
2024-01-29 15:00:00,8.369,8.385,8.427,8.426,130113055200,1309934408000.0
2024-01-30 15:00:00,8.438,8.46,8.487,8.483,130025051700,1308794520000.0
2024-01-31 15:00:00,8.487,8.495,8.565,8.557,130364902200,1311787063000.0
2024-02-01 15:00:00,8.568,8.607,8.602,8.574,130880246100,1316722480000.0
2024-02-02 15:00:00,8.575,8.597,8.705,8.639,130970122000,1317444625000.0
2024-02-05 15:00:00,8.668,8.671,8.807,8.751,133504413300,1342285153000.0
2024-02-06 15:00:00,8.787,8.962,8.808,8.941,132891122900,1335943461000.0
2024-02-07 15:00:00,8.957,9.073,8.957,9.056,132454784800,1332307569000.0
2024-02-08 15:00:00,9.078,9.161,9.089,9.135,132012165400,1328584868000.0
2024-02-19 15:00:00,9.145,9.168,9.186,9.152,132342642000,1331937929000.0
2024-02-20 15:00:00,9.17,9.203,9.185,9.193,130925888100,1317684506000.0
2024-02-21 15:00:00,9.206,9.29,9.217,9.229,131445632700,1323248209000.0
2024-02-22 15:00:00,9.231,9.271,9.232,9.268,130719822000,1316010053000.0
2024-02-23 15:00:00,9.269,9.304,9.287,9.303,130927956700,1318017751000.0
2024-02-26 15:00:00,9.306,9.348,9.321,9.313,130912980300,1318018065000.0
2024-02-27 15:00:00,9.322,9.398,9.328,9.395,130921504900,1318224566000.0
2024-02-28 15:00:00,9.395,9.424,9.502,9.5,131776469900,1326761191000.0
2024-02-29 15:00:00,9.511,9.606,9.515,9.605,131011529100,1319084469000.0
2024-03-01 15:00:00,9.608,9.638,9.619,9.635,131023068700,1319400233000.0
2024-03-04 15:00:00,9.636,9.648,9.671,9.641,130935774200,1318494566000.0
2024-03-05 15:00:00,9.654,9.664,9.675,9.657,132401587400,1333672976000.0
2024-03-06 15:00:00,9.664,9.694,9.687,9.669,130839503200,1317570659000.0
2024-03-07 15:00:00,9.67,9.693,9.704,9.703,130800577200,1317319214000.0
2024-03-08 15:00:00,9.708,9.741,9.721,9.731,130347832900,1312723195000.0
2024-03-11 15:00:00,9.738,9.789,9.741,9.788,130919159200,1318355647000.0
2024-03-12 15:00:00,9.788,9.811,9.803,9.798,130530876400,1315080337000.0
2024-03-13 15:00:00,9.8,9.83,9.809,9.809,130352374800,1313181607000.0
2024-03-14 15:00:00,9.812,9.826,9.843,9.822,130290518300,1312452465000.0
2024-03-15 15:00:00,9.83,9.873,9.834,9.872,130809555700,1317625889000.0
2024-03-18 15:00:00,9.874,9.91,9.883,9.909,130796071200,1317703142000.0
2024-03-19 15:00:00,9.918,9.926,9.934,9.931,130605574800,1316299128000.0
2024-03-20 15:00:00,9.932,9.959,9.934,9.953,130296163100,1312810670000.0
2024-03-21 15:00:00,9.958,9.969,9.978,9.964,130136934000,1311069595000.0
2024-03-22 15:00:00,9.966,9.97,10.007,9.99,130633982300,1316520860000.0
2024-03-25 15:00:00,9.993,10.004,10.041,10.04,130774040100,1317470320000.0
2024-03-26 15:00:00,10.042,10.056,10.071,10.05,130707362700,1316894030000.0
2024-03-27 15:00:00,10.056,10.062,10.123,10.121,130799966400,1317299144000.0
2024-03-28 15:00:00,10.125,10.199,10.125,10.178,130957800500,1318717918000.0
2024-03-29 15:00:00,10.184,10.215,10.196,10.213,130864133800,1317740974000.0
2024-04-01 15:00:00,10.218,10.263,10.218,10.259,130972878600,1319164418000.0
2024-04-02 15:00:00,10.262,10.265,10.288,10.271,130885539800,1318185407000.0
2024-04-03 15:00:00,10.271,10.271,10.301,10.278,130816167200,1317610939000.0
2024-04-08 15:00:00,10.289,10.291,10.325,10.324,130207956700,1311432849000.0
2024-04-09 15:00:00,10.324,10.355,10.33,10.352,129814127400,1307863106000.0
2024-04-10 15:00:00,10.356,10.356,10.409,10.391,129887326500,1308527844000.0
2024-04-11 15:00:00,10.404,10.448,10.408,10.422,130183982500,1311067404000.0
2024-04-12 15:00:00,10.428,10.448,10.444,10.44,130001571700,1309158197000.0
2024-04-15 15:00:00,10.446,10.463,10.491,10.459,130202983000,1311051248000.0
2024-04-16 15:00:00,10.467,10.473,10.551,10.55,131109070200,1319844581000.0
2024-04-17 15:00:00,10.567,10.643,10.569,10.642,130933427700,1318174765000.0
2024-04-18 15:00:00,10.653,10.687,10.669,10.661,130993565100,1318945496000.0
2024-04-19 15:00:00,10.673,10.697,10.687,10.675,130689100600,1316129803000.0
2024-04-22 15:00:00,10.683,10.711,10.708,10.687,129871246300,1307946363000.0
2024-04-23 15:00:00,10.691,10.704,10.712,10.701,130064035100,1309458878000.0
2024-04-24 15:00:00,10.703,10.745,10.707,10.744,130564041700,1314844666000.0
2024-04-25 15:00:00,10.746,10.769,10.758,10.747,130404280200,1313280354000.0
2024-04-26 15:00:00,10.748,10.795,10.753,10.791,131298786500,1322428203000.0
2024-04-29 15:00:00,10.799,10.848,10.804,10.844,131502673600,1325029195000.0
2024-04-30 15:00:00,10.848,10.854,10.873,10.867,130633930100,1316279143000.0
2024-05-06 15:00:00,10.897,10.929,10.898,10.908,131235878300,1322243807000.0
2024-05-07 15:00:00,10.91,10.926,10.913,10.921,130595027600,1316121277000.0
2024-05-08 15:00:00,10.928,10.928,10.959,10.957,130852339700,1317918624000.0
2024-05-09 15:00:00,10.96,11.01,10.96,11.002,130377946000,1313685570000.0
2024-05-10 15:00:00,11.009,11.013,11.048,11.036,131200639100,1321794480000.0
2024-05-13 15:00:00,11.049,11.056,11.077,11.057,130658907200,1316564950000.0
2024-05-14 15:00:00,11.058,11.083,11.061,11.067,130416671800,1313971288000.0
2024-05-15 15:00:00,11.069,11.075,11.091,11.087,129749391100,1307415779000.0
2024-05-16 15:00:00,11.091,11.108,11.104,11.1,130208245700,1311587086000.0
2024-05-17 15:00:00,11.101,11.138,11.106,11.136,130683155500,1316911375000.0
2024-05-20 15:00:00,11.136,11.154,11.144,11.144,130824915700,1317837907000.0
2024-05-21 15:00:00,11.148,11.149,11.176,11.167,131028122600,1319813247000.0
2024-05-22 15:00:00,11.17,11.181,11.179,11.176,129660481800,1306474646000.0
2024-05-23 15:00:00,11.183,11.183,11.232,11.224,130181076300,1311161288000.0
2024-05-24 15:00:00,11.235,11.256,11.25,11.25,129906234800,1308694697000.0
2024-05-27 15:00:00,11.255,11.277,11.285,11.275,130037479700,1309398181000.0
2024-05-28 15:00:00,11.285,11.294,11.304,11.3,129909620300,1308701386000.0
2024-05-29 15:00:00,11.304,11.325,11.31,11.307,129749750000,1307005387000.0
2024-05-30 15:00:00,11.317,11.34,11.323,11.326,130020611900,1309249663000.0
2024-05-31 15:00:00,11.329,11.346,11.33,11.332,130120574900,1310350504000.0
2024-06-03 15:00:00,11.336,11.34,11.377,11.361,130174872500,1310802943000.0
2024-06-04 15:00:00,11.37,11.398,11.379,11.393,130140520400,1310413774000.0
2024-06-05 15:00:00,11.399,11.412,11.42,11.419,129906550400,1308496814000.0
2024-06-06 15:00:00,11.423,11.432,11.48,11.471,130557257000,1314572495000.0
2024-06-07 15:00:00,11.488,11.495,11.519,11.497,130635336900,1315324861000.0
2024-06-11 15:00:00,11.508,11.544,11.525,11.538,130236182600,1311188654000.0
2024-06-12 15:00:00,11.547,11.569,11.549,11.562,130211553100,1311048559000.0
2024-06-13 15:00:00,11.567,11.567,11.59,11.585,129677575600,1305813200000.0
2024-06-14 15:00:00,11.592,11.611,11.599,11.605,130432625900,1313284860000.0
2024-06-17 15:00:00,11.615,11.636,11.618,11.622,130271223200,1311650406000.0
2024-06-18 15:00:00,11.622,11.646,11.624,11.641,130960553900,1318517276000.0
2024-06-19 15:00:00,11.643,11.648,11.674,11.673,130928072300,1318099570000.0
