date,open,high,low,close,volume,amount
2024-01-02 15:00:00,8.736,8.741,8.748,8.747,129481225500,1308460932000.0
2024-01-03 15:00:00,8.749,8.757,8.771,8.751,128968134100,1302484854000.0
2024-01-04 15:00:00,8.763,8.765,8.793,8.774,129470854900,1308089209000.0
2024-01-05 15:00:00,8.777,8.783,8.828,8.817,128749055400,1300775244000.0
2024-01-08 15:00:00,8.828,8.842,8.888,8.887,129308284000,1305353569000.0
2024-01-09 15:00:00,8.891,8.922,8.899,8.907,129201451200,1303810176000.0
2024-01-10 15:00:00,8.918,8.942,8.949,8.926,128790405400,1300802693000.0
2024-01-11 15:00:00,8.934,8.991,8.934,8.979,129219614600,1304118071000.0
2024-01-12 15:00:00,8.982,9.008,8.995,8.994,129288364300,1305169151000.0
2024-01-15 15:00:00,8.998,9.026,9.018,8.998,128385159100,1295782941000.0
2024-01-16 15:00:00,9.009,9.034,9.034,9.019,128821130400,1301043579000.0
2024-01-17 15:00:00,9.04,9.054,9.088,9.086,128147528300,1293715270000.0
2024-01-18 15:00:00,9.09,9.1,9.163,9.097,128799815300,1300576627000.0
2024-01-19 15:00:00,9.115,9.138,9.125,9.117,128682172800,1299457082000.0
2024-01-22 15:00:00,9.118,9.118,9.265,9.246,128420330400,1295559632000.0
2024-01-23 15:00:00,9.254,9.317,9.286,9.303,128697646300,1298982514000.0
2024-01-24 15:00:00,9.315,9.346,9.386,9.338,128752045200,1299741344000.0
2024-01-25 15:00:00,9.34,9.422,9.356,9.42,129405204300,1306176264000.0
2024-01-26 15:00:00,9.43,9.442,9.46,9.447,128687806600,1299537419000.0
2024-01-29 15:00:00,9.458,9.461,9.521,9.52,128173475800,1293562493000.0
2024-01-30 15:00:00,9.525,9.535,9.589,9.583,128378294000,1294963957000.0
2024-01-31 15:00:00,9.587,9.6,9.649,9.644,128560841600,1296964844000.0
2024-02-01 15:00:00,9.651,9.697,9.687,9.652,128772189100,1299495879000.0
2024-02-02 15:00:00,9.655,9.675,9.8,9.728,128976636800,1300974393000.0
2024-02-05 15:00:00,9.746,9.788,9.876,9.784,129328795800,1303635932000.0
2024-02-06 15:00:00,9.795,10.015,9.815,10.004,130198179400,1312885790000.0
2024-02-07 15:00:00,10.005,10.179,10.01,10.174,129579877800,1308632896000.0
2024-02-08 15:00:00,10.214,10.313,10.255,10.232,131044584100,1323043354000.0
2024-02-19 15:00:00,10.238,10.262,10.297,10.271,131883790500,1331193127000.0
2024-02-20 15:00:00,10.28,10.299,10.305,10.292,128895241600,1301417506000.0
2024-02-21 15:00:00,10.3,10.374,10.318,10.305,129292517800,1305038832000.0
2024-02-22 15:00:00,10.306,10.337,10.314,10.326,128937580400,1301776679000.0
2024-02-23 15:00:00,10.329,10.349,10.355,10.346,129117895100,1303038364000.0
2024-02-26 15:00:00,10.354,10.396,10.364,10.362,129247957400,1304512067000.0
2024-02-27 15:00:00,10.367,10.441,10.378,10.438,128960046600,1302092582000.0
2024-02-28 15:00:00,10.438,10.477,10.513,10.511,129418679400,1307182999000.0
2024-02-29 15:00:00,10.525,10.634,10.525,10.628,130261407800,1315631644000.0
2024-03-01 15:00:00,10.631,10.655,10.646,10.647,129972619900,1311994710000.0
2024-03-04 15:00:00,10.647,10.659,10.679,10.648,128719452800,1300614499000.0
2024-03-05 15:00:00,10.668,10.692,10.673,10.671,131115919500,1324421339000.0
2024-03-06 15:00:00,10.676,10.715,10.697,10.68,129714953000,1310102263000.0
2024-03-07 15:00:00,10.683,10.708,10.719,10.717,128715445400,1300543077000.0
2024-03-08 15:00:00,10.727,10.766,10.742,10.756,129286779800,1305338229000.0
2024-03-11 15:00:00,10.759,10.817,10.763,10.814,129531534900,1308806587000.0
2024-03-12 15:00:00,10.814,10.832,10.845,10.827,129142990900,1303807532000.0
2024-03-13 15:00:00,10.827,10.85,10.845,10.832,128360879100,1295942571000.0
2024-03-14 15:00:00,10.834,10.855,10.865,10.845,129280615000,1305462857000.0
2024-03-15 15:00:00,10.847,10.885,10.868,10.885,129372246900,1306766722000.0
2024-03-18 15:00:00,10.885,10.926,10.888,10.925,128562153100,1299093106000.0
2024-03-19 15:00:00,10.925,10.925,10.961,10.957,128848841600,1301802744000.0
2024-03-20 15:00:00,10.958,10.971,10.97,10.962,128682674100,1300529231000.0
2024-03-21 15:00:00,10.971,10.975,11.0,10.993,129369570000,1306955962000.0
2024-03-22 15:00:00,10.997,11.002,11.053,11.036,128775012800,1301070520000.0
2024-03-25 15:00:00,11.048,11.071,11.087,11.079,128961123100,1302343697000.0
2024-03-26 15:00:00,11.08,11.091,11.112,11.094,129170626600,1303709377000.0
2024-03-27 15:00:00,11.101,11.11,11.16,11.158,129629785500,1309286792000.0
2024-03-28 15:00:00,11.162,11.224,11.162,11.193,129288156800,1305128582000.0
2024-03-29 15:00:00,11.201,11.247,11.202,11.244,129309013700,1305457388000.0
2024-04-01 15:00:00,11.249,11.309,11.249,11.304,129091172600,1303304941000.0
2024-04-02 15:00:00,11.31,11.318,11.331,11.316,129413986900,1307315612000.0
2024-04-03 15:00:00,11.316,11.319,11.334,11.318,129206026800,1304276286000.0
2024-04-08 15:00:00,11.32,11.327,11.361,11.359,129221581200,1304450648000.0
2024-04-09 15:00:00,11.359,11.384,11.362,11.383,128257683300,1294842883000.0
2024-04-10 15:00:00,11.388,11.388,11.439,11.418,128810077800,1301124767000.0
2024-04-11 15:00:00,11.437,11.499,11.438,11.471,129057054000,1302945105000.0
2024-04-12 15:00:00,11.472,11.491,11.493,11.487,129155020400,1303621028000.0
2024-04-15 15:00:00,11.487,11.542,11.516,11.524,129322103900,1305819069000.0
2024-04-16 15:00:00,11.544,11.567,11.612,11.6,129332598600,1305860601000.0
2024-04-17 15:00:00,11.604,11.675,11.606,11.674,129147119200,1303536558000.0
2024-04-18 15:00:00,11.689,11.745,11.697,11.707,129694350500,1309983470000.0
2024-04-19 15:00:00,11.719,11.743,11.738,11.727,129313063600,1305702927000.0
2024-04-22 15:00:00,11.728,11.749,11.755,11.748,129113566200,1303316484000.0
2024-04-23 15:00:00,11.752,11.761,11.795,11.788,129033027800,1302601248000.0
2024-04-24 15:00:00,11.793,11.829,11.805,11.828,129340448800,1305856049000.0
2024-04-25 15:00:00,11.836,11.863,11.848,11.84,128916579100,1301848789000.0
2024-04-26 15:00:00,11.843,11.909,11.843,11.9,129900716800,1311407402000.0
2024-04-29 15:00:00,11.905,11.969,11.905,11.959,129440251800,1307949977000.0
2024-04-30 15:00:00,11.96,11.968,11.981,11.979,128601345700,1299551848000.0
2024-05-06 15:00:00,12.002,12.033,12.003,12.022,129494105500,1308780101000.0
