date,open,high,low,close,volume,amount
2024-01-02 15:00:00,11.038,11.038,11.089,11.087,131496753000,1329783631000.0
2024-01-03 15:00:00,11.094,11.108,11.112,11.097,131682408800,1331287854000.0
2024-01-04 15:00:00,11.098,11.098,11.153,11.127,132163966400,1336483794000.0
2024-01-05 15:00:00,11.136,11.171,11.163,11.144,132190151700,1336722260000.0
2024-01-08 15:00:00,11.151,11.165,11.194,11.191,132214178900,1336760635000.0
2024-01-09 15:00:00,11.193,11.213,11.205,11.199,131746048700,1331833311000.0
2024-01-10 15:00:00,11.206,11.237,11.224,11.215,131520696000,1329555931000.0
2024-01-11 15:00:00,11.215,11.254,11.222,11.234,131851532600,1333631153000.0
2024-01-12 15:00:00,11.243,11.269,11.248,11.245,131337997900,1328052006000.0
2024-01-15 15:00:00,11.264,11.309,11.27,11.279,131438378100,1328850988000.0
2024-01-16 15:00:00,11.284,11.312,11.298,11.311,132244278800,1336972524000.0
2024-01-17 15:00:00,11.321,11.321,11.388,11.386,131867140400,1333724867000.0
2024-01-18 15:00:00,11.46,11.517,11.512,11.51,133468590600,1348688107000.0
2024-01-19 15:00:00,11.529,11.565,11.536,11.555,133144291000,1345584587000.0
2024-01-22 15:00:00,11.565,11.575,11.637,11.624,133447634600,1348547541000.0
2024-01-23 15:00:00,11.631,11.679,11.644,11.66,131950160100,1334152883000.0
2024-01-24 15:00:00,11.671,11.712,11.722,11.711,132591355300,1339802216000.0
2024-01-25 15:00:00,11.72,11.79,11.729,11.785,132150332800,1336043976000.0
2024-01-26 15:00:00,11.792,11.814,11.808,11.793,132553999200,1339605785000.0
2024-01-29 15:00:00,11.795,11.809,11.828,11.827,131603725600,1330129955000.0
2024-01-30 15:00:00,11.845,11.862,11.885,11.883,132338271000,1337482744000.0
2024-01-31 15:00:00,11.893,11.909,11.929,11.904,132353768900,1337425873000.0
2024-02-01 15:00:00,11.926,11.974,11.936,11.944,132339626700,1337297627000.0
2024-02-02 15:00:00,11.944,11.958,12.06,11.974,132692823000,1341170995000.0
2024-02-05 15:00:00,12.004,12.08,12.051,12.054,132740277900,1341883534000.0
2024-02-06 15:00:00,12.077,12.206,12.08,12.203,132431752100,1338217498000.0
2024-02-07 15:00:00,12.204,12.236,12.227,12.234,133054979500,1345033386000.0
2024-02-08 15:00:00,12.246,12.26,12.265,12.256,132636404200,1341063473000.0
2024-02-19 15:00:00,12.268,12.286,12.287,12.283,132023368900,1335197049000.0
2024-02-20 15:00:00,12.289,12.311,12.3,12.307,131554934700,1329988321000.0
2024-02-21 15:00:00,12.32,12.428,12.326,12.381,132113033300,1336197593000.0
2024-02-22 15:00:00,12.383,12.413,12.389,12.411,131499416400,1329786992000.0
2024-02-23 15:00:00,12.411,12.433,12.422,12.414,131714532800,1331833769000.0
2024-02-26 15:00:00,12.416,12.422,12.455,12.449,131735126100,1332111862000.0
2024-02-27 15:00:00,12.457,12.508,12.459,12.506,131659181700,1331153396000.0
2024-02-28 15:00:00,12.509,12.536,12.55,12.548,132816379100,1343482217000.0
2024-02-29 15:00:00,12.556,12.623,12.559,12.619,132021335600,1335485486000.0
2024-03-01 15:00:00,12.621,12.66,12.627,12.65,131819815500,1333820925000.0
2024-03-04 15:00:00,12.654,12.665,12.672,12.655,131608822400,1330982716000.0
2024-03-05 15:00:00,12.667,12.718,12.674,12.708,132794544800,1343481042000.0
2024-03-06 15:00:00,12.713,12.734,12.726,12.722,131877540600,1334408846000.0
2024-03-07 15:00:00,12.723,12.742,12.749,12.741,131678030300,1331622981000.0
2024-03-08 15:00:00,12.743,12.758,12.764,12.751,131370592300,1328880165000.0
2024-03-11 15:00:00,12.753,12.806,12.754,12.803,131737879700,1332559527000.0
2024-03-12 15:00:00,12.805,12.821,12.82,12.808,131726222000,1332489271000.0
2024-03-13 15:00:00,12.809,12.809,12.839,12.829,131095096700,1326576384000.0
2024-03-14 15:00:00,12.834,12.861,12.859,12.842,131120113300,1326776145000.0
2024-03-15 15:00:00,12.852,12.876,12.872,12.871,131350023700,1328750800000.0
2024-03-18 15:00:00,12.871,12.903,12.871,12.902,131253631700,1328015555000.0
2024-03-19 15:00:00,12.908,12.922,12.929,12.925,131046666500,1326170299000.0
2024-03-20 15:00:00,12.933,12.954,12.936,12.944,130863989700,1323629044000.0
2024-03-21 15:00:00,12.952,12.966,12.967,12.962,130991757100,1325679058000.0
2024-03-22 15:00:00,12.965,12.966,13.02,12.993,131995595500,1335414612000.0
2024-03-25 15:00:00,13.002,13.027,13.015,13.012,131008646900,1325714265000.0
2024-03-26 15:00:00,13.012,13.03,13.02,13.023,131397022900,1329115561000.0
2024-03-27 15:00:00,13.028,13.034,13.062,13.061,131390060600,1329019998000.0
2024-03-28 15:00:00,13.063,13.116,13.073,13.082,131635807000,1331178772000.0
2024-03-29 15:00:00,13.085,13.108,13.087,13.104,131040917600,1325957365000.0
2024-04-01 15:00:00,13.118,13.172,13.119,13.162,131716396200,1332291276000.0
2024-04-02 15:00:00,13.163,13.167,13.185,13.174,130934660500,1324903383000.0
2024-04-03 15:00:00,13.176,13.178,13.198,13.188,130958340300,1325261932000.0
2024-04-08 15:00:00,13.196,13.202,13.222,13.217,131132718800,1326822781000.0
2024-04-09 15:00:00,13.219,13.226,13.234,13.223,130854991700,1323326992000.0
2024-04-10 15:00:00,13.224,13.224,13.268,13.251,131088535200,1326331121000.0
2024-04-11 15:00:00,13.267,13.299,13.273,13.28,130865792500,1323342174000.0
2024-04-12 15:00:00,13.28,13.291,13.317,13.308,131180475400,1327073121000.0
2024-04-15 15:00:00,13.308,13.387,13.31,13.381,131721623700,1332128396000.0
2024-04-16 15:00:00,13.396,13.407,13.429,13.413,131450345600,1329550540000.0
2024-04-17 15:00:00,13.413,13.463,13.429,13.459,131580402800,1330739609000.0
2024-04-18 15:00:00,13.468,13.518,13.471,13.483,131476891600,1329977058000.0
2024-04-19 15:00:00,13.497,13.506,13.524,13.511,131030104800,1325909333000.0
2024-04-22 15:00:00,13.512,13.534,13.524,13.518,131156521400,1327019521000.0
2024-04-23 15:00:00,13.518,13.524,13.549,13.543,131496623100,1329913190000.0
2024-04-24 15:00:00,13.549,13.561,13.565,13.557,130951911400,1324886832000.0
2024-04-25 15:00:00,13.567,13.601,13.575,13.587,131062104000,1326142263000.0
2024-04-26 15:00:00,13.588,13.645,13.588,13.637,131935967600,1334949805000.0
2024-04-29 15:00:00,13.641,13.702,13.646,13.68,132057849200,1336188284000.0
2024-04-30 15:00:00,13.681,13.69,13.7,13.698,131309531800,1328619906000.0
2024-05-06 15:00:00,13.74,13.764,13.745,13.748,131884988800,1334733977000.0
2024-05-07 15:00:00,13.751,13.762,13.759,13.756,131095327700,1326788827000.0
2024-05-08 15:00:00,13.763,13.764,13.788,13.785,131021511300,1326066936000.0
2024-05-09 15:00:00,13.786,13.828,13.787,13.822,131039365100,1326279035000.0
2024-05-10 15:00:00,13.829,13.836,13.861,13.834,131375135600,1329344014000.0
2024-05-13 15:00:00,13.855,13.884,13.873,13.873,131181485600,1327565083000.0
2024-05-14 15:00:00,13.873,13.888,13.89,13.879,130941653400,1325375996000.0
2024-05-15 15:00:00,13.881,13.885,13.911,13.905,131360840100,1329156807000.0
2024-05-16 15:00:00,13.912,13.933,13.921,13.917,131665920100,1331943481000.0
2024-05-17 15:00:00,13.917,13.961,13.929,13.958,131479747300,1330299035000.0
2024-05-20 15:00:00,13.964,13.982,13.976,13.966,131486761300,1330490469000.0
2024-05-21 15:00:00,13.971,13.975,13.99,13.978,130737637800,1322880278000.0
2024-05-22 15:00:00,13.98,13.999,13.987,13.99,131080743600,1326733915000.0
2024-05-23 15:00:00,13.999,14.002,14.039,14.027,131115308500,1326966403000.0
2024-05-24 15:00:00,14.038,14.056,14.072,14.068,131337914900,1328918719000.0
2024-05-27 15:00:00,14.071,14.1,14.075,14.098,131069709100,1326470889000.0
2024-05-28 15:00:00,14.099,14.101,14.128,14.121,130846291900,1323653781000.0
2024-05-29 15:00:00,14.122,14.147,14.129,14.124,130984744400,1325705691000.0
2024-05-30 15:00:00,14.131,14.153,14.146,14.138,131238932300,1327952893000.0
2024-05-31 15:00:00,14.144,14.158,14.166,14.164,131153452700,1327177236000.0
2024-06-03 15:00:00,14.166,14.185,14.181,14.173,131128910900,1326907821000.0
2024-06-04 15:00:00,14.175,14.214,14.181,14.202,131088639500,1326603028000.0
2024-06-05 15:00:00,14.203,14.212,14.219,14.217,130935829400,1325094843000.0
2024-06-06 15:00:00,14.224,14.248,14.245,14.231,131627641700,1331477666000.0
2024-06-07 15:00:00,14.234,14.242,14.281,14.26,131629872600,1331385473000.0
2024-06-11 15:00:00,14.269,14.271,14.303,14.285,131398294300,1329201518000.0
2024-06-12 15:00:00,14.292,14.304,14.3,14.295,130913791700,1324414736000.0
2024-06-13 15:00:00,14.303,14.306,14.333,14.324,130880929800,1323801613000.0
2024-06-14 15:00:00,14.331,14.362,14.341,14.358,131076711400,1326325473000.0
2024-06-17 15:00:00,14.375,14.391,14.38,14.382,130412741900,1319506659000.0
2024-06-18 15:00:00,14.387,14.403,14.393,14.393,130881291500,1323869780000.0
2024-06-19 15:00:00,14.395,14.399,14.412,14.407,130843499200,1323336484000.0
2024-06-20 15:00:00,14.409,14.417,14.436,14.43,130890073700,1323915762000.0
2024-06-21 15:00:00,14.435,14.443,14.459,14.436,132398119000,1338895882000.0
2024-06-24 15:00:00,14.45,14.474,14.459,14.453,132493179700,1339687559000.0
2024-06-25 15:00:00,14.457,14.466,14.493,14.474,132220455500,1337230270000.0
2024-06-26 15:00:00,14.482,14.519,14.488,14.511,131657001400,1331228251000.0
2024-06-27 15:00:00,14.52,14.526,14.536,14.53,131982366800,1335156255000.0
2024-06-28 15:00:00,14.536,14.573,14.537,14.549,131858803100,1334106438000.0
2024-07-01 15:00:00,14.549,14.569,14.569,14.563,131357180300,1328641586000.0
2024-07-02 15:00:00,14.57,14.587,14.575,14.572,130959681700,1325008098000.0
2024-07-03 15:00:00,14.574,14.583,14.588,14.578,131260024000,1327796938000.0
2024-07-04 15:00:00,14.581,14.597,14.601,14.599,132080975200,1336017615000.0
2024-07-05 15:00:00,14.604,14.612,14.646,14.616,132140710200,1336422407000.0
2024-07-08 15:00:00,14.623,14.63,14.648,14.64,131496276400,1329670473000.0
2024-07-09 15:00:00,14.645,14.7,14.656,14.687,131693573400,1331422668000.0
2024-07-10 15:00:00,14.694,14.712,14.698,14.695,130928552300,1324331128000.0
2024-07-11 15:00:00,14.722,14.751,14.735,14.741,131667858000,1331409062000.0
2024-07-12 15:00:00,14.743,14.756,14.749,14.751,131386501200,1328991352000.0
2024-07-15 15:00:00,14.759,14.779,14.762,14.774,131842760000,1334038742000.0
2024-07-16 15:00:00,14.78,14.815,14.783,14.811,132122057200,1336552822000.0
2024-07-17 15:00:00,14.813,14.834,14.822,14.82,132582616100,1341081631000.0
2024-07-18 15:00:00,14.835,14.873,14.844,14.871,132394457800,1339025630000.0
2024-07-19 15:00:00,14.883,14.924,14.896,14.918,132939295100,1344890305000.0
2024-07-22 15:00:00,14.923,14.926,14.967,14.947,132203149900,1337376455000.0
2024-07-23 15:00:00,14.952,14.957,15.02,15.017,131460195400,1329686375000.0
2024-07-24 15:00:00,15.023,15.037,15.052,15.039,132027193800,1335548686000.0
2024-07-25 15:00:00,15.054,15.066,15.077,15.059,132460372700,1339215100000.0
2024-07-26 15:00:00,15.06,15.083,15.068,15.074,131923199100,1334596356000.0
2024-07-29 15:00:00,15.078,15.08,15.095,15.094,130953014000,1324701858000.0
2024-07-30 15:00:00,15.102,15.102,15.131,15.117,132053758300,1335612278000.0
2024-07-31 15:00:00,15.117,15.196,15.121,15.194,132064556900,1335855148000.0
2024-08-01 15:00:00,15.2,15.213,15.221,15.219,131268018400,1327885407000.0
2024-08-02 15:00:00,15.242,15.265,15.261,15.255,131877732700,1334173589000.0
2024-08-05 15:00:00,15.271,15.314,15.295,15.294,132439090200,1338917241000.0
2024-08-06 15:00:00,15.314,15.324,15.361,15.334,131872931300,1334001373000.0
2024-08-07 15:00:00,15.341,15.365,15.351,15.341,130980523700,1324938273000.0
2024-08-08 15:00:00,15.346,15.379,15.359,15.355,131357966500,1328379157000.0
2024-08-09 15:00:00,15.366,15.38,15.39,15.389,130967257700,1324716854000.0
2024-08-12 15:00:00,15.391,15.402,15.399,15.393,130779000600,1322142393000.0
2024-08-13 15:00:00,15.395,15.402,15.414,15.398,131110621300,1326212603000.0
2024-08-14 15:00:00,15.399,15.399,15.425,15.424,130900142400,1323434073000.0
2024-08-15 15:00:00,15.429,15.487,15.433,15.472,132350283300,1338051294000.0
2024-08-16 15:00:00,15.476,15.494,15.482,15.482,132144129900,1336335353000.0
2024-08-19 15:00:00,15.483,15.518,15.485,15.493,131191901100,1327027136000.0
2024-08-20 15:00:00,15.498,15.5,15.534,15.519,132107968300,1335985296000.0
2024-08-21 15:00:00,15.531,15.546,15.548,15.534,131672439300,1330997009000.0
2024-08-22 15:00:00,15.536,15.541,15.555,15.547,131839221800,1333533451000.0
2024-08-23 15:00:00,15.555,15.589,15.555,15.577,131305209600,1327876422000.0
2024-08-26 15:00:00,15.579,15.591,15.596,15.58,131956566000,1334673040000.0
2024-08-27 15:00:00,15.587,15.59,15.607,15.597,131810894300,1333019783000.0
2024-08-28 15:00:00,15.604,15.611,15.629,15.617,132421331900,1338483866000.0
2024-08-29 15:00:00,15.625,15.638,15.634,15.627,132040603300,1335269058000.0
2024-08-30 15:00:00,15.632,15.713,15.632,15.682,132257519000,1337227561000.0
2024-09-02 15:00:00,15.693,15.695,15.744,15.742,131747680500,1331847496000.0
2024-09-03 15:00:00,15.744,15.766,15.746,15.758,131872872500,1333843639000.0
2024-09-04 15:00:00,15.771,15.783,15.781,15.779,131086401800,1325856935000.0
2024-09-05 15:00:00,15.782,15.796,15.788,15.786,132112719000,1335802825000.0
2024-09-06 15:00:00,15.791,15.801,15.826,15.824,131262979800,1327306533000.0
2024-09-09 15:00:00,15.834,15.838,15.876,15.865,131615450700,1330032931000.0
2024-09-10 15:00:00,15.867,15.879,15.891,15.869,131377573100,1328033097000.0
2024-09-11 15:00:00,15.877,15.891,15.889,15.878,131243564900,1326934871000.0
2024-09-12 15:00:00,15.883,15.896,15.901,15.899,131027141700,1324954448000.0
2024-09-13 15:00:00,15.901,15.913,15.919,15.918,131352280400,1327786879000.0
2024-09-18 15:00:00,15.919,15.943,15.931,15.93,131819659100,1332485088000.0
2024-09-19 15:00:00,15.935,15.978,15.962,15.957,132139540300,1335814670000.0
2024-09-20 15:00:00,15.964,15.985,15.983,15.98,132602146400,1340076239000.0
2024-09-23 15:00:00,15.985,16.016,15.991,15.999,131425481100,1328528973000.0
2024-09-24 15:00:00,16.03,16.145,16.051,16.143,133231816000,1346691616000.0
2024-09-25 15:00:00,16.205,16.26,16.227,16.22,132965734200,1344865771000.0
2024-09-26 15:00:00,16.226,16.401,16.227,16.398,133407772400,1349210607000.0
2024-09-27 15:00:00,16.458,16.691,16.488,16.627,132700935100,1343173489000.0
2024-09-30 15:00:00,16.765,16.998,16.896,16.991,133784192700,1354774585000.0
2024-10-08 15:00:00,17.414,17.414,17.862,17.658,134221623300,1359917381000.0
2024-10-09 15:00:00,17.785,17.785,18.065,18.048,133596490100,1353139461000.0
2024-10-10 15:00:00,18.096,18.211,18.167,18.112,133177317500,1348899083000.0
2024-10-11 15:00:00,18.141,18.144,18.275,18.221,133298832200,1349752960000.0
2024-10-14 15:00:00,18.231,18.304,18.272,18.284,132914009600,1345941042000.0
2024-10-15 15:00:00,18.31,18.342,18.397,18.393,132722188900,1343971139000.0
2024-10-16 15:00:00,18.433,18.502,18.442,18.448,132545333000,1341904877000.0
2024-10-17 15:00:00,18.472,18.502,18.54,18.539,132847800100,1344970916000.0
2024-10-18 15:00:00,18.544,18.804,18.556,18.702,133115566700,1347801797000.0
2024-10-21 15:00:00,18.703,18.746,18.74,18.704,132689167600,1343718103000.0
2024-10-22 15:00:00,18.718,18.762,18.719,18.756,132164569600,1338508299000.0
2024-10-23 15:00:00,18.756,18.813,18.775,18.771,132586547600,1342769162000.0
2024-10-24 15:00:00,18.788,18.792,18.833,18.815,132110916600,1337935243000.0
2024-10-25 15:00:00,18.816,18.882,18.825,18.844,132178898700,1338684844000.0
2024-10-28 15:00:00,18.849,18.861,18.884,18.86,131953150500,1336381667000.0
2024-10-29 15:00:00,18.864,18.893,18.911,18.901,132264338000,1339535493000.0
2024-10-30 15:00:00,18.913,18.923,18.969,18.943,132278581000,1339483477000.0
2024-10-31 15:00:00,18.945,18.983,18.976,18.947,132240135800,1339081391000.0
2024-11-01 15:00:00,18.954,19.008,18.957,18.969,132282406700,1339578719000.0
2024-11-04 15:00:00,18.972,19.024,18.983,19.022,131838311700,1335160180000.0
2024-11-05 15:00:00,19.03,19.145,19.044,19.143,132780448100,1344831867000.0
2024-11-06 15:00:00,19.143,19.186,19.195,19.169,132550139600,1342554367000.0
2024-11-07 15:00:00,19.2,19.37,19.204,19.368,132790488900,1345114925000.0
2024-11-08 15:00:00,19.402,19.41,19.506,19.49,132798029600,1345377701000.0
2024-11-11 15:00:00,19.532,19.599,19.554,19.595,132601288200,1343180635000.0
