code,date,open,close,high,low,volume,amount,amplitude,pct_chg,price_change,turnover_rate
510500,2024-01-02,5.284,5.257,5.29,5.252,3092572.0,1705665321.0,0.72,-0.42,-0.022,6.52
510500,2024-01-03,5.25,5.25,5.277,5.221,2255497.0,1238302777.0,1.07,-0.13,-0.007,4.76
510500,2024-01-04,5.251,5.206,5.255,5.177,2747555.0,1495540700.0,1.49,-0.84,-0.044,5.79
510500,2024-01-05,5.198,5.136,5.223,5.116,2031987.0,1099041995.0,2.06,-1.34,-0.07,4.28
510500,2024-01-08,5.121,5.01,5.124,5.008,2922712.0,1547033096.0,2.26,-2.45,-0.126,6.16
510500,2024-01-09,5.012,5.022,5.069,4.998,2220795.0,1169642672.0,1.42,0.24,0.012,4.68
510500,2024-01-10,5.004,5.009,5.063,4.96,2096542.0,1101714579.0,2.05,-0.26,-0.013,4.42
510500,2024-01-11,5.0,5.072,5.095,4.995,2695309.0,1426398489.0,2.0,1.26,0.063,5.68
510500,2024-01-12,5.055,5.052,5.118,5.049,2377712.0,1265314829.0,1.36,-0.39,-0.02,5.01
510500,2024-01-15,5.035,5.039,5.093,5.014,1577415.0,834370669.0,1.56,-0.26,-0.013,3.33
510500,2024-01-16,5.026,5.034,5.057,4.97,2390412.0,1256028405.0,1.73,-0.1,-0.005,5.04
510500,2024-01-17,5.014,4.901,5.022,4.898,1981661.0,1032494763.0,2.46,-2.64,-0.133,4.18
510500,2024-01-18,4.896,4.906,4.913,4.762,4760788.0,2412324445.0,3.08,0.1,0.005,10.04
510500,2024-01-19,4.879,4.866,4.922,4.855,3196218.0,1639168635.0,1.37,-0.82,-0.04,6.74
510500,2024-01-22,4.848,4.63,4.855,4.58,3745535.0,1858414199.0,5.65,-4.85,-0.236,7.9
510500,2024-01-23,4.604,4.708,4.731,4.561,3309903.0,1623833912.0,3.67,1.68,0.078,6.98
510500,2024-01-24,4.711,4.778,4.786,4.599,3446637.0,1704636315.0,3.97,1.49,0.07,7.27
510500,2024-01-25,4.778,4.926,4.929,4.736,3445700.0,1755492249.0,4.04,3.1,0.148,7.26
510500,2024-01-26,4.905,4.869,4.928,4.851,2914766.0,1497872820.0,1.56,-1.16,-0.057,6.15
510500,2024-01-29,4.875,4.773,4.895,4.772,1966042.0,993868410.0,2.53,-1.97,-0.096,4.15
510500,2024-01-30,4.753,4.671,4.787,4.648,1885736.0,937038152.0,2.91,-2.14,-0.102,3.98
510500,2024-01-31,4.66,4.543,4.678,4.536,3470484.0,1675014482.0,3.04,-2.74,-0.128,7.32
510500,2024-02-01,4.516,4.525,4.616,4.469,3482025.0,1665132154.0,3.24,-0.4,-0.018,7.34
510500,2024-02-02,4.524,4.397,4.571,4.264,3845023.0,1800219345.0,6.78,-2.83,-0.128,8.11
510500,2024-02-05,4.38,4.295,4.44,4.111,35130238.0,16081415892.0,7.48,-2.32,-0.102,74.07
510500,2024-02-06,4.243,4.673,4.69,4.225,10280444.0,4861999738.0,10.83,8.8,0.378,21.68
510500,2024-02-07,4.701,4.985,4.995,4.663,13240326.0,6790668059.0,7.1,6.68,0.312,27.92
510500,2024-02-08,5.057,5.009,5.235,4.975,16205182.0,8678055731.0,5.22,0.48,0.024,34.17
510500,2024-02-19,5.06,4.975,5.06,4.905,15512755.0,8095394399.0,3.09,-0.68,-0.034,32.71
510500,2024-02-20,4.946,4.975,4.988,4.909,4763525.0,2473894419.0,1.59,0.0,0.0,10.04
510500,2024-02-21,4.941,4.972,5.1,4.925,6000901.0,3156024197.0,3.52,-0.06,-0.003,12.65
510500,2024-02-22,4.972,5.017,5.03,4.955,2948423.0,1542814976.0,1.51,0.91,0.045,6.22
510500,2024-02-23,5.019,5.041,5.043,4.954,3225140.0,1689915433.0,1.77,0.48,0.024,6.8
