,Benchmark,Strategy
2024-12-02,0.007611566712484974,0.0
2024-12-03,0.0013167695863304611,0.0
2024-12-04,-0.0047887984682174105,0.0
2024-12-05,-0.001873879699063478,0.0
2024-12-06,0.012171747952619142,0.0
2024-12-09,-0.0005117361621231331,0.0
2024-12-10,0.007567613703032744,-0.001
2024-12-11,-0.001868609873406868,0.005854151982880234
2024-12-12,0.009636269853204954,-0.0006666666666666668
2024-12-13,-0.0228551731493951,0.008374000268728848
2024-12-16,-0.006102560484986738,-0.026301752792536104
2024-12-17,0.001535519465967583,-0.001
2024-12-18,0.005263864879318514,0.0010470286794687098
2024-12-19,0.0014657824728723928,-0.001
2024-12-20,-0.0024743966714850796,0.0
2024-12-23,0.00016093957862250985,0.0
2024-12-24,0.010910450566740143,-0.004138035009375262
2024-12-25,0.00012190624828191388,0.010244884516913634
2024-12-26,0.0009709565843950135,-0.001
2024-12-27,-0.0010792456015121937,0.0
2024-12-30,0.004242179353221215,-0.001981388383151982
2024-12-31,-0.016139378418051673,-0.001
2025-01-02,-0.028791800469918666,-0.016736791313535226
2025-01-03,-0.011441934044389784,-0.001
2025-01-06,-0.004159688070596301,0.0
2025-01-07,0.007942369594704124,-0.005006340803260899
2025-01-08,-0.0016903272440827455,0.006710396046625416
2025-01-09,-0.0013314362970642257,-0.00274018574386218
2025-01-10,-0.01144951187652235,-0.0022341231984408507
2025-01-13,-0.0029344942335612634,-0.01125398820376137
2025-01-14,0.025491045915931793,-0.006139964057734924
2025-01-15,-0.0058588835995841415,-0.001
2025-01-16,0.00046060214925150444,0.0
2025-01-17,0.0038411334320291035,-0.00047437288935592205
2025-01-20,0.003980938925867594,-0.001
2025-01-21,0.0011967035042634577,0.0012752188886601132
2025-01-22,-0.009117384268218842,-0.001
2025-01-23,0.001807282871996066,0.0
2025-01-24,0.008590832998144449,0.0
2025-01-27,-0.004266051162338191,0.007326532361102959
2025-02-05,-0.005052675218133462,-0.006184016286573278
2025-02-06,0.01340845251364442,-0.001
2025-02-07,0.013978102786843055,0.012879963489711838
2025-02-10,0.003111914663108728,0.012058868063475966
2025-02-11,-0.004227441258454423,0.0023337306445638077
2025-02-12,0.009807660659117562,-0.0035042318971275814
2025-02-13,-0.0024968094509976863,0.00805646996870957
2025-02-14,0.007626950324107845,-0.0005173906583546533
2025-02-17,0.0017803983317838112,-0.001
2025-02-18,-0.008270260852123137,0.0
2025-02-19,0.0064917396106631,0.0
2025-02-20,-0.0024536964243352666,0.006746489491169331
2025-02-21,0.014413911636886823,-0.007143245029242349
2025-02-24,-0.0033201398295013146,-0.001
2025-02-25,-0.009938665357501722,-0.00406586250073515
2025-02-26,0.008230835531556402,-0.012252590523836314
2025-02-27,0.0016982169020381827,0.0072874426002792125
2025-02-28,-0.018879723607617582,-0.001
2025-03-03,-0.00263330644102773,-0.022712815014691207
2025-03-04,-0.0004912336751062146,-0.001
2025-03-05,0.004544622052844782,0.0
2025-03-06,0.014868446397637708,0.0
2025-03-07,-0.0021659650674315106,0.013006370308161763
2025-03-10,-0.0035210906504992145,-0.001
2025-03-11,0.0023071279532619615,-0.0040282647669185314
2025-03-12,-0.0017875376969338636,0.0003252171585238139
2025-03-13,-0.00525466576842866,-0.0023429655581614535
2025-03-14,0.024260103965812824,-0.004564086474159177
2025-03-17,-0.0022510578565302086,0.020312231563714533
2025-03-18,0.0030215119239190846,-0.004677454504033079
2025-03-19,0.0005014670635118124,-0.001
2025-03-20,-0.008859952990720066,0.0
2025-03-21,-0.016112599673059586,0.0
2025-03-24,0.004142683177166456,-0.01715279341914272
2025-03-25,0.00027619942910028783,-0.001
2025-03-26,-0.004349396942277595,-0.0006712971038497949
2025-03-27,0.003270562222122936,-0.005181010454001247
2025-03-28,-0.00449402627983847,0.00016752520407522262
2025-03-31,-0.0065822312399329425,-0.006685188823585318
2025-04-01,-0.0003823069062910134,-0.008155925169983867
2025-04-02,-0.0008030696017946731,-0.002
2025-04-03,-0.005603846302162027,-0.001
2025-04-07,-0.07739905377470928,0.0
2025-04-08,0.01746322233121081,0.0
2025-04-09,0.011252241948405906,0.0
2025-04-10,0.016318855948485783,0.0
2025-04-11,0.004864231936456603,0.0
2025-04-14,0.002701046613737823,0.0
2025-04-15,-0.00018874683308291174,0.002149420269199954
2025-04-16,0.002391370605502874,-0.001
2025-04-17,0.00014484223094901605,0.0013369586503163564
2025-04-18,0.002579501871631612,-0.0017779917825111818
2025-04-21,0.0021830896542157086,-0.001
2025-04-22,0.0002896203782869339,0.0
2025-04-23,0.001417188827440824,0.0
2025-04-24,-0.0006625174781747512,0.0
2025-04-25,-0.00019979920748584845,0.0
2025-04-28,-0.0012421621489338286,0.0
2025-04-29,-0.0015407577830942876,0.0
2025-04-30,-0.00020005129441627578,0.0
2025-05-06,0.011279115060569972,0.0
2025-05-07,0.0054121557751609095,0.0041986304681221895
2025-05-08,0.006184354329080821,-0.001
2025-05-09,-0.0021042110574184397,0.0
2025-05-12,0.01086023387044091,0.0
2025-05-13,0.0012642758915173136,0.0
2025-05-14,0.011384466517906783,2.9900469447175816e-05
2025-05-15,-0.008371435208105002,0.01209428589617123
2025-05-16,-0.005255090591212333,-0.001
2025-05-19,-0.0013598562097612843,-0.004772665283366394
2025-05-20,0.005178729728612663,-0.003491327574560053
2025-05-21,0.004066160685774783,0.0026357059318038462
2025-05-22,-0.0011389642848018272,0.0032283384681958136
2025-05-23,-0.0075411005782323876,-0.0025127419605876296
2025-05-26,-0.004726091886573927,-0.010054344225470578
2025-05-27,-0.005307712029856679,-0.007073826790440661
2025-05-28,-0.0015656765376158704,-0.001
2025-05-29,0.006823669276464245,-0.0031482000677609525
2025-05-30,-0.002969676374829089,0.007485504488504344
2025-06-03,-0.0007298190919385744,-0.001
2025-06-04,0.004167822750374722,0.0
2025-06-05,0.0025016921754638793,0.0
2025-06-06,0.0008310042123499395,0.0
2025-06-09,0.0025743132202506736,0.0
2025-06-10,-0.005953024352320951,0.0
2025-06-11,0.00767360997910721,0.0
2025-06-12,0.000517966085814392,0.0
2025-06-13,-0.006091271144453431,0.0
2025-06-16,0.002542251556793773,0.0
2025-06-17,-0.00067593906152566,0.002679093446812276
2025-06-18,0.00014071840866125562,-0.001
2025-06-19,-0.007834942211532483,0.0004910771173439752
2025-06-20,0.0005183557584458737,-0.001
2025-06-23,0.0044234299515589215,0.0017067256039762601
2025-06-24,0.01183305915061078,0.003395641734320684
2025-06-25,0.015154940366082642,0.01037379721928818
2025-06-26,-0.002845050908497654,0.014437811273156465
2025-06-27,-0.005428020019169311,-0.003968453746910348
2025-06-30,0.0072518518775762375,-0.003944850632872865
2025-07-01,4.146452908901366e-05,0.008486496945270408
2025-07-02,-0.00014589170342166335,-0.0006046284043123001
2025-07-03,0.005777339411152688,-0.0004920818261059384
2025-07-04,0.0027305536344256753,0.005908199142806121
2025-07-07,-0.0039698464708096265,0.0023031603813967755
2025-07-08,0.008776306557280428,-0.005283762499315945
2025-07-09,-0.0009150055032301485,0.008093741853570851
2025-07-10,0.004825120472094269,-0.001
2025-07-11,0.0037884191511710352,0.003875048913823324
2025-07-14,-0.0003001110600406448,0.002778790288823072
2025-07-15,5.600947091916053e-05,-0.001
2025-07-16,-0.002218239693767138,0.0
2025-07-17,0.008853107971420332,0.0
2025-07-18,0.007119312047659143,0.0
2025-07-21,0.005791851229346862,0.004780387315350355
2025-07-22,0.009542068328146774,0.005181768452526086
2025-07-23,-0.0006720350641097605,0.009420410980591171
2025-07-24,0.007586019256921928,-0.0031175639714440618
2025-07-25,-0.00416903980121254,0.008643045771289234
2025-07-28,0.0032497545984484233,-0.004137091121905336
2025-07-29,0.004562334414987351,-0.001
2025-07-30,-0.0011574952619873985,0.0
2025-07-31,-0.01728498792059721,0.0
2025-08-01,-0.004978719619483429,-0.018181260181124315
2025-08-04,0.0040985040726426725,-0.001
2025-08-05,0.007330666009066511,0.0027822819433016943
2025-08-06,0.0033525333621297893,-0.001
2025-08-07,-0.00026399051699471654,0.0
2025-08-08,-0.002475569844933745,0.0
2025-08-11,0.006219240796923042,0.0
2025-08-12,0.003950634853296359,0.0
2025-08-13,0.008598082981559646,0.0
2025-08-14,-0.0013248661328490174,0.0
2025-08-15,0.009635304852657456,-0.005812314789615635
2025-08-18,0.007978359298851462,0.010748641106844406
2025-08-19,-0.00619469778432391,0.009240690838002719
2025-08-20,0.0133460404952149,-0.008643803881780874
2025-08-21,0.0024244972984105995,0.012656506306206294
2025-08-22,0.023567983926503527,0.0024494225917539598
2025-08-25,0.020104116095880004,0.021591720630462552
2025-08-26,-0.0040191992519743175,-0.001
2025-08-27,-0.014780440984871496,0.0
2025-08-28,0.01815721358049721,0.0
2025-08-29,0.00989986105279858,0.0
2025-09-01,0.004169675687859531,0.0
2025-09-02,-0.006312428282475455,0.0
2025-09-03,-0.009694747806083148,0.0
2025-09-04,-0.021697845594505702,0.0
2025-09-05,0.02368178531923104,0.0
2025-09-08,0.001931144058470835,0.0
2025-09-09,-0.0059881231842325855,-0.0002787220515224611
2025-09-10,0.002073592863807927,-0.007042018595934525
2025-09-11,0.025193222167393864,0.00042426955847700196
2025-09-12,-0.006218480272988519,0.0265053651685306
2025-09-15,0.001523349161749274,-0.005120729526157904
2025-09-16,-0.0016507373846206264,0.0016453149740077357
2025-09-17,0.007286875838726781,-0.0025664859390918107
2025-09-18,-0.011617676149236172,0.005987895798008476
2025-09-19,0.0011145092073604757,-0.014286721124464089
2025-09-22,0.0031974774615876334,-0.0007709595118129764
2025-09-23,-0.0002894000524776841,-0.001
2025-09-24,0.011049599461166126,0.0
2025-09-25,0.006455257849785928,0.0
2025-09-26,-0.008982687200291994,0.0
2025-09-29,0.015058140789952323,0.0
2025-09-30,0.004940448313935086,0.0
2025-10-09,0.014670903310020134,0.0
2025-10-10,-0.020506548523861245,0.0
2025-10-13,-0.005729641872780952,0.0
2025-10-14,-0.011920994648836641,0.0
2025-10-15,0.014103253774731678,0.0
2025-10-16,0.0012209190331010367,0.0
2025-10-17,-0.021485569113877917,0.0
2025-10-20,0.003943215854609633,0.0
2025-10-21,0.01549455923519466,0.0
2025-10-22,-0.0032944720116856313,0.0
