Date,Benchmark,Strategy,Bench_Cum,Strat_Cum
2026-01-05,0.019554789094467062,0.0,0.01955478909446695,0.0
2026-01-06,0.017239223248949748,0.0,0.03713112171820243,0.0
2026-01-07,-0.002418000842792506,0.0,0.03462333779180149,0.0
2026-01-08,-0.006047547779507043,0.0,0.028366403722712485,0.0
2026-01-09,0.006662053374446947,0.0,0.03521743559280144,0.0
2026-01-12,0.008321743635972795,0.0,0.043832249699294,0.0
2026-01-13,-0.005527389568459731,-0.007547385519926132,0.03806258221108427,-0.007547385519926175
2026-01-14,-0.002739763370895154,0.0,0.035218536371645515,-0.007547385519926175
2026-01-15,8.078934461488996e-06,0.0,0.03522689983435412,-0.007547385519926175
2026-01-16,-0.0036656874589807292,0.0,0.03143208157043187,-0.007547385519926175
2026-01-19,0.0013303228948977064,0.0,0.032804219283077085,-0.007547385519926175
2026-01-20,-0.0035402834257588778,0.0,0.02914779962349545,-0.007547385519926175
2026-01-21,0.0029295658720391304,0.0,0.03216275589455675,-0.007547385519926175
2026-01-22,-0.00014563437962960494,0.0,0.032012437511925285,-0.007547385519926175
2026-01-23,-0.0007507722353682108,-0.007984699786771077,0.031237631227286622,-0.015471821699145627
2026-01-26,0.0011708375384286028,0.0,0.032445042956967596,-0.015471821699145627
2026-01-27,0.000283120398183925,0.0,0.03273734920863247,-0.015471821699145627
2026-01-28,0.004081375306289529,0.0,0.03695233792357566,-0.015471821699145627
2026-01-29,0.007344583240092042,0.0,0.04456832068546346,-0.015471821699145627
2026-01-30,-0.013605229618566953,0.0,0.030356728830256863,-0.015471821699145627
2026-02-02,-0.025603490379320415,-0.023561889586943274,0.003976000236383337,-0.03866916593150471
2026-02-03,0.017111666813660657,0.0,0.021155703041340068,-0.03866916593150471
2026-02-04,0.007962242776901052,0.006624135850535309,0.029286392661972194,-0.03230117988932668
2026-02-05,-0.008922782913488518,0.0,0.020102293624441714,-0.03230117988932668
2026-02-06,-0.00523646836354277,0.0,0.014760560236299902,-0.03230117988932668
2026-02-09,0.01733857759844369,0.0,0.03235506495379714,-0.03230117988932668
2026-02-10,0.0012496391841803438,0.001337297971804027,0.03364513629495036,-0.031007078219875472
2026-02-11,-0.001338301458042997,0.0,0.03226180750194785,-0.031007078219875472
2026-02-12,0.002228980937765221,0.0,0.03456269939365275,-0.031007078219875472
2026-02-13,-0.012883442740398246,0.0,0.02123397009466288,-0.031007078219875472
2026-02-24,0.009891595389818554,0.0,0.031335603325177486,-0.031007078219875472
2026-02-25,0.008101193364192325,0.0,0.039690652471090715,-0.031007078219875472
2026-02-26,-0.0021255111290636114,0.0,0.037480778418480076,-0.031007078219875472
2026-02-27,-2.6590843249814828e-05,0.0,0.03745319092972643,-0.031007078219875472
2026-03-02,0.002361644052598397,0.0,0.03990328608793492,-0.031007078219875472
2026-03-03,-0.01763679334956673,-0.01809582315742619,0.02156272672766657,-0.0485418027732063
2026-03-04,-0.012086390583100447,-0.012071058160969556,0.009215720607298916,-0.060026910009662204
2026-03-05,0.009203432392279807,0.0055043258313220945,0.01850396926113418,-0.05485299184968073
2026-03-06,0.002330135227343069,0.0,0.020877221239098187,-0.05485299184968073
2026-03-09,-0.009646145434936741,0.0,0.011029691091811733,-0.05485299184968073
2026-03-10,0.01329350964313996,0.0,0.024469824039841548,-0.05485299184968073
2026-03-11,0.00463066019403397,0.0,0.029213795674011944,-0.05485299184968073
2026-03-12,-0.0045589150431082975,0.0,0.024521697418339095,-0.05485299184968073
2026-03-13,-0.0048403100135758275,0.0,0.01956269478719941,-0.05485299184968073
2026-03-16,-0.0018864837806881567,0.0,0.017639306300088586,-0.05485299184968073
2026-03-17,-0.008242106829545725,-0.011419200261210682,0.009251814423618443,-0.06564581481203335
2026-03-18,0.004260607131085596,0.0,0.01355183990121267,-0.06564581481203335
2026-03-19,-0.016393758456231883,-0.0160941121473493,-0.003064084144997259,-0.08068341585379368
2026-03-20,-0.006088180900338876,-0.007255735676791997,-0.009133610346767518,-0.0873537339916498
2026-03-23,-0.03254468880648398,0.0,-0.04138104864683623,-0.0873537339916498
2026-03-24,0.011386409678035713,0.010696179918270534,-0.030465820541600186,-0.07759190532868665
2026-03-25,0.01551930909820149,0.0,-0.015419319929314113,-0.07759190532868665
2026-03-26,-0.012873343559536744,0.0,-0.028094165285946326,-0.07759190532868665
2026-03-27,0.006564891228794186,0.0,-0.02171370919641824,-0.07759190532868665
2026-03-30,-0.0010762664081503577,0.0,-0.022766605868764223,-0.07759190532868665
2026-03-31,-0.008356961540039287,0.0,-0.030933307759161033,-0.07759190532868665
2026-04-01,0.015400497431772027,0.0,-0.016009198654090118,-0.07759190532868665
2026-04-02,-0.011761954573629841,-0.011877163989551354,-0.02758285376039027,-0.08854749753438751
