train_start,train_end,test_end,train_rows,test_rows,train_directional_accuracy,train_spearman_ic,train_rmse,test_directional_accuracy,test_spearman_ic,test_rmse,strategy_cumulative_return,strategy_sharpe_like,strategy_max_drawdown,strategy_win_rate,strategy_trade_count,split_idx,l2,top_k,min_pred
2019-05-21,2023-01-11,2023-02-10,3705,34,0.594331983805668,0.01815274407098491,0.032874965513292595,0.5,0.7647058823529411,0.026578633358602756,-0.06734327028522813,-6.66902887456548,-0.06734327028522813,0.16666666666666666,6,2,1.0,3,0.01
2019-05-21,2023-01-11,2023-02-10,3705,34,0.594331983805668,0.01815274407098491,0.032874965513292595,0.5,0.7647058823529411,0.026578633358602756,-0.14520201669059707,-3.1804417152674147,-0.2034366320289671,0.35294117647058826,17,2,1.0,5,0.0
2019-05-21,2023-01-11,2023-02-10,3705,34,0.594331983805668,0.01815274407098491,0.032874965513292595,0.5,0.7647058823529411,0.026578633358602756,-0.1691644518057226,-5.583848665707467,-0.1872505735767438,0.3076923076923077,13,2,1.0,5,0.005
2019-05-21,2023-01-11,2023-02-10,3705,34,0.594331983805668,0.01815274407098491,0.032874965513292595,0.5,0.7647058823529411,0.026578633358602756,-0.06734327028522813,-6.66902887456548,-0.06734327028522813,0.16666666666666666,6,2,1.0,5,0.01
2019-05-21,2023-01-11,2023-02-10,3705,34,0.594331983805668,0.01815274407098491,0.032874965513292595,0.5,0.7647058823529411,0.026578633358602756,-0.14520201669059707,-3.1804417152674147,-0.2034366320289671,0.35294117647058826,17,2,1.0,10,0.0
2019-05-21,2023-01-11,2023-02-10,3705,34,0.594331983805668,0.01815274407098491,0.032874965513292595,0.5,0.7647058823529411,0.026578633358602756,-0.1691644518057226,-5.583848665707467,-0.1872505735767438,0.3076923076923077,13,2,1.0,10,0.005
2019-05-21,2023-01-11,2023-02-10,3705,34,0.594331983805668,0.01815274407098491,0.032874965513292595,0.5,0.7647058823529411,0.026578633358602756,-0.06734327028522813,-6.66902887456548,-0.06734327028522813,0.16666666666666666,6,2,1.0,10,0.01
2019-05-21,2023-01-11,2023-02-10,3705,34,0.5940620782726046,0.02037119564536678,0.03287677605947701,0.5,0.7647058823529411,0.026464691906261727,-0.14520201669059707,-3.1804417152674147,-0.2034366320289671,0.35294117647058826,17,2,10.0,3,0.0
2019-05-21,2023-01-11,2023-02-10,3705,34,0.5940620782726046,0.02037119564536678,0.03287677605947701,0.5,0.7647058823529411,0.026464691906261727,-0.17069969140564722,-5.347113276606909,-0.18875239316904802,0.2857142857142857,14,2,10.0,3,0.005
2019-05-21,2023-01-11,2023-02-10,3705,34,0.5940620782726046,0.02037119564536678,0.03287677605947701,0.5,0.7647058823529411,0.026464691906261727,-0.06734327028522813,-6.66902887456548,-0.06734327028522813,0.16666666666666666,6,2,10.0,3,0.01
2019-05-21,2023-01-11,2023-02-10,3705,34,0.5940620782726046,0.02037119564536678,0.03287677605947701,0.5,0.7647058823529411,0.026464691906261727,-0.14520201669059707,-3.1804417152674147,-0.2034366320289671,0.35294117647058826,17,2,10.0,5,0.0
2019-05-21,2023-01-11,2023-02-10,3705,34,0.5940620782726046,0.02037119564536678,0.03287677605947701,0.5,0.7647058823529411,0.026464691906261727,-0.17069969140564722,-5.347113276606909,-0.18875239316904802,0.2857142857142857,14,2,10.0,5,0.005
2019-05-21,2023-01-11,2023-02-10,3705,34,0.5940620782726046,0.02037119564536678,0.03287677605947701,0.5,0.7647058823529411,0.026464691906261727,-0.06734327028522813,-6.66902887456548,-0.06734327028522813,0.16666666666666666,6,2,10.0,5,0.01
2019-05-21,2023-01-11,2023-02-10,3705,34,0.5940620782726046,0.02037119564536678,0.03287677605947701,0.5,0.7647058823529411,0.026464691906261727,-0.14520201669059707,-3.1804417152674147,-0.2034366320289671,0.35294117647058826,17,2,10.0,10,0.0
2019-05-21,2023-01-11,2023-02-10,3705,34,0.5940620782726046,0.02037119564536678,0.03287677605947701,0.5,0.7647058823529411,0.026464691906261727,-0.17069969140564722,-5.347113276606909,-0.18875239316904802,0.2857142857142857,14,2,10.0,10,0.005
2019-05-21,2023-01-11,2023-02-10,3705,34,0.5940620782726046,0.02037119564536678,0.03287677605947701,0.5,0.7647058823529411,0.026464691906261727,-0.06734327028522813,-6.66902887456548,-0.06734327028522813,0.16666666666666666,6,2,10.0,10,0.01
2019-05-21,2023-01-11,2023-02-10,3705,34,0.5919028340080972,0.02072300801210452,0.032885905333003666,0.5,0.7647058823529411,0.025784403483665595,-0.14520201669059707,-3.1804417152674147,-0.2034366320289671,0.35294117647058826,17,2,100.0,3,0.0
2019-05-21,2023-01-11,2023-02-10,3705,34,0.5919028340080972,0.02072300801210452,0.032885905333003666,0.5,0.7647058823529411,0.025784403483665595,-0.17825612955616332,-6.233185387205371,-0.1887523931690478,0.23076923076923078,13,2,100.0,3,0.005
2019-05-21,2023-01-11,2023-02-10,3705,34,0.5919028340080972,0.02072300801210452,0.032885905333003666,0.5,0.7647058823529411,0.025784403483665595,-0.06734327028522813,-6.66902887456548,-0.06734327028522813,0.16666666666666666,6,2,100.0,3,0.01
2019-05-21,2023-01-11,2023-02-10,3705,34,0.5919028340080972,0.02072300801210452,0.032885905333003666,0.5,0.7647058823529411,0.025784403483665595,-0.14520201669059707,-3.1804417152674147,-0.2034366320289671,0.35294117647058826,17,2,100.0,5,0.0
2019-05-21,2023-01-11,2023-02-10,3705,34,0.5919028340080972,0.02072300801210452,0.032885905333003666,0.5,0.7647058823529411,0.025784403483665595,-0.17825612955616332,-6.233185387205371,-0.1887523931690478,0.23076923076923078,13,2,100.0,5,0.005
2019-05-21,2023-01-11,2023-02-10,3705,34,0.5919028340080972,0.02072300801210452,0.032885905333003666,0.5,0.7647058823529411,0.025784403483665595,-0.06734327028522813,-6.66902887456548,-0.06734327028522813,0.16666666666666666,6,2,100.0,5,0.01
2019-05-21,2023-01-11,2023-02-10,3705,34,0.5919028340080972,0.02072300801210452,0.032885905333003666,0.5,0.7647058823529411,0.025784403483665595,-0.14520201669059707,-3.1804417152674147,-0.2034366320289671,0.35294117647058826,17,2,100.0,10,0.0
2019-05-21,2023-01-11,2023-02-10,3705,34,0.5919028340080972,0.02072300801210452,0.032885905333003666,0.5,0.7647058823529411,0.025784403483665595,-0.17825612955616332,-6.233185387205371,-0.1887523931690478,0.23076923076923078,13,2,100.0,10,0.005
2019-05-21,2023-01-11,2023-02-10,3705,34,0.5919028340080972,0.02072300801210452,0.032885905333003666,0.5,0.7647058823529411,0.025784403483665595,-0.06734327028522813,-6.66902887456548,-0.06734327028522813,0.16666666666666666,6,2,100.0,10,0.01
2019-05-21,2026-05-06,2026-06-05,11513,286,0.5541561712846348,0.030418633173021143,0.032869135554552405,0.36013986013986016,-0.02447552447552448,,-0.3169472517170904,-8.678670122448333,-0.3169472517170904,0.16326530612244897,49,3,0.1,3,0.0
2019-05-21,2026-05-06,2026-06-05,11513,286,0.5541561712846348,0.030418633173021143,0.032869135554552405,0.36013986013986016,-0.02447552447552448,,-0.22984554272157787,-7.000223014899763,-0.22984554272157787,0.22857142857142856,35,3,0.1,3,0.005
2019-05-21,2026-05-06,2026-06-05,11513,286,0.5541561712846348,0.030418633173021143,0.032869135554552405,0.36013986013986016,-0.02447552447552448,,-0.011686643071565528,-2.424186856052119,-0.018718413455958482,0.42857142857142855,7,3,0.1,3,0.01
2019-05-21,2026-05-06,2026-06-05,11513,286,0.5541561712846348,0.030418633173021143,0.032869135554552405,0.36013986013986016,-0.02447552447552448,,-0.30689090120656304,-8.609895486330542,-0.30689090120656304,0.1728395061728395,81,3,0.1,5,0.0
2019-05-21,2026-05-06,2026-06-05,11513,286,0.5541561712846348,0.030418633173021143,0.032869135554552405,0.36013986013986016,-0.02447552447552448,,-0.21278736563847256,-6.767844972038989,-0.21278736563847256,0.25,56,3,0.1,5,0.005
2019-05-21,2026-05-06,2026-06-05,11513,286,0.5541561712846348,0.030418633173021143,0.032869135554552405,0.36013986013986016,-0.02447552447552448,,-0.012152654751799608,-2.4695941928449945,-0.019219500621270424,0.45454545454545453,11,3,0.1,5,0.01
2019-05-21,2026-05-06,2026-06-05,11513,286,0.5541561712846348,0.030418633173021143,0.032869135554552405,0.36013986013986016,-0.02447552447552448,,-0.2903548371598995,-8.859131966792168,-0.2903548371598995,0.19480519480519481,154,3,0.1,10,0.0
2019-05-21,2026-05-06,2026-06-05,11513,286,0.5541561712846348,0.030418633173021143,0.032869135554552405,0.36013986013986016,-0.02447552447552448,,-0.2092506988419125,-6.830786454813798,-0.2092506988419125,0.3,80,3,0.1,10,0.005
2019-05-21,2026-05-06,2026-06-05,11513,286,0.5541561712846348,0.030418633173021143,0.032869135554552405,0.36013986013986016,-0.02447552447552448,,-0.012104692404980688,-2.4557043144185515,-0.019219500621270424,0.5625,16,3,0.1,10,0.01
2019-05-21,2026-05-06,2026-06-05,11513,286,0.5538087379484061,0.030001748789186607,0.03286927710097852,0.36013986013986016,-0.023476523476523473,,-0.3169472517170904,-8.678670122448333,-0.3169472517170904,0.16326530612244897,49,3,1.0,3,0.0
