Date,Benchmark,Strategy,Bench_Cum,Strat_Cum
2025-11-17,-0.005806592689270709,-0.003770064834089648,0.12234967570493471,-0.022629329507425133
2025-11-18,-0.005908570520893899,-0.004395566958912411,0.1157181934969298,-0.02692542773325235
2025-11-19,0.002784975172170412,0.0,0.11882544096495762,-0.02692542773325235
2025-11-20,-0.004925208895148803,-0.003025051776707921,0.11331499195099815,-0.029869028696957067
2025-11-21,-0.024790414707551098,-0.022852397345447084,0.08571545160039906,-0.052038847130298715
2025-11-24,-3.641588878902646e-05,-0.0017002284033747483,0.08567591430725718,-0.05365059760770363
2025-11-25,0.008676860764657957,0.0,0.09509617305124385,-0.05365059760770363
2025-11-26,0.005532858262083634,0.0,0.10115518496008669,-0.05365059760770363
2025-11-27,-0.0013435643311930229,0.0,0.09967571213046611,-0.05365059760770363
2025-11-28,0.003579881510231253,0.0,0.10361242087957234,-0.05365059760770363
2025-12-01,0.011055017402061301,0.012117620578121047,0.11581287539752716,-0.042183094615182215
2025-12-02,-0.005385080713908683,-0.005687364066355061,0.10980413300189307,-0.04763054806501521
2025-12-03,-0.004252088266831655,0.0,0.10508514786947454,-0.04763054806501521
2025-12-04,0.0026075486550858618,0.0,0.1079667111605569,-0.04763054806501521
2025-12-05,0.009626380335966717,0.009653391369924602,0.11863242012177855,-0.03843695301672623
2025-12-08,0.007419513593500515,0.0,0.12693212856900238,-0.03843695301672623
2025-12-09,-0.005243621794813608,0.0,0.12102292269836235,-0.03843695301672623
2025-12-10,-0.0010673449574526567,0.0,0.11982640453463134,-0.03843695301672623
2025-12-11,-0.0065030821898808405,-0.006946578242004786,0.11254408138754379,-0.04511652595721616
2025-12-12,0.005556614519057118,0.0,0.1187260599832729,-0.04511652595721616
2025-12-15,-0.004991083449870079,-0.00598828992495587,0.11314240486035199,-0.05083464504433344
2025-12-16,-0.011231336482473778,-0.007030587289647117,0.10064032795845534,-0.05750783492465816
2025-12-17,0.017228138576318636,0.008476503587559359,0.11960231205120841,-0.04951879670615045
2025-12-18,-0.005436962716695887,0.0,0.11351507602305944,-0.04951879670615045
2025-12-19,0.005619629905942003,0.0,0.11977261864499589,-0.04951879670615045
2025-12-22,0.009284342413942492,0.0,0.1301689710622531,-0.04951879670615045
2025-12-23,0.0017625938857263601,0.0,0.13216099998048514,-0.04951879670615045
2025-12-24,0.004579427902688227,0.0,0.1373456496541312,-0.04951879670615045
2025-12-25,0.0018120219555343986,0.0012665735250889654,0.13940654494233606,-0.04831494237796374
2025-12-26,0.005439440375016563,0.0070730906914096,0.14560427890645355,-0.04158358765574366
2025-12-29,-0.005030021995563516,-0.0048064334838304745,0.1398418641853425,-0.046190152391487715
2025-12-30,0.0022041580619797663,0.0034433141162881764,0.14235425581966865,-0.04290588547896268
2025-12-31,-0.0024514873581253094,-0.0031023294773859234,0.13955378880302605,-0.045875106763073936
2026-01-05,0.019554789094467062,0.019253041423946127,0.16183752280486985,-0.02750530066996537
2026-01-06,0.017239223248949748,0.0,0.1818666992395097,-0.02750530066996537
2026-01-07,-0.002418000842792506,0.0,0.17900894456468008,-0.02750530066996537
2026-01-08,-0.006047547779507043,-0.00736215120339162,0.1718788316399591,-0.034664953690930034
2026-01-09,0.006662053374446947,0.003944800201761578,0.17968595096472906,-0.030856899805482563
2026-01-12,0.008321743635972795,0.0040200819341339455,0.18950299501961632,-0.026960865136800072
2026-01-13,-0.005527389568459731,-0.0041728235171986094,0.1829281485732932,-0.031021185721911815
2026-01-14,-0.002739763370895154,-0.007264043769533768,0.17968720536143112,-0.038059890240578764
2026-01-15,8.078934461488996e-06,-0.0015732172956236523,0.17969673597704827,-0.03957323105860644
2026-01-16,-0.0036656874589807292,-0.0044583142773399476,0.17537233644657668,-0.04385511543491738
2026-01-19,0.0013303228948977064,-0.00033370175539298996,0.17693596117578103,-0.04417418266130679
2026-01-20,-0.0035402834257588778,-0.005468067104614338,0.17276927429925082,-0.0494007023708376
2026-01-21,0.0029295658720391304,0.0036242607186315334,0.17620497914101407,-0.045955482677281556
2026-01-22,-0.00014563437962960494,0.0011908678069282308,0.17603368325855961,-0.044819341775225396
2026-01-23,-0.0007507722353682108,-0.0027855836394917177,0.17515074982131118,-0.04748007738953519
2026-01-26,0.0011708375384286028,0.00039716904019171384,0.17652666043251442,-0.0471017659661086
2026-01-27,0.000283120398183925,1.4267034331050255e-05,0.17685975912909013,-0.04708817093428963
2026-01-28,0.004081375306289529,0.005031299016390545,0.18166296548896543,-0.042293786586004356
2026-01-29,0.007344583240092042,0.0030831969692413086,0.19034178750073316,-0.03934098969138278
2026-01-30,-0.013605229618566953,-0.013054881176563782,0.1741469141572103,-0.05188227892215724
2026-02-02,-0.025603490379320415,-0.021863076228078093,0.14408465493667744,-0.07261104893127379
2026-02-03,0.017111666813660657,0.012642114665358806,0.16366185035857583,-0.06088689147247617
2026-02-04,0.007962242776901052,0.006832721588597268,0.17292720852134869,-0.05447019306170542
2026-02-05,-0.008922782913488518,-0.01091726506659052,0.16246143366638877,-0.064792792592413
2026-02-06,-0.00523646836354277,-0.0051452975737170115,0.15637424114515608,-0.06960471196760987
2026-02-09,0.01733857759844369,0.018190186342982306,0.17642412565809273,-0.05268064830566799
2026-02-10,0.0012496391841803438,0.0018029904867861157,0.17789423134273008,-0.050972640526614876
2026-02-11,-0.001338301458042997,-0.00037909276940983894,0.17631785377550369,-0.051332409936563295
2026-02-12,0.002228980937765221,0.002811427902865038,0.17893984384832207,-0.04866529940331521
2026-02-13,-0.012883442740398246,-0.01370986392527207,0.16375103987572825,-0.06170796869588524
2026-02-24,0.009891595389818554,0.010057370708671298,0.17526239429665957,-0.052271217904067524
2026-02-25,0.008101193364192325,0.010732456180573946,0.18478342220652055,-0.042099760279154186
2026-02-26,-0.0021255111290636114,-0.0029933543386589934,0.18226515185709058,-0.04496709511772512
2026-02-27,-2.6590843249814828e-05,-0.00030283200556052714,0.1822337144297579,-0.0452563096476869
2026-03-02,0.002361644052598397,0.001107630811637006,0.18502572965022224,-0.044198806119036815
2026-03-03,-0.01763679334956673,-0.01816107349234669,0.16412567574246184,-0.061557181845181774
2026-03-04,-0.012086390583100447,-0.014667450350426825,0.1500555981376226,-0.07532174528718216
2026-03-05,0.009203432392279807,0.002458188447100329,0.1606400570824451,-0.07304871188416207
2026-03-06,0.002330135227343069,0.002286509030537842,0.16334450536571832,-0.07092922939301638
2026-03-09,-0.009646145434936741,0.0,0.15212271507602604,-0.07092922939301638
2026-03-10,0.01329350964313996,0.0,0.16743846949896968,-0.07092922939301638
2026-03-11,0.00463066019403397,0.0,0.17284448034866262,-0.07092922939301638
2026-03-12,-0.0045589150431082975,0.0,0.16749758200397458,-0.07092922939301638
2026-03-13,-0.0048403100135758275,0.0,0.16184653176697505,-0.07092922939301638
2026-03-16,-0.0018864837806881567,-0.0011532074603724518,0.15965472712914797,-0.07200064073689427
2026-03-17,-0.008242106829545725,-0.011414459156105117,0.15009672898276172,-0.08259325152009478
2026-03-18,0.004260607131085596,0.0,0.15499683930770392,-0.08259325152009478
2026-03-19,-0.016393758456231883,-0.014699108805523331,0.1360621001063822,-0.09607831313492221
2026-03-20,-0.006088180900338876,-0.00851455280773683,0.1291455485269155,-0.10377480207179346
2026-03-23,-0.03254468880648398,-0.03100187239681107,0.09239785803288036,-0.13155946129677043
2026-03-24,0.011386409678035713,0.011472803832128564,0.10483634757585136,-0.12159601335636028
2026-03-25,0.01551930909820149,0.0,0.12198264435680906,-0.12159601335636028
2026-03-26,-0.012873343559536744,0.0,0.10753897630816645,-0.12159601335636028
2026-03-27,0.006564891228794186,0.0,0.1148098492192795,-0.12159601335636028
2026-03-30,-0.0010762664081503577,-0.0009572751491269682,0.11361001682708949,-0.12243688766366823
2026-03-31,-0.008356961540039287,-0.008586691677142377,0.10430362074586297,-0.1299722515365338
2026-04-01,0.015400497431772027,0.015825561647093922,0.12131044582105632,-0.11620357376854284
2026-04-02,-0.011761954573629841,-0.011442916412720217,0.10812164329437235,-0.1263167823997703
2026-04-03,-0.008128474019420542,-0.004272059869624256,0.09911430530649645,-0.13004920941244436
2026-04-07,-7.055551789962126e-06,0.0,0.0991065504485924,-0.13004920941244436
2026-04-08,0.03686764029625538,0.033250217098455104,0.13962801539778913,-0.1011231567604356
2026-04-09,-0.005898038287662789,-0.006949432840760272,0.1329064457292799,-0.10736984101464353
2026-04-10,0.013389942464198902,0.013696992879567493,0.1480759978549151,-0.09514349208293404
2026-04-13,0.002100907587265407,0.0031252437183559856,0.1504879994295658,-0.09231559496555275
2026-04-14,0.011819296731566453,0.011795336535598833,0.16408595848093022,-0.0816091519400568
2026-04-15,-0.002755881613564474,-0.003531028791475155,0.16087787539134402,-0.08485201646638374
2026-04-16,0.010699420738273149,0.007104833243886333,0.1732985962059086,-0.07835004264989853
2026-04-17,-0.0017454667669764496,-0.0005445561265161047,0.1712506424984912,-0.07885193278067681
2026-04-20,0.0068838812532441285,0.004191793428138468,0.17931339283923675,-0.07499067036616447
2026-04-21,0.0005680521550617021,0.0005034881621457377,0.17998330435353216,-0.07452493911881952
2026-04-22,0.00782941203377959,0.00755853158213049,0.1892218798362968,-0.06752970664267499
2026-04-23,-0.0034221639962668865,-0.0022200402973791555,0.18515216753554808,-0.06959982827003719
2026-04-24,-0.0029703695142667685,-0.003976759986236811,0.1816318276673332,-0.07329980644416079
2026-04-27,0.0005861384216068188,-0.000828342645588398,0.18232442748172262,-0.07406743173415808
2026-04-28,-0.0036502274210975637,-0.004494604318367179,0.1780086744358953,-0.07822913225400252
2026-04-29,0.012098081854048518,0.00811844231244041,0.19226031980400005,-0.07074578863891845
2026-04-30,0.0021368399395688994,0.003988753799261224,0.19480798927372045,-0.0670392223728723
2026-05-06,0.015874057092535754,0.01566881467196024,0.21377443951006936,-0.05242083285202481
2026-05-07,0.006111194311025297,0.0004838743666334411,0.2211920509596712,-0.051962323582686154
2026-05-08,-0.0053221465559734555,-0.006433340187622594,0.2146926878914741,-0.05806137246576204
2026-05-11,0.017114833834615675,0.01683447596854959,0.2354819514048594,-0.04220432927668827
2026-05-12,-0.0017034824444111714,0.0,0.23337732959025437,-0.04220432927668827
2026-05-13,0.010149590673243737,0.005924218562531558,0.24589560463125393,-0.036530138385077016
2026-05-14,-0.01744915909563792,-0.008602576324483358,0.22415577400948705,-0.0448184614059588
2026-05-15,-0.013251081728832702,-0.006273519653478388,0.20793438579926482,-0.05081081156096834
2026-05-18,-0.004887525808056872,-0.005312173665458497,0.20203057531423152,-0.055853069371332054
2026-05-19,0.004870055797476545,0.006038507053993114,0.2078845312862847,-0.05015183147072477
2026-05-20,0.0014959877752587596,-0.00021865201914744725,0.20969151177901302,-0.05035951769065716
2026-05-21,-0.014476477211921468,-0.011686431755065951,0.1921794401752892,-0.0614574263790133
2026-05-22,0.011029075516992492,0.011631985472047912,0.20532807725078817,-0.050540312797755504
2026-05-25,0.015269736323770896,0.0,0.22373311917404526,-0.050540312797755504
2026-05-26,0.0052819787615787156,0.0,0.2301968515193631,-0.050540312797755504
2026-05-27,-0.010057329343167795,0.0,0.21782435662670463,-0.050540312797755504
2026-05-28,-0.0005213289410322582,0.0,0.21718946954450113,-0.050540312797755504
2026-05-29,-0.0049488768995872906,0.0,0.2111657486962515,-0.050540312797755504
2026-06-01,-0.0122069204189206,-0.006578949661612876,0.1963811447877939,-0.05678676028558982
2026-06-02,0.012891777661396351,0.0,0.21180462450468496,-0.05678676028558982
