model_trial,strategy_trial,model_config,strategy_config,sentiment_column,tech_window,sent_window,train_lookback_days,max_iter,max_depth,learning_rate,mode,top_k,prob_threshold,sent_break_threshold,trend_filter,alpha_buy,alpha_sell,fee_rate,success,observations,active_days,active_day_rate,strategy_cumulative_return,benchmark_cumulative_return,excess_cumulative_return,strategy_annualized_return,benchmark_annualized_return,strategy_max_drawdown,benchmark_max_drawdown,strategy_sharpe_like,benchmark_sharpe_like,avg_strategy_daily_return,avg_benchmark_daily_return,outperform_day_rate,avg_turnover,avg_selected_count
1,111,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top5_p0.49_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,5,0.49,1.2,True,1.0,1.0,0.001,True,303,113,0.37293729372937295,0.29470573219657403,0.27864357014025165,0.016062162056322382,0.23962632818496288,0.2268225825451804,-0.01940064831982735,-0.13878857107014486,2.7188012320944104,1.36395989578361,0.0008653947071705246,0.0008622317269512388,0.46534653465346537,0.4711771177117711,1.386138613861386
1,129,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top5_p0.498_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,5,0.498,1.6,True,1.0,1.0,0.001,True,303,107,0.35313531353135313,0.2876088922947797,0.27864357014025165,0.008965322154528055,0.23397249009457122,0.2268225825451804,-0.01940064831982735,-0.13878857107014486,2.702396419983293,1.36395989578361,0.0008468487234062293,0.0008622317269512388,0.46204620462046203,0.44829482948294824,1.3036303630363035
1,141,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top5_p0.5_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,5,0.5,1.6,True,1.0,1.0,0.001,True,303,105,0.3465346534653465,0.28683108434337967,0.27864357014025165,0.008187514203128021,0.23335251551257152,0.2268225825451804,-0.01940064831982735,-0.13878857107014486,2.696444463827901,1.36395989578361,0.0008448488742497626,0.0008622317269512388,0.46204620462046203,0.44037403740374037,1.283828382838284
1,123,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top5_p0.498_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,5,0.498,1.2,True,1.0,1.0,0.001,True,303,106,0.34983498349834985,0.28255390970156213,0.27864357014025165,0.003910339561310483,0.22994214000623492,0.2268225825451804,-0.01940064831982735,-0.13878857107014486,2.662894712829867,1.36395989578361,0.0008338370463698366,0.0008622317269512388,0.46204620462046203,0.44565456545654564,1.2904290429042904
1,135,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top5_p0.5_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,5,0.5,1.2,True,1.0,1.0,0.001,True,303,104,0.3432343234323432,0.28177915532153786,0.27864357014025165,0.0031355851812862046,0.22932419035966323,0.2268225825451804,-0.01940064831982735,-0.13878857107014486,2.656935065128151,1.36395989578361,0.0008318371972133701,0.0008622317269512388,0.46204620462046203,0.4377337733773377,1.2706270627062706
1,81,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top3_p0.49_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,3,0.49,1.6,True,1.0,1.0,0.001,False,303,114,0.37623762376237624,0.2686598159087894,0.27864357014025165,-0.00998375423146225,0.2188505288484459,0.2268225825451804,-0.02553365769100069,-0.13878857107014486,2.4812641354617946,1.36395989578361,0.0007985514451298862,0.0008622317269512388,0.4521452145214521,0.5291529152915291,0.9570957095709571
1,75,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top3_p0.49_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,3,0.49,1.2,True,1.0,1.0,0.001,False,303,113,0.37293729372937295,0.26336747564564167,0.27864357014025165,-0.015276094494609982,0.21462030228061946,0.2268225825451804,-0.02553365769100069,-0.13878857107014486,2.4405424273149823,1.36395989578361,0.0007847201808324336,0.0008622317269512388,0.4521452145214521,0.5269526952695269,0.9471947194719472
1,9,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top1_p0.49_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,1,0.49,1.6,True,1.0,1.0,0.001,False,303,114,0.37623762376237624,0.25978417930756526,0.27864357014025165,-0.018859390832686396,0.21175444043968739,0.2268225825451804,-0.029596301591340857,-0.13878857107014486,2.3415779763856333,1.36395989578361,0.0007761400813111651,0.0008622317269512388,0.45544554455445546,0.5874587458745875,0.37623762376237624
1,45,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top2_p0.49_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,2,0.49,1.6,True,1.0,1.0,0.001,False,303,114,0.37623762376237624,0.2572262949142219,0.27864357014025165,-0.021417275226029764,0.20970784709596524,0.2268225825451804,-0.028731688918898324,-0.13878857107014486,2.3933961231083853,1.36395989578361,0.0007685944268161364,0.0008622317269512388,0.45544554455445546,0.5643564356435643,0.6798679867986799
1,93,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top3_p0.498_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,3,0.498,1.6,True,1.0,1.0,0.001,False,303,107,0.35313531353135313,0.2566593589050945,0.27864357014025165,-0.021984211235157147,0.20925414009481935,0.2268225825451804,-0.02553365769100069,-0.13878857107014486,2.4254738691459776,1.36395989578361,0.0007667023740405982,0.0008622317269512388,0.4521452145214521,0.49834983498349833,0.8811881188118812
1,105,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top3_p0.5_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,3,0.5,1.6,True,1.0,1.0,0.001,False,303,105,0.3465346534653465,0.2558939525328594,0.27864357014025165,-0.022749617607392247,0.20864154676304136,0.2268225825451804,-0.02553365769100069,-0.13878857107014486,2.419263363389352,1.36395989578361,0.0007646884129500741,0.0008622317269512388,0.4521452145214521,0.4895489548954895,0.8679867986798679
1,3,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top1_p0.49_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,1,0.49,1.2,True,1.0,1.0,0.001,False,303,113,0.37293729372937295,0.2533265837543537,0.27864357014025165,-0.025316986385897966,0.20658629283348584,0.2268225825451804,-0.03171065387708527,-0.13878857107014486,2.2946496062440063,1.36395989578361,0.0007591133238765373,0.0008622317269512388,0.45544554455445546,0.5874587458745875,0.37293729372937295
1,39,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top2_p0.49_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,2,0.49,1.2,True,1.0,1.0,0.001,False,303,113,0.37293729372937295,0.25261397115620476,0.27864357014025165,-0.026029598984046887,0.20601569997807045,0.2268225825451804,-0.028731688918898324,-0.13878857107014486,2.35674672815144,1.36395989578361,0.0007564420870123036,0.0008622317269512388,0.45544554455445546,0.5610561056105611,0.6732673267326733
1,87,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top3_p0.498_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,3,0.498,1.2,True,1.0,1.0,0.001,False,303,106,0.34983498349834985,0.2514170797386879,0.27864357014025165,-0.027226490401563774,0.2050572194145477,0.2268225825451804,-0.02553365769100069,-0.13878857107014486,2.3840436318815432,1.36395989578361,0.0007528711097431455,0.0008622317269512388,0.4521452145214521,0.49614961496149607,0.8712871287128713
1,99,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top3_p0.5_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,3,0.5,1.2,True,1.0,1.0,0.001,False,303,104,0.3432343234323432,0.2506548663350565,0.27864357014025165,-0.027988703805195136,0.204446752191366,0.2268225825451804,-0.02553365769100069,-0.13878857107014486,2.37782710703658,1.36395989578361,0.0007508571486526214,0.0008622317269512388,0.4521452145214521,0.48734873487348734,0.858085808580858
1,33,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top1_p0.5_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,1,0.5,1.6,True,1.0,1.0,0.001,False,303,105,0.3465346534653465,0.2502494545274294,0.27864357014025165,-0.028394115612822235,0.2041220267749042,0.2268225825451804,-0.029596301591340746,-0.13878857107014486,2.2903956713915687,1.36395989578361,0.0007507431815890702,0.0008622317269512388,0.4521452145214521,0.5346534653465347,0.3465346534653465
1,57,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top2_p0.498_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,2,0.498,1.6,True,1.0,1.0,0.001,False,303,107,0.35313531353135313,0.24997864041039342,0.27864357014025165,-0.028664929729858235,0.2039051011003774,0.2268225825451804,-0.028731688918898324,-0.13878857107014486,2.3646733181028265,1.36395989578361,0.0007491537834317111,0.0008622317269512388,0.4521452145214521,0.528052805280528,0.6336633663366337
1,69,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top2_p0.5_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,2,0.5,1.6,True,1.0,1.0,0.001,False,303,105,0.3465346534653465,0.24967761841221292,0.27864357014025165,-0.02896595172803873,0.20366396923159757,0.2268225825451804,-0.028731688918898324,-0.13878857107014486,2.362715765076071,1.36395989578361,0.0007483522036045087,0.0008622317269512388,0.4521452145214521,0.5181518151815182,0.6237623762376238
1,21,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top1_p0.498_sent1.6_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,1,0.498,1.6,True,1.0,1.0,0.001,False,303,107,0.35313531353135313,0.249235831553688,0.27864357014025165,-0.029407738586563648,0.20331006081040703,0.2268225825451804,-0.029596301591340746,-0.13878857107014486,2.2805023358562866,1.36395989578361,0.000748085570534718,0.0008622317269512388,0.4521452145214521,0.5478547854785478,0.35313531353135313
1,51,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top2_p0.498_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,2,0.498,1.2,True,1.0,1.0,0.001,False,303,106,0.34983498349834985,0.2453929057630191,0.27864357014025165,-0.033250664377232564,0.20023066453297234,0.2268225825451804,-0.028731688918898324,-0.13878857107014486,2.3275472411428684,1.36395989578361,0.0007370014436278783,0.0008622317269512388,0.4521452145214521,0.5247524752475248,0.6270627062706271
1,63,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top2_p0.5_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,2,0.5,1.2,True,1.0,1.0,0.001,False,303,104,0.3432343234323432,0.24509298810931401,0.27864357014025165,-0.03355058203093764,0.19999026862232983,0.2268225825451804,-0.028731688918898324,-0.13878857107014486,2.3255808453686666,1.36395989578361,0.0007361998638006758,0.0008622317269512388,0.4521452145214521,0.5148514851485149,0.6171617161716172
1,27,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top1_p0.5_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,1,0.5,1.2,True,1.0,1.0,0.001,False,303,104,0.3432343234323432,0.24384073353333036,0.27864357014025165,-0.034802836606921295,0.19898643150694406,0.2268225825451804,-0.03171065387708527,-0.13878857107014486,2.2429244100844365,1.36395989578361,0.0007337164241544424,0.0008622317269512388,0.4521452145214521,0.5346534653465347,0.3432343234323432
1,15,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top1_p0.498_sent1.2_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,1,0.498,1.2,True,1.0,1.0,0.001,False,303,106,0.34983498349834985,0.24283230634416375,0.27864357014025165,-0.0358112637960879,0.19817792858728045,0.2268225825451804,-0.03171065387708527,-0.13878857107014486,2.2330487810296433,1.36395989578361,0.0007310588131000902,0.0008622317269512388,0.4521452145214521,0.5478547854785478,0.34983498349834985
1,120,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top5_p0.49_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,5,0.49,1.6,False,1.0,1.0,0.001,False,303,151,0.49834983498349833,0.041680946790192186,0.27864357014025165,-0.23696262335005946,0.03454567308130363,0.2268225825451804,-0.08244184322639425,-0.13878857107014486,0.39163900249097555,1.36395989578361,0.0001541950788056035,0.0008622317269512388,0.44554455445544555,0.6134213421342134,1.9504950495049505
1,114,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top5_p0.49_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,5,0.49,1.2,False,1.0,1.0,0.001,False,303,147,0.48514851485148514,0.03637906535712254,0.27864357014025165,-0.2422645047831291,0.03016451192166114,0.2268225825451804,-0.08244184322639425,-0.13878857107014486,0.34957544483940645,1.36395989578361,0.00013724160967787855,0.0008622317269512388,0.44224422442244227,0.598899889988999,1.900990099009901
1,132,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top5_p0.498_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,5,0.498,1.6,False,1.0,1.0,0.001,False,303,142,0.46864686468646866,0.0347447419831286,0.27864357014025165,-0.24389882815712305,0.028813243816570466,0.2268225825451804,-0.0782310895453463,-0.13878857107014486,0.33798915171540206,1.36395989578361,0.00013176319828019063,0.0008622317269512388,0.44224422442244227,0.5816281628162816,1.834983498349835
1,144,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top5_p0.5_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,5,0.5,1.6,False,1.0,1.0,0.001,False,303,141,0.46534653465346537,0.031434773522646564,0.27864357014025165,-0.2472087966176051,0.02607544121657046,0.2268225825451804,-0.07808823360708117,-0.13878857107014486,0.31070924940835126,1.36395989578361,0.00012121558695062252,0.0008622317269512388,0.44224422442244227,0.5816281628162816,1.8085808580858085
1,126,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top5_p0.498_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,5,0.498,1.2,False,1.0,1.0,0.001,False,303,138,0.45544554455445546,0.02947816400414882,0.27864357014025165,-0.24916540613610283,0.024456358720418958,0.2268225825451804,-0.0782310895453463,-0.13878857107014486,0.2953630724915987,1.36395989578361,0.00011480972915246572,0.0008622317269512388,0.4389438943894389,0.567106710671067,1.7854785478547854
1,138,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top5_p0.5_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,5,0.5,1.2,False,1.0,1.0,0.001,False,303,137,0.4521452145214521,0.026185042410626025,0.27864357014025165,-0.2524585277296256,0.021730150344556165,0.2268225825451804,-0.07808823360708117,-0.13878857107014486,0.2680348949420605,1.36395989578361,0.00010426211782289757,0.0008622317269512388,0.4389438943894389,0.5671067106710671,1.7590759075907592
1,84,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top3_p0.49_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,3,0.49,1.6,False,1.0,1.0,0.001,False,303,151,0.49834983498349833,0.0006733193338381849,0.27864357014025165,-0.27797025080641347,0.0005599566331593309,0.2268225825451804,-0.09350014056801859,-0.13878857107014486,0.05522406394874325,1.36395989578361,2.18734293242144e-05,0.0008622317269512388,0.43234323432343236,0.6985698569856985,1.3003300330033003
1,78,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top3_p0.49_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,3,0.49,1.2,False,1.0,1.0,0.001,False,303,147,0.48514851485148514,-0.0030540260948083153,0.27864357014025165,-0.28169759623505997,-0.0025406357076637187,0.2268225825451804,-0.09350014056801859,-0.13878857107014486,0.023927861381622416,1.36395989578361,9.452081615632e-06,0.0008622317269512388,0.429042904290429,0.6831683168316832,1.2673267326732673
1,96,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top3_p0.498_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,3,0.498,1.6,False,1.0,1.0,0.001,False,303,142,0.46864686468646866,-0.005026845425814441,0.27864357014025165,-0.2836704155660661,-0.00418251487112542,0.2268225825451804,-0.08781245445623997,-0.13878857107014486,0.006575720460364563,1.36395989578361,2.5748605093049546e-06,0.0008622317269512388,0.43234323432343236,0.6611661166116611,1.2112211221122111
1,108,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top3_p0.5_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,3,0.5,1.6,False,1.0,1.0,0.001,False,303,141,0.46534653465346537,-0.007929898056165174,0.27864357014025165,-0.2865734681964168,-0.006599577789265343,0.2268225825451804,-0.08780413457346259,-0.13878857107014486,-0.018035033618825524,1.36395989578361,-7.063015879802806e-06,0.0008622317269512388,0.43234323432343236,0.6589658965896589,1.198019801980198
1,90,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top3_p0.498_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,3,0.498,1.2,False,1.0,1.0,0.001,False,303,138,0.45544554455445546,-0.00873295866744317,0.27864357014025165,-0.2873765288076948,-0.007268410970383443,0.2268225825451804,-0.08781245445623997,-0.13878857107014486,-0.025215390554540335,1.36395989578361,-9.846487199277432e-06,0.0008622317269512388,0.429042904290429,0.6457645764576456,1.1782178217821782
1,102,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top3_p0.5_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,3,0.5,1.2,False,1.0,1.0,0.001,False,303,137,0.4521452145214521,-0.011625197898714856,0.27864357014025165,-0.2902687680389665,-0.009677983755902453,0.2268225825451804,-0.08780413457346259,-0.13878857107014486,-0.049889454051597254,1.36395989578361,-1.948436358838518e-05,0.0008622317269512388,0.429042904290429,0.6435643564356435,1.165016501650165
1,48,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top2_p0.49_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,2,0.49,1.6,False,1.0,1.0,0.001,False,303,151,0.49834983498349833,-0.023405779937192617,0.27864357014025165,-0.30204935007744427,-0.019504891608358332,0.2268225825451804,-0.10226302532109333,-0.13878857107014486,-0.14681714522324738,1.36395989578361,-5.8363043843886777e-05,0.0008622317269512388,0.43564356435643564,0.768976897689769,0.9141914191419142
1,60,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top2_p0.498_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,2,0.498,1.6,False,1.0,1.0,0.001,False,303,142,0.46864686468646866,-0.025852015246154658,0.27864357014025165,-0.3044955853864063,-0.0215479418931398,0.2268225825451804,-0.09750328719520318,-0.13878857107014486,-0.1698487264183353,1.36395989578361,-6.696361173137811e-05,0.0008622317269512388,0.43234323432343236,0.7260726072607261,0.858085808580858
1,42,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top2_p0.49_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,2,0.49,1.2,False,1.0,1.0,0.001,False,303,147,0.48514851485148514,-0.026907479082299846,0.27864357014025165,-0.3055510492225515,-0.022429712260251367,0.2268225825451804,-0.10226302532109333,-0.13878857107014486,-0.17741568708983324,1.36395989578361,-7.032826179894408e-05,0.0008622317269512388,0.43234323432343236,0.7557755775577558,0.8910891089108911
1,72,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top2_p0.5_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,2,0.5,1.6,False,1.0,1.0,0.001,False,303,141,0.46534653465346537,-0.028345258552420094,0.27864357014025165,-0.30698882869267174,-0.02363114117500531,0.2268225825451804,-0.09750328719520318,-0.13878857107014486,-0.19128794050300568,1.36395989578361,-7.541913868330628e-05,0.0008622317269512388,0.43234323432343236,0.7227722772277227,0.8514851485148515
1,54,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top2_p0.498_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,2,0.498,1.2,False,1.0,1.0,0.001,False,303,138,0.45544554455445546,-0.02934494311255298,0.27864357014025165,-0.30798851325280463,-0.02446666811823328,0.2268225825451804,-0.09750328719520318,-0.13878857107014486,-0.20077237290963243,1.36395989578361,-7.892882968643541e-05,0.0008622317269512388,0.429042904290429,0.7128712871287128,0.834983498349835
1,66,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top2_p0.5_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,2,0.5,1.2,False,1.0,1.0,0.001,False,303,137,0.4521452145214521,-0.03182924658713038,0.27864357014025165,-0.31047281672738203,-0.02654365320868657,0.2268225825451804,-0.09750328719520318,-0.13878857107014486,-0.22227243713198133,1.36395989578361,-8.738435663836358e-05,0.0008622317269512388,0.429042904290429,0.7095709570957096,0.8283828382838284
1,6,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top1_p0.49_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,1,0.49,1.2,False,1.0,1.0,0.001,False,303,147,0.48514851485148514,-0.0332193990293399,0.27864357014025165,-0.31186296916959155,-0.02770627207724341,0.2268225825451804,-0.10061137267963649,-0.13878857107014486,-0.22672890200725695,1.36395989578361,-9.122465878602957e-05,0.0008622317269512388,0.42574257425742573,0.7854785478547854,0.48514851485148514
1,12,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top1_p0.49_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,1,0.49,1.6,False,1.0,1.0,0.001,False,303,151,0.49834983498349833,-0.03458859232860667,0.27864357014025165,-0.3132321624688583,-0.028851637379670447,0.2268225825451804,-0.10061137267963649,-0.13878857107014486,-0.23807796989178473,1.36395989578361,-9.586844576079982e-05,0.0008622317269512388,0.42574257425742573,0.7986798679867987,0.49834983498349833
1,18,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top1_p0.498_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,1,0.498,1.2,False,1.0,1.0,0.001,False,303,138,0.45544554455445546,-0.036499787662296446,0.27864357014025165,-0.3151433578025481,-0.03045085862415764,0.2268225825451804,-0.09843166899301925,-0.13878857107014486,-0.25744198565480997,1.36395989578361,-0.00010276101937183999,0.0008622317269512388,0.42244224422442245,0.7326732673267327,0.45544554455445546
1,24,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top1_p0.498_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,1,0.498,1.6,False,1.0,1.0,0.001,False,303,142,0.46864686468646866,-0.037864335144164984,0.27864357014025165,-0.31650790528441664,-0.03159299079434197,0.2268225825451804,-0.09843166899301925,-0.13878857107014486,-0.2688552538280948,1.36395989578361,-0.00010740480634661024,0.0008622317269512388,0.42244224422442245,0.7458745874587459,0.46864686468646866
1,30,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top1_p0.5_sent1.2_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,1,0.5,1.2,False,1.0,1.0,0.001,False,303,137,0.4521452145214521,-0.037954319675377546,0.27864357014025165,-0.3165978898156292,-0.03166831781660806,0.2268225825451804,-0.09843166899301925,-0.13878857107014486,-0.27003189672104866,1.36395989578361,-0.00010775735544221363,0.0008622317269512388,0.42244224422442245,0.7260726072607261,0.4521452145214521
1,36,tech10_sent20_lookback365_hgb100x3_lr0.03,discrete_top1_p0.5_sent1.6_no_trend_fee0.001,A 股,10,20,365,100,3,0.03,discrete,1,0.5,1.6,False,1.0,1.0,0.001,False,303,141,0.46534653465346537,-0.0393168071909169,0.27864357014025165,-0.31796037733116855,-0.032809015815743026,0.2268225825451804,-0.09843166899301925,-0.13878857107014486,-0.2814380193432593,1.36395989578361,-0.00011240114241698388,0.0008622317269512388,0.42244224422442245,0.7392739273927392,0.46534653465346537
