,Benchmark,Strategy
2025-09-10,0.002073592863807927,-0.00250946269218675
2025-09-11,0.025193222167393864,0.0008239344810011732
2025-09-12,-0.006218480272988519,0.014259728244268067
2025-09-15,0.001523349161749274,-0.003914775895261905
2025-09-16,-0.0016507373846206264,0.0011498589953895942
2025-09-17,0.007286875838726781,-0.0014518821980799839
2025-09-18,-0.011617676149236172,0.005393419897172733
2025-09-19,0.0011145092073604757,-0.009712867641622127
2025-09-22,0.0031974774615876334,0.00047501839289891556
2025-09-23,-0.0002894000524776841,0.0020977868385409658
2025-09-24,0.011049599461166126,-0.000254897898758
2025-09-25,0.006455257849785928,0.005123052801116952
2025-09-26,-0.008982687200291994,0.002581956320081299
2025-09-29,0.015058140789952323,-0.0029868789005045118
2025-09-30,0.004940448313935086,0.004365533925513463
2025-10-09,0.014670903310020134,0.0013392048421662988
2025-10-10,-0.020506548523861245,0.0031232996914654903
2025-10-13,-0.005729641872780952,-0.0038101636710879848
2025-10-14,-0.011920994648836641,-0.0009056269942360952
2025-10-15,0.014103253774731678,-0.00139469508065382
2025-10-16,0.0012209190331010367,0.0016090982332073235
2025-10-17,-0.021485569113877917,0.000198666267632017
2025-10-20,0.003943215854609633,-0.0017635881324389669
2025-10-21,0.01549455923519466,0.0002272483815319669
2025-10-22,-0.0032944720116856313,0.0008931876925717065
2025-10-23,0.0036153227304102364,-0.00013886103211552985
2025-10-27,0.024738783379219337,0.0001741452000377375
2025-10-28,-0.005149230926943166,0.0008678389697241081
2025-10-29,0.011930675806049146,-0.00017833503029455116
2025-10-30,-0.007693835835780094,0.0002829101200055316
2025-10-31,-0.012280025215998136,-0.00017261642592492787
2025-11-03,0.0009243582616524915,-0.0002377073915525145
2025-11-04,-0.00785491528107854,1.0078730188994908e-05
2025-11-05,0.0005345383808252752,-9.893032132518584e-05
2025-11-06,0.015054506884355529,-1.3861281890444453e-06
2025-11-07,-0.0013720834110819563,0.00014933549786701924
2025-11-10,0.0028453980020436143,-1.3061528486364264e-05
2025-11-11,-0.008706088313857593,2.2403209910329938e-05
2025-11-12,0.00020358563347878944,-5.3696767414106494e-05
2025-11-13,0.011118496026145619,5.217649224804735e-06
2025-11-14,-0.01482797825527217,4.7401549821268046e-05
2025-11-17,-0.005806592689270709,-5.629222135984266e-05
2025-11-18,-0.005908570520893899,-2.0705982437743326e-05
2025-11-19,0.002784975172170412,-1.5622504658522786e-05
2025-11-20,-0.004925208895148803,6.984136199483846e-06
2025-11-21,-0.024790414707551098,-9.622365341432776e-06
2025-11-24,-3.641588878902646e-05,-4.094795308589851e-05
2025-11-25,0.008676860764657957,-0.00017114181632022456
2025-11-26,0.005532858262083634,0.002152724959845914
2025-11-27,-0.0013435643311930229,0.0012324219232591493
2025-11-28,0.003579881510231253,-0.0005340116335638001
2025-12-01,0.011055017402061301,0.0009651864427981023
2025-12-02,-0.005385080713908683,0.005343761143737724
2025-12-03,-0.004252088266831655,-0.0032369212821339107
2025-12-04,0.0026075486550858618,-0.0029282148967606204
2025-12-05,0.009626380335966717,0.0017619432993185582
2025-12-08,0.007419513593500515,0.007141852573642841
2025-12-09,-0.005243621794813608,0.005696311581918609
2025-12-10,-0.0010673449574526567,-0.004496632980266838
2025-12-11,-0.0065030821898808405,-0.0010233825270137237
2025-12-12,0.005556614519057118,-0.00558230791797384
2025-12-15,-0.004991083449870079,0.004858264359099913
2025-12-16,-0.011231336482473778,-0.004331317702650635
2025-12-17,0.017228138576318636,-0.010392499887421566
2025-12-18,-0.005436962716695887,0.015785773422185085
2025-12-19,0.005619629905942003,-0.004661346352240505
2025-12-22,0.009284342413942492,0.005229721900417141
2025-12-23,0.0017625938857263601,0.008309137173927537
2025-12-24,0.004579427902688227,0.0016894112817791192
2025-12-25,0.0018120219555343986,0.003854116332446824
2025-12-26,0.005439440375016563,0.0017682066543306745
2025-12-29,-0.005030021995563516,0.005034702288974994
2025-12-30,0.0022041580619797663,-0.004954547269374327
2025-12-31,-0.0024514873581253094,0.0012900975795095235
2026-01-05,0.019554789094467062,-0.001522948302771063
2026-01-06,0.017239223248949748,0.011945738670182702
2026-01-07,-0.002418000842792506,0.011576273778018856
2026-01-08,-0.006047547779507043,-0.0021257742262020384
2026-01-09,0.006662053374446947,-0.003768334707047802
2026-01-12,0.008321743635972795,0.0030587351540652718
2026-01-13,-0.005527389568459731,0.0048424961073126995
2026-01-14,-0.002739763370895154,-0.003869881283484938
2026-01-15,8.078934461488996e-06,-0.0010870373353221842
2026-01-16,-0.0036656874589807292,-0.0003915732130217888
2026-01-19,0.0013303228948977064,-0.0016909885438983413
2026-01-20,-0.0035402834257588778,0.0005728791234127574
2026-01-21,0.0029295658720391304,-0.0011846024369428488
2026-01-22,-0.0002586837796209329,0.0009195205268846024
2026-01-23,-0.0014132353242699708,-0.0006271251611938361
2026-01-26,0.0015058802862137066,-0.0013800818366391217
2026-01-27,0.00012953713642185893,0.0009062988123988059
2026-01-28,0.004025516791608091,6.943304658801278e-05
2026-01-29,0.0076052473502880025,0.0009520012592251094
2026-01-30,-0.013437413659828867,0.002279486057323858
2026-02-02,-0.02510514857199138,-0.0027916849166165227
2026-02-03,0.016514112638140704,-0.007813593597637808
2026-02-04,0.00809677872358941,0.0058157702919075845
2026-02-05,-0.008518370841272202,0.00393659920852876
2026-02-06,-0.0052179528956029925,-0.003641387472185001
2026-02-09,0.017089042055591863,-0.0028553033426286815
2026-02-10,0.0013109989796652594,0.009808706200670822
2026-02-11,-0.001338301458042997,0.0005586646192803256
2026-02-12,0.002228980937765221,-0.0010607474715556764
2026-02-13,-0.012883442740398246,0.0015160395718114934
2026-02-24,0.009891595389818554,-0.007120879071826512
2026-02-25,0.008101193364192325,0.006837472866472359
2026-02-26,-0.0021255111290636114,0.005465238081377629
2026-02-27,-2.6590843249814828e-05,-0.001696097342768659
2026-03-02,0.002361644052598397,-0.00014602371427150924
2026-03-03,-0.01763679334956673,0.0014871084202567407
2026-03-04,-0.012086390583100447,-0.013027601340191987
2026-03-05,0.009203432392279807,-0.009801487869626336
2026-03-06,0.002330135227343069,0.007552665997455846
2026-03-09,-0.009646145434936741,0.0016281571799308277
2026-03-10,0.01329350964313996,-0.005864649247083604
2026-03-11,0.00463066019403397,0.008585348090143568
2026-03-12,-0.0045589150431082975,0.0025212117985577375
2026-03-13,-0.0048403100135758275,-0.0022565406092450698
2026-03-16,-0.0018864837806881567,-0.0020338234122810263
2026-03-17,-0.008242106829545725,-0.0012289287020164907
2026-03-18,0.004260607131085596,-0.005701634988614601
2026-03-19,-0.016393758456231883,0.002372207488935619
2026-03-20,-0.006088180900338876,-0.007151903408081508
2026-03-23,-0.03254468880648398,-0.003247928262180158
2026-03-24,0.011386409678035713,-0.013973472620376449
2026-03-25,0.01551930909820149,0.0056076155097519315
2026-03-26,-0.012873343559536744,0.00927758849562321
2026-03-27,0.006564891228794186,-0.00862036050884174
2026-03-30,-0.0010762664081503577,0.0037500251432194395
2026-03-31,-0.008356961540039287,-0.000533418627468142
2026-04-01,0.015400497431772027,-0.005051494693415853
2026-04-02,-0.011761954573629841,0.009330196558101052
2026-04-03,-0.008128474019420542,-0.0063442837706381835
2026-04-07,-7.055551789962126e-06,-0.0048516948306631695
2026-04-08,0.03686764029625538,-7.229763824050103e-05
2026-04-09,-0.005898038287662789,0.02600316451673847
2026-04-10,0.013389942464198902,-0.004770949051054718
2026-04-13,0.002100907587265407,0.009451666869043116
2026-04-14,0.011819296731566453,0.001094962051219727
2026-04-15,-0.002755881613564474,0.007997090287537312
2026-04-16,0.010699420738273149,-0.001187410494785667
2026-04-17,-0.0017454667669764496,0.006522653374935959
2026-04-20,0.0068838812532441285,-0.0032778077737619297
2026-04-21,0.0005680521550617021,0.005525455799546816
2026-04-22,0.00782941203377959,6.753309658847878e-05
2026-04-23,-0.0034221639962668865,0.0039169858594384835
2026-04-24,-0.0029703695142667685,-0.0020881781513972103
2026-04-27,0.0005861384216068188,-0.0017605398020441297
2026-04-28,-0.0036502274210975637,0.00013892877794763865
2026-04-29,0.012098081854048518,-0.003008285104197174
2026-04-30,0.0021368399395688994,0.01048240266464931
2026-05-06,0.015874057092535754,0.0014357327531327219
2026-05-07,0.006111194311025297,0.011878770223791552
2026-05-08,-0.0053221465559734555,0.0036778051023247976
2026-05-11,0.017114833834615675,-0.005900824744102741
2026-05-12,-0.0017034824444111714,0.013647198232550072
2026-05-13,0.010149590673243737,-0.0007639109854689996
2026-05-14,-0.01744915909563792,0.006095686334987551
2026-05-15,-0.013251081728832702,-0.011421028159195894
2026-05-18,-0.004887525808056872,-0.009412310622480477
2026-05-19,0.004870055797476545,-0.004220227504629532
2026-05-20,0.0014959877752587596,0.003899119297576214
2026-05-21,-0.014476477211921468,0.0009431286305842848
2026-05-22,0.011029075516992492,-0.011932496470787571
2026-05-25,0.015269736323770896,0.0089381305019102
2026-05-26,0.0052819787615787156,0.011140851691703113
2026-05-27,-0.010057329343167795,0.003172414939443698
2026-05-28,-0.0005213289410322582,-0.005372111010454065
2026-05-29,-0.0049488768995872906,-0.0004765920621838931
2026-06-01,-0.0122069204189206,-0.0016764702697114066
2026-06-02,0.012891777661396351,-0.005852996580898686
2026-06-03,0.005548084732021705,0.007035102371283587
