,Benchmark,Strategy
2024-12-02,0.007611566712484974,0.0
2024-12-03,0.0013167695863304611,0.0
2024-12-04,-0.0047887984682174105,0.0
2024-12-05,-0.001873879699063478,0.0
2024-12-06,0.012171747952619142,0.0
2024-12-09,-0.0005117361621231331,0.0011140185327665813
2024-12-10,0.007567613703032744,-0.0010147906502558474
2024-12-11,-0.001868609873406868,0.0055100758852568545
2024-12-12,0.009636269853204954,-0.0009546546181523512
2024-12-13,-0.0228551731493951,0.007572605195643329
2024-12-16,-0.006102560484986738,-0.0028109190270186736
2024-12-17,0.001535519465967583,-0.0003517997993141513
2024-12-18,0.005263864879318514,0.0004127871060371311
2024-12-19,0.0014657824728723928,0.00039787372887342313
2024-12-20,-0.0024743966714850796,0.00021995623487963237
2024-12-23,0.00016093957862250985,-0.0004963469126694276
2024-12-24,0.010910450566740143,-6.515187921565797e-05
2024-12-25,0.00012190624828191388,0.008431515649752183
2024-12-26,0.0009709565843950135,-0.0006862586042061989
2024-12-27,-0.0010792456015121937,0.0001199849983746472
2024-12-30,0.004242179353221215,-0.0017007602374335819
2024-12-31,-0.016139378418051673,-5.983735190131492e-05
2025-01-02,-0.028791800469918666,-0.00651730112569369
2025-01-03,-0.011441934044389784,-0.0009572883836841102
2025-01-06,-0.004159688070596301,-7.327662389162972e-05
2025-01-07,0.007942369594704124,-0.0020412509704808997
2025-01-08,-0.0016903272440827455,0.002792590717058179
2025-01-09,-0.0013314362970642257,-0.0007462162360543638
2025-01-10,-0.01144951187652235,-0.00040500000000000003
2025-01-13,-0.0029344942335612634,-0.004990672054620811
2025-01-14,0.025491045915931793,-0.0027701203668380487
2025-01-15,-0.0058588835995841415,-0.00045125000000000005
2025-01-16,0.00046060214925150444,0.0
2025-01-17,0.0038411334320291035,-0.0001515802281085472
2025-01-20,0.003980938925867594,-0.0003200000000000001
2025-01-21,0.0011967035042634577,0.0004606728235284658
2025-01-22,-0.009117384268218842,-0.00036124999999999997
2025-01-23,0.001807282871996066,0.0
2025-01-24,0.008590832998144449,0.0
2025-01-27,-0.004266051162338191,0.007159938714976331
2025-02-05,-0.005052675218133462,-0.005692802493133845
2025-02-06,0.01340845251364442,-0.0011556378632380637
2025-02-07,0.013978102786843055,0.011403843403821627
2025-02-10,0.003111914663108728,0.011883494179732487
2025-02-11,-0.004227441258454423,0.0026066790024798585
2025-02-12,0.009807660659117562,-0.003342780104877292
2025-02-13,-0.0024968094509976863,0.008623992539974996
2025-02-14,0.007626950324107845,-0.0006313441101495316
2025-02-17,0.0017803983317838112,0.00017393156794198955
2025-02-18,-0.008270260852123137,-3.4092238226898825e-05
2025-02-19,0.0064917396106631,-0.0015812682250050827
2025-02-20,-0.0024536964243352666,0.006566721512920739
2025-02-21,0.014413911636886823,-0.004774961826074962
2025-02-24,-0.0033201398295013146,-2.2366204468073016e-05
2025-02-25,-0.009938665357501722,-0.003616303620975099
2025-02-26,0.008230835531556402,-0.008626278071586562
2025-02-27,0.0016982169020381827,0.006660273870026007
2025-02-28,-0.018879723607617582,-0.0006412032878122889
2025-03-03,-0.00263330644102773,-0.009208809795527339
2025-03-04,-0.0004912336751062146,-0.0005963376515367884
2025-03-05,0.004544622052844782,-8.038603229601285e-05
2025-03-06,0.014868446397637708,0.00011765628000638863
2025-03-07,-0.0021659650674315106,0.011043884489339897
2025-03-10,-0.0035210906504992145,-0.0009903770102483265
2025-03-11,0.0023071279532619615,-0.003330378805805314
2025-03-12,-0.0017875376969338636,0.000807041190233484
2025-03-13,-0.00525466576842866,-0.0016137514901693574
2025-03-14,0.024260103965812824,-0.0038481672437597667
2025-03-17,-0.0022510578565302086,0.016924487461411182
2025-03-18,0.0030215119239190846,-0.003782057587800858
2025-03-19,0.0005014670635118124,-0.0005340340851737516
2025-03-20,-0.008859952990720066,-8.33735485184301e-05
2025-03-21,-0.016112599673059586,-0.001332878130341478
2025-03-24,0.004142683177166456,-0.006158202700419823
2025-03-25,0.00027619942910028783,-0.00029437532994121946
2025-03-26,-0.004349396942277595,-0.00021745436954844144
2025-03-27,0.003270562222122936,-0.0018016655606641935
2025-03-28,-0.00449402627983847,0.0003224040644809308
2025-03-31,-0.0065822312399329425,-0.0026192842970167293
2025-04-01,-0.0003823069062910134,-0.00269459673044519
2025-04-02,-0.0008030696017946731,-0.0007711027548702638
2025-04-03,-0.005603846302162027,-0.00045125872656699744
2025-04-07,-0.07739905377470928,-9.880839968057315e-07
2025-04-08,0.01746322233121081,-1.4087242247159165e-05
2025-04-09,0.011252241948405906,3.0975390704580513e-06
2025-04-10,0.016318855948485783,2.3225350642945844e-06
2025-04-11,0.004864231936456603,2.8165185510129707e-06
2025-04-14,0.002701046613737823,1.0374333156989543e-06
2025-04-15,-0.00018874683308291174,0.000669231673310104
2025-04-16,0.002391370605502874,-0.00036122093280807675
2025-04-17,0.00014484223094901605,0.0003957668654074066
2025-04-18,0.002579501871631612,5.519544724429554e-05
2025-04-21,0.0021830896542157086,3.676592264199999e-05
2025-04-22,0.0002896203782869339,-0.0001652683386554698
2025-04-23,0.001417188827440824,9.211918983823525e-05
2025-04-24,-0.0006625174781747512,-0.000147121774162471
2025-04-25,-0.00019979920748584845,0.0001291019535695668
2025-04-28,-0.0012421621489338286,-9.197725354130098e-05
2025-04-29,-0.0015407577830942876,1.8427232025823906e-05
2025-04-30,-0.00020005129441627578,-9.211515429365978e-05
2025-05-06,0.011279115060569972,-0.0002681493700170467
2025-05-07,0.0054121557751609095,0.004871567006510782
2025-05-08,0.006184354329080821,-2.819859935091764e-05
2025-05-09,-0.0021042110574184397,0.0007314391237010146
2025-05-12,0.01086023387044091,-0.00023548400288033255
2025-05-13,0.0012642758915173136,0.0014938249099583397
2025-05-14,0.011384466517906783,0.0002833854998333594
2025-05-15,-0.008371435208105002,0.011413815796558568
2025-05-16,-0.005255090591212333,-0.002202213415718331
2025-05-19,-0.0013598562097612843,-0.004855281374965097
2025-05-20,0.005178729728612663,-0.002286187104844413
2025-05-21,0.004066160685774783,0.003568704630512477
2025-05-22,-0.0011389642848018272,0.0031346651736885653
2025-05-23,-0.0075411005782323876,-0.0017418984171540376
2025-05-26,-0.004726091886573927,-0.0077738120824259556
2025-05-27,-0.005307712029856679,-0.005350519427834212
2025-05-28,-0.0015656765376158704,-0.0010754020748941784
2025-05-29,0.006823669276464245,-0.0013807799392281724
2025-05-30,-0.002969676374829089,0.005364532579171723
2025-06-03,-0.0007298190919385744,-0.0009051500000000001
2025-06-04,0.004167822750374722,0.0
2025-06-05,0.0025016921754638793,0.0
2025-06-06,0.0008310042123499395,0.00019279383576536563
2025-06-09,0.0025743132202506736,-5.82909750231988e-05
2025-06-10,-0.005953024352320951,0.00019477165837353925
2025-06-11,0.00767360997910721,-0.0002449038660303808
2025-06-12,0.000517966085814392,0.00021147980810615533
2025-06-13,-0.006091271144453431,-1.874081981486614e-05
2025-06-16,0.002542251556793773,-0.000234455173230097
2025-06-17,-0.00067593906152566,0.0022113476904021805
2025-06-18,0.00014071840866125562,-0.0008841380911092391
2025-06-19,-0.007834942211532483,2.9130247584398662e-05
2025-06-20,0.0005183557584458737,-0.0010746229182556084
2025-06-23,0.0044234299515589215,0.0010931990425162442
2025-06-24,0.01183305915061078,0.003364600989567677
2025-06-25,0.015154940366082642,0.01003149583370768
2025-06-26,-0.002845050908497654,0.014387356199781341
2025-06-27,-0.005428020019169311,-0.0030638941529740945
2025-06-30,0.0072518518775762375,-0.004498169849919758
2025-07-01,4.146452908901366e-05,0.006612164143244561
2025-07-02,-0.00014589170342166335,-8.814962591792961e-05
2025-07-03,0.005777339411152688,-0.000717468794078251
2025-07-04,0.0027305536344256753,0.005155556907605826
2025-07-07,-0.0039698464708096265,0.0023271896769986307
2025-07-08,0.008776306557280428,-0.0045530091749029005
2025-07-09,-0.0009150055032301485,0.008031858701230079
2025-07-10,0.004825120472094269,-0.0009566813082056496
2025-07-11,0.0037884191511710352,0.003179572011016895
2025-07-14,-0.0003001110600406448,0.0021948122167445338
2025-07-15,5.600947091916053e-05,-0.000698354438360986
2025-07-16,-0.002218239693767138,-0.0003368530791634449
2025-07-17,0.008853107971420332,-0.0002429592480809745
2025-07-18,0.007119312047659143,0.0005388073667730076
2025-07-21,0.005791851229346862,0.004158436092370961
2025-07-22,0.009542068328146774,0.005292185914658035
2025-07-23,-0.0006720350641097605,0.008344523927030745
2025-07-24,0.007586019256921928,-0.0017127108173523207
2025-07-25,-0.00416903980121254,0.006675755902729049
2025-07-28,0.0032497545984484233,-0.003113794412203889
2025-07-29,0.004562334414987351,-0.00017154879803899724
2025-07-30,-0.0011574952619873985,0.0003696017653195662
2025-07-31,-0.01728498792059721,-0.0001553926139489608
2025-08-01,-0.004978719619483429,-0.016647281812441874
2025-08-04,0.0040985040726426725,-0.0013585296635701392
2025-08-05,0.007330666009066511,0.0030744876731149773
2025-08-06,0.0033525333621297893,-0.00043863622537388465
2025-08-07,-0.00026399051699471654,0.0002187174533509652
2025-08-08,-0.002475569844933745,-5.149605011655503e-05
2025-08-11,0.006219240796923042,-0.0002899458822561984
2025-08-12,0.003950634853296359,0.0007338795869813178
2025-08-13,0.008598082981559646,0.00046210394413170945
2025-08-14,-0.0013248661328490174,0.0009407748601529951
2025-08-15,0.009635304852657456,-0.003328112315133326
2025-08-18,0.007978359298851462,0.0077132846287471125
2025-08-19,-0.00619469778432391,0.007258381582653839
2025-08-20,0.0133460404952149,-0.007355227348491151
2025-08-21,0.0024244972984105995,0.01132851652265774
2025-08-22,0.023567983926503527,0.002374433122567126
2025-08-25,0.020104116095880004,0.021107248161118784
2025-08-26,-0.0040191992519743175,-0.0009500812500000001
2025-08-27,-0.014780440984871496,0.0
2025-08-28,0.01815721358049721,0.0
2025-08-29,0.00989986105279858,0.0
2025-09-01,0.004169675687859531,0.0
2025-09-02,-0.006312428282475455,0.0
2025-09-03,-0.009694747806083148,0.0
2025-09-04,-0.021697845594505702,0.0
2025-09-05,0.02368178531923104,0.0
2025-09-08,0.001931144058470835,0.0
2025-09-09,-0.0059881231842325855,0.0012682032454621028
2025-09-10,0.002073592863807927,-0.00592629142726528
