,159352,159361,159919,510310,563360,512050,510050,159351,510300
159352,1.0,0.9913004580892761,0.963093402856702,0.9616851043211099,0.9926307567851937,0.9916641137574592,0.8332373198982578,0.9903444881018423,0.967210342514194
159361,0.9913004580892761,1.0,0.9671671300910611,0.966513715702592,0.9904774715548355,0.9912591057023213,0.8422340717778146,0.9894301097870778,0.9712994614241041
159919,0.963093402856702,0.9671671300910611,1.0,0.9917461934486651,0.9670122414505713,0.9651793056303105,0.8876059394218524,0.9636526936860835,0.9936894412045001
510310,0.9616851043211099,0.966513715702592,0.9917461934486651,1.0,0.9674783553959423,0.9670406343451716,0.8925304041838348,0.9619241490185446,0.997106238904933
563360,0.9926307567851937,0.9904774715548355,0.9670122414505713,0.9674783553959423,1.0,0.9954058512006898,0.8426762750581203,0.9891496354821886,0.9734974690958755
512050,0.9916641137574592,0.9912591057023213,0.9651793056303105,0.9670406343451716,0.9954058512006898,1.0,0.8402761277918896,0.9929240180843071,0.9717591592829489
510050,0.8332373198982578,0.8422340717778146,0.8876059394218524,0.8925304041838348,0.8426762750581203,0.8402761277918896,1.0,0.8321402827367322,0.8935760835757269
159351,0.9903444881018423,0.9894301097870778,0.9636526936860835,0.9619241490185446,0.9891496354821886,0.9929240180843071,0.8321402827367322,1.0,0.9659755275590528
510300,0.967210342514194,0.9712994614241041,0.9936894412045001,0.997106238904933,0.9734974690958755,0.9717591592829489,0.8935760835757269,0.9659755275590528,1.0
